id,cluster,file_path,is_rep,is_canonical,vote_average,vote_count,iso_639_1
967967,4,/2iat7Plb6TiPUKEavmpMt05jH09.jpg,1,0,0.0,0,en
967988,0,/5B7hKhuo1vr6I6jDPYDcF8VchSO.jpg,1,1,0.0,0,
967988,1,/pyaVZAplcWZ4qeCjNuxD9wVkMqq.jpg,1,0,0.0,0,
968013,0,/2TdlQJ40AxnJJdFBfzv92qZpc0v.jpg,1,1,0.0,0,
968019,0,/fCpzcPhJM95FM8fB02dwxqfvV1i.jpg,1,1,0.0,0,
968033,0,/f5TkAMPlQGAlVisfH6f6oeHkvuJ.jpg,1,1,0.0,0,
968033,0,/4L9cRGCfCotoASe1u0PoK3hDnCc.jpg,0,0,0.0,0,en
968051,0,/5gzzkR7y3hnY8AD1wXjCnVlHba5.jpg,1,1,7.466,15,en
968051,1,/nt5U1MgFcyxCYA6cssNKtnn2FsF.jpg,1,0,7.19,7,en
968051,2,/c9kVD7W8CT5xe4O3hQ7bFWwk68U.jpg,1,0,6.546,10,en
968051,3,/mYD7rtnL2s8zkZ9Vuc2HvHrlFsQ.jpg,1,0,3.334,2,en
968051,4,/xmRtHg6hqMzYCZJPwbY1Kycgi9O.jpg,1,0,5.25,8,en
968077,0,/9JsBntNRyKqjCgSMoiyhNzjhbfp.jpg,1,1,0.0,0,
968094,0,/7g5p695knA6PGKWGAHgywrTwt9T.jpg,1,1,0.0,0,
968119,0,/te8dT9aLs7OgVWG1A7JFUfPZHhl.jpg,1,1,0.0,0,
968123,0,/i116iGS2q783JYEm2rvlHJocMTd.jpg,1,1,0.0,0,
968127,0,/uvbgHUHqf4j2wQZhZkzmcHTmVNw.jpg,1,1,0.0,0,
968340,0,/yzymjubZ89mo7bBpbXJaoGbDbwM.jpg,1,1,2.278,3,en
968340,1,/jfGq9qvgHlQcCGug18gS5ZlZ5Z1.jpg,1,0,1.75,2,en
968340,2,/rT8ZpMvbr1B1wLvmD1gycgnK6VN.jpg,1,0,0.0,0,en
968351,0,/b8QfIeN7J0Qs0cyunDg6GDRiBax.jpg,1,1,3.334,2,en
968351,1,/7B0PFtF3qx2Gc6411UymT2nGHP2.jpg,1,0,0.166,1,en
968351,1,/auTrmxx1FUxSfpIQMxxKPYa8Jeu.jpg,0,0,0.166,1,en
968351,2,/9X07UwCuvR9I5rexcH6kUPKDbQm.jpg,1,0,0.166,1,en
968397,0,/uZbX7W0oKuugSwWH1QLweq2WX2W.jpg,1,1,0.0,0,
968548,0,/7k3Z4OTz5IWEfjuJlUgrts3UaWO.jpg,1,1,0.0,0,
968604,0,/5bxM266lcQIpPv31Xy3BrGOqKEq.jpg,1,1,0.0,0,
968623,0,/8jSRJrW1qH6tI4iipniARKyCLKo.jpg,1,1,3.334,1,en
968623,1,/y7zGoYFsZILiDjYeQCjlQqneqNQ.jpg,1,0,0.166,1,en
968623,1,/cgDLzxetmFrfPBVxeGinxdYya21.jpg,0,0,0.166,1,en
968624,0,/2rCEnqEHMI3tXtvk2AX1fAqjvx5.jpg,1,1,0.0,0,
968688,0,/oIRmntCTOvDVfrBRUpHK3ROTI9O.jpg,1,1,0.0,0,
968742,0,/i4ifRnCYlEMRSjo2Zy1JdPJ38Ou.jpg,1,1,0.0,0,en
968770,0,/f3Dzk85hU8SYPHQoASLueSmNGS4.jpg,1,1,0.0,0,
968779,0,/aOEhDlIJvvRRau2oD1qAe9jYRQv.jpg,1,1,0.0,0,en
968818,0,/wBAnj0aVxlL3xYcswn8O002kA15.jpg,1,1,0.0,0,
968862,0,/vVzHk0KOVI78tEtywleBQQToqyX.jpg,1,1,3.334,2,en
968862,1,/wS1aZxvYfkJDU3B9QQ01fNaXP0M.jpg,1,0,1.75,2,en
968862,1,/nyEWKQL7zG3IKaLqvJJKUSAbwQ7.jpg,0,0,0.166,1,en
968862,1,/4h9YiVwKxUUCMY1zAxFT52zyHtL.jpg,0,0,0.0,0,en
968867,0,/bT4nm0VFshNEgprELg0zXM52XKX.jpg,1,1,3.334,2,en
968867,1,/iOFdNabpeDfs4BiIovQKsXWK66n.jpg,1,0,1.75,2,en
968867,1,/3XoSZLEud9NwpiTBx8UWDsqI60X.jpg,0,0,0.0,0,en
968927,0,/ipKU6G0N2iJENz7mN5Gne80RdQw.jpg,1,1,3.334,1,en
968927,1,/qunoD1ceIZKboFVfyVDTigvtIFw.jpg,1,0,0.166,1,en
968927,2,/xF48oDOPQZxP43Q3OwGZkkr3fr7.jpg,1,0,0.0,0,en
968935,0,/6ItpCiOZPKgzdSPUFtOfog2QJds.jpg,1,1,0.0,0,
969005,0,/zLU4ADcQOmm5PGoGdYwqvHyqbrp.jpg,1,1,0.0,0,
969048,0,/2kOLo8MsM33G0TPg6rIw9hS0hjW.jpg,1,1,0.0,0,
969160,0,/tLA4839HtC5GelEsUTFFtAL2ar5.jpg,1,1,3.334,1,en
969160,1,/pLCd2PGVMB3whtr8tPJr7qQ2uKq.jpg,1,0,3.334,1,en
969160,2,/bdgLLzjZSNbm0xDXy2RC4bdQ9Sz.jpg,1,0,0.0,0,
969160,3,/gLnrBoSENk32SKjHDiZv7E4zwzK.jpg,1,0,1.75,2,en
969160,3,/fNY57OQlctOqcm5VshG5QOtmdlu.jpg,0,0,1.75,2,en
969245,0,/iHy9FXdmGrBF6GFJK2rTczkKlDG.jpg,1,1,0.0,0,
969296,0,/9JDtAEWL2bVWmnFVcAp3PSbd05y.jpg,1,1,0.0,0,
969402,0,/oWyozaEIQJpC2sGn1JpgyO3Q2Z2.jpg,1,1,0.0,0,en
969402,1,/iNs2BNjTasN7a81z87NEKJDQvjT.jpg,1,0,0.0,0,en
969402,2,/qJ2Nwx8QvmZImauatWK5GxhmoVw.jpg,1,0,0.0,0,en
969402,3,/nLcT06fjlzIr7Yg8LhChZzWCOHT.jpg,1,0,0.0,0,en
969402,4,/vbVtZEhdexUuyTssmLKDC6EsPig.jpg,1,0,0.0,0,en
969451,0,/7tlxaXoxmZCqeyq4MLhy0DSTPdl.jpg,1,1,3.334,2,en
969451,1,/s7rr3juf5pgBL6F74ZN1BSXCSYI.jpg,1,0,0.166,1,en
969451,2,/nIF3Znd4iQ05tCFAXqH3U6fPok1.jpg,1,0,0.166,1,en
969549,0,/kXQrmoRWQFOulAE4cTW112gpHua.jpg,1,1,0.0,0,en
969573,0,/lysk5VTJxMxL3ICzfeIoakOFZjT.jpg,1,0,0.166,1,
969573,1,/wIGtIYNk4OI9zwFXR3F2Y4rIsE1.jpg,1,1,3.334,1,en
969578,0,/gw11IGRwPg5v6597tekGJjR7Pk7.jpg,1,0,1.75,2,en
969578,0,/1zDaeUl66l1JDrk2ImXggWTSRUf.jpg,0,0,1.75,2,en
969578,0,/zRRAnslNeRs5U0jF065D8puiiQn.jpg,0,0,0.166,2,en
969578,1,/tzuLpTECyiKWjViIzzbZSghoLBA.jpg,1,1,3.334,1,en
969679,0,/7N3Eq8tsXirYrUpw58QrOFgGu1a.jpg,1,1,0.0,0,
969686,0,/dt3mo4tArf2llDiht91cnvUtSgT.jpg,1,1,3.334,1,en
969686,0,/rFd98DjPMSy1L6KKNFrqrrGNtrD.jpg,0,0,0.166,1,en
969686,1,/3ug6pAYpfjijeJ7M9nAo8ED4Ovp.jpg,1,0,3.334,1,en
969686,2,/hmylABCEdnYDzw2wgfsY8Ulp5jN.jpg,1,0,0.0,0,
969686,3,/4pqG2Lo1DsltrIo6DRQIcy0peiY.jpg,1,0,0.166,1,en
969701,0,/fmK9Y2G4CKgeHQADPlR0hiR42j4.jpg,1,1,0.166,1,en
969701,0,/ek7VDiwmIO6fLrGyJo1ZvAsQYFs.jpg,0,0,1.222,3,en
969701,0,/90Dym5wFfWzlIr8CxeQjF3hFB5Z.jpg,0,0,0.166,2,en
969701,1,/bavjgKfOvLiIS1zE1HBS46ROzpC.jpg,1,0,0.0,0,
969701,2,/jxGMufIFbT8RCYWnl2KoZBaKiTp.jpg,1,0,0.0,0,en
969719,0,/5gXWz7ERd8NjW3xihJrYZ3DYd9s.jpg,1,1,0.0,0,
969725,0,/dFcvY2tVKz9hfsopbZhTxvDbjkh.jpg,1,1,3.334,1,en
969725,1,/25WZ0RvtC7oKRT292YIs44HlQsh.jpg,1,0,1.75,2,en
969728,0,/qo3S3ke09Cka0EXldZ7FdRsEVMk.jpg,1,1,0.0,0,en
969728,1,/9evL6nIZFWabpDNibQA4mWlfxye.jpg,1,0,0.0,0,
969743,0,/zK5TK9XpyXeA7rhIOtTDABWGc36.jpg,1,1,0.0,0,
969751,0,/hbFgbk8qJntgxHAbKTemX87vtUA.jpg,1,1,0.0,0,
969990,0,/FZnPyTX773gVHTIBaKsdX6Iu38.jpg,1,1,0.0,0,
970106,0,/b2Ao5uTrU9gS71I7NOOzz94T7ct.jpg,1,1,0.0,0,
970259,0,/g9zBbSlrHFtZzh29IWXDrOE1lYS.jpg,1,1,3.334,1,en
970324,0,/kxBPVSWJP4ruaKStD6lSUvL20b7.jpg,1,1,0.0,0,
970450,0,/cRTctVlwvMdXVsaYbX5qfkittDP.jpg,1,0,7.542,8,en
970450,1,/otXBlMPbFBRs6o2Xt6KX59Qw6dL.jpg,1,1,6.722,6,en
970450,1,/2zk2xTo8DIElzonvZ9dD1HCX6L.jpg,0,0,3.334,1,
970450,2,/jsfD5FoS85glIyGudwd1q7Gg97.jpg,1,0,1.75,4,en
970450,3,/kyQljRAY3f78HbwtSZYFGcUcoCu.jpg,1,0,1.75,3,en
970512,0,/d8QBX4iqsxrnkrJCbVjxHzfHPcd.jpg,1,1,3.334,1,en
970512,1,/1IzOUS28HpQPEwVYhgVrGrh0tiK.jpg,1,0,0.0,0,en
970571,0,/dTHuDbF2MAIdoQR1csrJhQFCSpu.jpg,1,1,0.0,0,
970605,0,/9p92Mp8E2Gm6XMQIL5H0lHvdHaQ.jpg,1,1,0.0,0,
970630,0,/yUgtpY4NuLTW7jaaKoqhg8XVyGW.jpg,1,1,0.0,0,en
970650,0,/9OM28toCyxK8TwN4nDaE3ZQdxnx.jpg,1,1,0.0,0,
970700,0,/uEKG3Bjuzu93B74Cmldi8c1GHy0.jpg,1,0,1.75,2,en
970700,1,/r7z8Or1hfvs8LyUv7sr7XHWPIof.jpg,1,0,3.334,3,
970700,2,/jjmx9mtOpjcg9XN4T4zRnyk24Mp.jpg,1,1,2.542,4,en
970700,3,/z5vHlG6LymtH6v1y2TGbnk5vfmH.jpg,1,0,2.066,5,en
970700,4,/xKNFDBD8nHUJP6Y3aREvV0ukepH.jpg,1,0,1.75,2,
970806,0,/rcpVvwajcsGub2sWdzoISSB91CH.jpg,1,1,0.0,0,
970836,0,/m6vVxSMPvfDEFu4TfKN5UQNdGXx.jpg,1,1,3.334,1,
970836,1,/8qCyYLnl5QbeUNTRWg2EN5Te4nb.jpg,1,0,1.75,2,
970836,1,/4ct6smRr3O1AosD92Sm5HSNZEfN.jpg,0,0,0.0,0,
970836,2,/5ue8GjftZjqNRa96XXTG4rXyJby.jpg,1,0,1.75,2,
970947,0,/6J4lPto3rjlHZwhIhCy9cOWNnqb.jpg,1,0,9.016,10,en
970947,0,/j60jlYuvUsdZ2X1JkGKSdQYYggy.jpg,0,0,3.334,2,en
970947,1,/7yC3YQomojR98UxI3CrOxOsqYyv.jpg,1,0,3.666,12,en
970947,2,/xXoueIHdllGo5m0ChKvSATJYWBw.jpg,1,1,3.424,14,en
970947,3,/80ukhvp5k5SjUNPO86ty7aEVFkG.jpg,1,0,3.334,1,en
971065,0,/7pVcUAqV4KKEuSttfzzJHTB4aAM.jpg,1,1,0.0,0,en
971148,0,/syqorYLF8WcWcR0xUKumlIIYERO.jpg,1,1,0.0,0,
971152,0,/2Oj16C4N7WWd58qeGs5NO49vIvx.jpg,1,1,0.0,0,
971294,0,/bPuVZJujsrLUrCyq2ngHYdgV56x.jpg,1,1,0.0,0,
971420,0,/qOZnmQ19I2MmDiNQCR0IsR8T9c5.jpg,1,1,0.0,0,
971466,0,/jTQqOBsBFAG3vrauVcP4dxWbGpw.jpg,1,1,0.0,0,
971620,0,/8qA9w2mI0OkHZcFrIqzkCCAJFpo.jpg,1,1,0.0,0,
971704,0,/iefVVtASZumO9saifio6ZmJbdi2.jpg,1,1,0.0,0,
971725,0,/1C8H8VzrP7HCsJN8lFFDnGYud7g.jpg,1,1,0.0,0,
971757,0,/51LRCvT0UmvuEoBGlNeRzlBT6UP.jpg,1,1,0.0,0,
971766,0,/mAjOc2PzoL1QKOMV4ouEkRJEdOh.jpg,1,1,0.0,0,
971773,0,/amaHQq4S8WdaYsqMQHzKMX2K1ff.jpg,1,1,0.0,0,
971788,0,/rta49CvDUuykkfDkOIybd1ReXlI.jpg,1,1,0.0,0,
972040,0,/iBkTkLxEMlooc1G0IHWu9bQG2au.jpg,1,1,3.334,1,en
972040,1,/ruE25IozbniJ710cxQoH8x3Xugd.jpg,1,0,0.166,1,en
972200,0,/2klaJwKScZvcw2DEAxxn5a0mouD.jpg,1,1,0.0,0,
972206,0,/mLVQGpHiuNmRqc0HB9kAeOuzGIf.jpg,1,0,0.0,0,en
972206,1,/lcjQ3b8LS464bl36Br9HXni6Y0c.jpg,1,1,0.0,0,en
972239,0,/2ZRO23w8wfPTJTob000iWkxd4AM.jpg,1,0,1.75,2,en
972239,1,/6NmIY61h7Gcmnk5LCPGcNUreoPs.jpg,1,0,0.0,0,en
972239,2,/31MGaMBBCYpL18PQtmxebgRyktm.jpg,1,1,3.334,1,en
972239,3,/f0fNE9SwX9mY8k9kMNGFgHZTchP.jpg,1,0,0.166,1,en
972244,0,/cG9nNDJ4vGsogIr5Xmkw8LVL3QG.jpg,1,1,0.0,0,
972261,0,/s2d6YzXDSiuk0e6GCEr2WSZz1aU.jpg,1,1,0.0,0,
972488,0,/1Ki5dWCXr3Myo4bsGOjFnQKQwOs.jpg,1,0,3.334,1,en
972488,1,/kbzXsg4KyhbR7DAOTiTjvPAztw3.jpg,1,1,3.334,1,en
972488,1,/1aYUdWV4BWcNJTwbFdb4KQL1uuJ.jpg,0,0,0.166,1,en
972561,0,/dkSdF97s9DsjltTkps1wbYFWBLu.jpg,1,1,0.0,0,
972561,0,/nVG0NZhmuzd4wweE5HUXdfWpvZt.jpg,0,0,0.0,0,
972601,0,/nYh5T0HgNGxRpCr0PhULzAp0YT0.jpg,1,1,0.0,0,en
972617,0,/z1hTozvSowkbiv10PmLe58f1nhu.jpg,1,1,0.0,0,en
972642,0,/3yzJELaX5L78ZS3UtMixisYM1dp.jpg,1,1,3.334,1,en
972642,1,/kg4kgTpnzNse6vjh8C1mQ81oddY.jpg,1,0,0.0,0,en
972642,2,/bs0GgrOQOgttfCqR4ak1De6lHCk.jpg,1,0,0.0,0,
972681,0,/wei67xwRZq5C74xfXPeueBlcyZb.jpg,1,1,3.334,1,en
972701,0,/tMxj3T40nWmtpjvMvA0hOayEt3G.jpg,1,1,0.0,0,
972711,0,/fSSLkGiSBlnXgXR3urC5cENarJ2.jpg,1,1,3.334,1,en
972711,1,/7lounR51xrzazYx2ldpzJoXTzrA.jpg,1,0,0.0,0,en
972731,0,/1S9pjiZejBiSVV88qU59ifZ7q0N.jpg,1,1,0.0,0,en
972740,0,/8hC0syxGaAhmHmR0P4FShEvqBg3.jpg,1,1,0.0,0,en
972740,1,/u2JvjsY8sCVTiMdhTUHvBnsuKxe.jpg,1,0,0.0,0,en
972911,0,/nBIxn4Y9f1dIbzAReyRHjGnskAs.jpg,1,1,0.0,0,
972914,0,/I37bPzAqjuQKkFhIDelUnwSijE.jpg,1,1,3.334,1,
972914,1,/ed4hGjOVYAziby9jX0RXa3ENshL.jpg,1,0,0.166,1,
972914,2,/ekm9kp83jcJN29quyKXkJImwuUm.jpg,1,0,0.166,1,
972914,3,/rDFrCItYcWIW6tq18cUaCfgZchX.jpg,1,0,0.166,1,
972914,4,/bRtlXYmVGjav2Mck8aXB2jpuN9A.jpg,1,0,0.166,1,
972988,0,/iUqCrrigCOl4QCeZwlhXtMG6fgA.jpg,1,0,0.0,0,
972988,1,/1DzjKs8rJgIxnyGCVH49qodrnTS.jpg,1,1,3.334,1,
973070,0,/6DdZFHbGqB6deTfqguAbGp01VS0.jpg,1,1,3.334,1,en
973070,1,/ngkwteCg2bvpU3VJvbLIMXW1Ta.jpg,1,0,1.75,2,
973093,0,/eg1Fht0ZOnJlEMvAasAfDuRZTa8.jpg,1,1,0.0,0,en
973197,0,/vL9Z6p19UkK1QfT3GsPD8Wl4iOw.jpg,1,1,0.0,0,en
973202,0,/AmrqZBITVGS0A3lPu9IOoqvN6Yb.jpg,1,1,0.0,0,en
973205,0,/b67WMdGbeoQ3UuMXjM31yXIndCX.jpg,1,1,0.0,0,en
973207,0,/5C6lKERqGgnMvxVg8aQ9XE5aF8a.jpg,1,1,0.0,0,en
973239,0,/f2wpZZJvskMSOSUsg3SykrKcJVI.jpg,1,1,0.0,0,
973471,0,/6w9Wphe5O5zySyoGxlYJ5irwh4f.jpg,1,1,3.334,1,en
973471,1,/y61wXZuf7Uw7bKXUruYygxit1F1.jpg,1,0,0.0,0,
973471,2,/sKtqsQgsG4svKWlX35GKWQJqLj8.jpg,1,0,1.75,2,en
973471,2,/wTdGv9rdVbERPjTW3TZYrdMyodv.jpg,0,0,0.166,1,en
973471,3,/3ZZgyhBdQ7vqPXKpbqFW5F74CyR.jpg,1,0,0.0,0,en
973480,0,/m2CEMh25q76CAKeThkGoFS9A3F3.jpg,1,1,0.0,0,
973540,0,/cwLFQ9angRIbMNYMLsyk4SPBIJn.jpg,1,1,0.0,0,
973543,0,/6cfeENoPZwshDv5yZJla7iRTgDl.jpg,1,1,0.0,0,
973551,0,/nscG8AEqXpzMBrm4vQ11bYa5bNF.jpg,1,1,0.0,0,
973553,0,/bZ3ZmlT2yvJGInw2aulomfgVoEu.jpg,1,1,0.0,0,
973561,0,/wF8hs9vv2XGm3HOF0ktPMPjLed5.jpg,1,1,0.0,0,
973572,0,/mdpG3MuMj7AdtPenE3D6J7yZiBl.jpg,1,1,0.0,0,
973705,0,/30aWLzxXndsnL5YP5iLixtlBRXl.jpg,1,1,0.0,0,en
973714,0,/tJLWXX8ghkRfstJj4bnlma6RJGZ.jpg,1,1,0.0,0,
973861,0,/wpfstxZTFHcXDfJBHMgzyUB5K8m.jpg,1,1,0.0,0,en
973899,0,/4LPQL6Vbpfweikw3qxkwiP08bPA.jpg,1,1,0.0,0,
973911,0,/uS4GnrCHLyKoZwwstpS4oSax9zh.jpg,1,1,3.334,1,en
973911,1,/aP8XYrXks8JRvQoWRP5hqGPTlD1.jpg,1,0,0.0,0,
973929,0,/r6D03c8xMYgyEqhK2c2mekEiQ6p.jpg,1,1,0.0,0,
973936,0,/vdtM0SBBAwFGFHpgdBnANjOutZG.jpg,1,1,0.0,0,
973970,0,/1ZzsH6KLOkKW9hxNM5B1PQEb31u.jpg,1,1,0.0,0,
973978,0,/zNKCRP7FiK5ZWcMNNrG7iUx3ftd.jpg,1,1,0.0,0,
974021,0,/pyauYkJ0WLX2nYAUkZLlECmMn9F.jpg,1,1,0.0,0,
974037,0,/17U8F9effgsbY5jA0DFpNbQBqdm.jpg,1,1,3.334,1,en
974037,1,/7CftD8xJcnEQVwf9yRfRfbVFk7k.jpg,1,0,0.0,0,en
974046,0,/wWA7RgDxtAVatoVckhhDbiCo9P7.jpg,1,1,0.0,0,
974072,0,/7gJ0wglhXMcE3WyOTaQIM3yAyme.jpg,1,1,0.0,0,
974187,0,/3VKuYec9D8XeregdXBZ1Q1dnfaK.jpg,1,1,3.334,1,en
974187,1,/91qITgBD7VZakDyV4YKgHWrH96N.jpg,1,0,0.0,0,en
974187,2,/ijPQkXHoAUTDl60NXYLG2DypAgS.jpg,1,0,1.75,2,en
974191,0,/bKbchcs0pMXcr91B6H2tfOFNdmJ.jpg,1,0,3.334,2,en
974191,1,/vO31UVYDJGzUA0dCzqHvSuwDSoU.jpg,1,0,1.222,3,en
974191,1,/jWhFHNrAzewiYlY2V0i2sCEtoh4.jpg,0,0,1.75,2,en
974191,2,/vzcRFbpAR5ZcEelSt1MZ3HynPGc.jpg,1,0,3.334,1,en
974191,3,/hxVgKLpA5ld2u226Bg11N5tK3KQ.jpg,1,1,3.334,1,en
974264,0,/rwL4MbF2poznrXUbrZljPgEmLbT.jpg,1,1,3.334,1,en
974264,1,/i6vt22E22DYj5Fgbderz34Y0mx6.jpg,1,0,3.334,1,en
974264,2,/pzG5ihcKxiqUeB1SivDHBZuqiJR.jpg,1,0,0.0,0,en
974264,3,/cXzMEt40Lv1RrpHdsr4ZfT39wMa.jpg,1,0,0.0,0,en
974284,0,/9ZbTETOd1CJfD9zGc5OCEnBed0l.jpg,1,1,3.334,1,en
974320,0,/yWoAR4KaeJqbOluJ5ULQtwQ09ZT.jpg,1,1,3.334,1,en
974320,1,/2ozNYpvlIFNLaBptsZKQ4mcdKWi.jpg,1,0,0.0,0,en
974320,2,/txe53XVfC7nGpQI3gm5op9BCek3.jpg,1,0,0.0,0,en
974400,0,/8jW7VNwjIMnpue7FQcUqTSTHm00.jpg,1,1,0.0,0,
974604,0,/u9qnyrife64GGFXu6ZHMegshPeV.jpg,1,1,2.278,3,en
974604,0,/uPViCUqD4fzP5qB3GFSfmEDUB12.jpg,0,0,0.0,0,en
974604,1,/goMptsSegtNxjLD31s2Vi0iXHfT.jpg,1,0,1.75,2,en
974604,2,/wDCnv3m4atpK9INXUKxre0iDgxs.jpg,1,0,0.0,0,en
974604,3,/8QveNFrkNAJ5Pm3m8YaKvz0eyXX.jpg,1,0,0.0,0,
974675,0,/7m9ZKFzcqyv9m6qTTAGC1BBMfBB.jpg,1,1,0.0,0,
974698,0,/nIYCUsEKiPwWzNXi1qRLK5a6CqD.jpg,1,1,0.0,0,
974706,0,/iHMtvqOCJelz0sgRP0QJi6Do0Cd.jpg,1,1,0.0,0,
974712,0,/gd1UkU8gRxpFiNsUcsSDcMNe01X.jpg,1,1,0.0,0,
974720,0,/6rhGaIE4jKg3p5pgzJEeEzvx3m3.jpg,1,0,0.0,0,
974720,1,/6efIyWpqj4tEQOknq26IB01nN7q.jpg,1,1,0.0,0,
974725,0,/4rGRZFY2an4pS0jHzt3mhfy7MKP.jpg,1,1,0.0,0,
974733,0,/bDT9IeFWONYv8VXdeiHwIlvN7hd.jpg,1,1,0.0,0,
974776,0,/deY4hHUNhlL26V7zkn2HjKJ8ZnX.jpg,1,1,0.0,0,
974926,0,/mKnD8g1id6Z7EDshDEgfK9BoCbL.jpg,1,1,3.334,2,en
974926,1,/aS4wjE2g6tj0BK161r9NtcV3ab1.jpg,1,0,0.166,1,en
974926,2,/shwUVJTDFQtb95zUlrbqhIO8ksd.jpg,1,0,1.75,2,en
974926,2,/wVrICorDzXMBuBY9ij9SJ0789k8.jpg,0,0,0.166,1,en
974931,0,/52YBwGJ3cJs54fpBzwnT1lnqgTo.jpg,1,1,6.608,14,en
974931,1,/6rCncKqjiHr80j1RWr9b399uI5X.jpg,1,0,3.666,12,en
974931,2,/19nfqXcCtzpclS0X0XHyzZ8Q1WQ.jpg,1,0,3.954,11,en
974931,3,/7P4mu5QirSiQLLUYLwvkfe2WySk.jpg,1,0,3.334,1,en
974931,4,/ughOjO2iM6OE66XF6hENwicb9iG.jpg,1,0,3.334,3,en
975022,0,/tAnwQKYkRlXS6Lgaq5XQ7JqS58x.jpg,1,1,2.278,3,en
975022,0,/vAxVvJY7U4CrCMIMK8pBfgyk1z5.jpg,0,0,1.222,3,en
975022,0,/wE5v8qd0Ge4er1rf6s6ddFWds8L.jpg,0,0,0.166,2,en
975022,1,/x5gMcx7sPuUnzQ67twc070MeVfP.jpg,1,0,1.75,2,en
975022,2,/thMKqKNvqJZAU83uC0JSzvun4V7.jpg,1,0,0.0,0,
975026,0,/qlgRQyYTSx0KIxVmVImjGAUeKny.jpg,1,1,0.0,0,
975027,0,/rxLyF9tFJ9rxJEKwc6DYulSnbqV.jpg,1,1,0.0,0,
975047,0,/sOW8ohyVe6WwUp9jtpp3Y6oLuF0.jpg,1,1,0.0,0,
975078,0,/vNeaPriuhw9RUfVlMbkGKxfdDi7.jpg,1,1,0.0,0,
975129,0,/vRffzUGocqwh8HGGmzHCXjeSz6q.jpg,1,1,0.0,0,en
975177,0,/hozxuOWQnYot0rQxLbQTXchz2hR.jpg,1,1,0.0,0,en
975179,0,/vsfw7fBmUOImMfurHCiCFgPSK2y.jpg,1,1,0.0,0,en
975185,0,/xUN5fd1gfZZnd9Db1aS4JAl7yrH.jpg,1,1,0.0,0,
975190,0,/z6eJrszCg7xd4Ms0eRGFP0NWkWZ.jpg,1,1,0.0,0,en
975193,0,/b2qB2Wf2VSIEC09BN6eSx3S93Vy.jpg,1,1,0.0,0,
975256,0,/5koTXz4qX4XMUXZBRlDqqdfAC6g.jpg,1,1,0.0,0,
975265,0,/tYW9bU4elyRKp92vgTi2sGQqxcF.jpg,1,1,0.0,0,
975302,0,/wTzdQcmJuL5mCW7K0WGKdtciz1o.jpg,1,1,0.0,0,
975451,0,/fRri6iw6zMkQUYCz2OFio3HGY4p.jpg,1,1,3.334,1,en
975484,0,/hzfFI4Q19jfqBZXoMwtbWahSSz5.jpg,1,1,0.0,0,
975494,0,/qaUS5wNwrUlqefzukNRG4fb7Q0h.jpg,1,1,0.0,0,
975502,0,/rl74N4NEsIPVhVkx6jNe9zjzHTF.jpg,1,1,0.0,0,
975670,0,/u0SPU9ZwhqFvzB88dzdVoK12Ne5.jpg,1,1,1.75,2,en
975670,1,/az71N4ngBjenIAIfmMXYw6wXyqz.jpg,1,0,0.0,0,
975704,0,/bQS9Fx7ZjAkh9j6ZPJsGGzykfQC.jpg,1,0,0.0,0,
975704,1,/6BHOX1Ov70WSRMGuMCfBNHEyqtH.jpg,1,1,0.0,0,
975801,0,/pBDjWY13L7j6FvozjPhmj8Zu7vN.jpg,1,0,0.166,1,en
975801,1,/arLbNDFUmIugq2i9IBpmR9R2J0g.jpg,1,1,3.334,1,en
975801,2,/lENpUOmZVCKKDbdNxSQywlSPyx2.jpg,1,0,3.334,1,en
975801,3,/xoLC32IBIboWfLiGCpSMlyQXB6Q.jpg,1,0,0.0,0,en
975887,0,/bfX9Rs6wd2E9QyETPVmNHhXqZJp.jpg,1,1,0.0,0,
975952,0,/gnmJQO2mMelBFfMVnU9vqIUgtDV.jpg,1,1,0.0,0,
975957,0,/xRMMj6Wd0sZlwfMwlf8MM7cmAVy.jpg,1,1,0.0,0,en
975980,0,/euiB0ZxQ42g34G4uxUCtcPtuPIB.jpg,1,1,0.0,0,
976034,0,/4NOEn27DeDuO4S2PbSYSMUdfemR.jpg,1,1,0.0,0,
976209,0,/thipzLjukgg0bfYr2vtPct3wFpf.jpg,1,1,0.0,0,
976224,0,/vGoP1gYSpiOyjvVD4zesjfGIXPY.jpg,1,1,0.0,0,en
976224,1,/xxIPRhPhIjc1q7KWd7PjJCNN2wi.jpg,1,0,0.0,0,
976260,0,/raK4De7MiKW4xuArkuBSup5XUJU.jpg,1,1,3.334,1,en
976260,1,/jupPIneKVDsaS3fTdSt6dcME0cH.jpg,1,0,0.166,1,
976260,2,/5PzlUH1GppgD0r2hKJlfIWtFxR7.jpg,1,0,0.166,1,
976260,3,/9WvbJkUpNuMH5zOLsFhsm7Pi6Bc.jpg,1,0,0.166,1,
976260,4,/rVe1H01zmiD0TAYdnks92Ha1H50.jpg,1,0,0.166,1,
976374,0,/5Z4nUjhmpQzJgv3Ef0drTeSXfMm.jpg,1,1,3.334,1,en
976374,1,/zMFms379QCKTCtAcxBMkSmE0hys.jpg,1,0,0.166,1,
976381,0,/znWXLvtCi9MQbTKGe7KJnhJ7Vvt.jpg,1,1,0.0,0,en
976395,0,/iRYcgwCq2fyVWSxo3nkOrconuGT.jpg,1,1,0.0,0,en
