id,source,status,in_w,in_h,out_w,out_h,error
28077,orig,ok,1000,1500,1000,1500,
28079,orig,ok,1000,1500,1000,1500,
28080,up,ok,1488,2230,1000,1500,
28081,orig,ok,1000,1500,1000,1500,
28082,orig,ok,1000,1500,1000,1500,
28083,up,ok,1400,2100,1000,1500,
28084,orig,ok,1000,1500,1000,1500,
28087,up,ok,1506,1998,1000,1500,
28096,up,ok,1560,2380,1000,1500,
28098,orig,ok,1012,1500,1000,1500,
28103,up,ok,1504,2254,1000,1500,
28108,orig,ok,2000,3000,1000,1500,
28109,orig,ok,1070,1598,1000,1500,
28111,orig,ok,1000,1500,1000,1500,
28113,up,ok,1200,1718,1000,1500,
28114,orig,ok,1000,1500,1000,1500,
28127,orig,ok,1000,1500,1000,1500,
28142,up,ok,1000,1500,1000,1500,
28143,orig,ok,1000,1500,1000,1500,
28146,up,ok,1818,2728,1000,1500,
28147,orig,ok,1000,1500,1000,1500,
28148,orig,ok,2000,3000,1000,1500,
28155,orig,ok,1000,1500,1000,1500,
28156,up,ok,1920,2880,1000,1500,
28159,orig,ok,1666,2499,1000,1500,
28160,up,ok,1320,1980,1000,1500,
28161,up,ok,1334,2000,1000,1500,
28173,orig,ok,1280,1920,1000,1500,
28177,up,ok,1600,2400,1000,1500,
28181,up,ok,1000,1500,1000,1500,
28182,orig,ok,1000,1419,1000,1500,
28183,orig,ok,1100,1539,1000,1500,
28184,orig,ok,2000,3000,1000,1500,
28185,up,ok,1000,1500,1000,1500,
28188,up,ok,1920,2880,1000,1500,
28191,up,ok,1920,2880,1000,1500,
28196,orig,ok,1140,1710,1000,1500,
28223,orig,ok,1000,1500,1000,1500,
28224,orig,ok,1000,1500,1000,1500,
28228,orig,ok,1000,1543,1000,1500,
28229,up,ok,1920,2880,1000,1500,
28230,orig,ok,1000,1500,1000,1500,
28231,up,ok,1360,2000,1000,1500,
28232,up,ok,1360,2000,1000,1500,
28234,orig,ok,1600,2400,1000,1500,
28235,orig,ok,1000,1500,1000,1500,
28237,orig,ok,1000,1500,1000,1500,
28262,orig,ok,1000,1500,1000,1500,
28265,orig,ok,1000,1500,1000,1500,
28266,orig,ok,2000,3000,1000,1500,
28269,up,ok,1000,1500,1000,1500,
28271,orig,ok,1000,1500,1000,1500,
28274,orig,ok,1000,1500,1000,1500,
28277,up,ok,1920,2880,1000,1500,
28287,orig,ok,1891,2860,1000,1500,
28295,orig,ok,1011,1516,1000,1500,
28300,up,ok,1920,2880,1000,1500,
28305,orig,ok,1000,1500,1000,1500,
28310,up,ok,1560,2376,1000,1500,
28312,orig,ok,1000,1496,1000,1500,
28314,orig,ok,1000,1500,1000,1500,
28316,up,ok,1600,2400,1000,1500,
28317,up,ok,1412,2000,1000,1500,
28336,orig,ok,2000,3000,1000,1500,
28338,up,ok,1216,1824,1000,1500,
28341,up,ok,1112,1668,1000,1500,
28344,orig,ok,2000,3000,1000,1500,
28347,up,ok,1000,1500,1000,1500,
28350,up,ok,1296,1946,1000,1500,
28351,orig,ok,1000,1500,1000,1500,
28352,orig,ok,1000,1500,1000,1500,
28359,up,ok,1920,2880,1000,1500,
28362,up,ok,1920,2880,1000,1500,
28363,orig,ok,1000,1500,1000,1500,
28365,up,ok,1920,2880,1000,1500,
28380,orig,ok,1000,1500,1000,1500,
28382,orig,ok,1200,1800,1000,1500,
28383,up,ok,1668,2336,1000,1500,
28388,up,ok,1494,2240,1000,1500,
28389,orig,ok,1000,1500,1000,1500,
28416,orig,ok,1000,1500,1000,1500,
28418,up,ok,1000,1500,1000,1500,
28419,orig,ok,1000,1500,1000,1500,
28423,orig,ok,1000,1500,1000,1500,
28425,orig,ok,1000,1500,1000,1500,
28426,orig,ok,2000,3000,1000,1500,
28437,orig,ok,1300,1950,1000,1500,
28439,orig,ok,1400,2100,1000,1500,
28446,up,ok,1000,1500,1000,1500,
28450,orig,ok,1000,1500,1000,1500,
28483,up,ok,1114,1670,1000,1500,
28499,up,ok,1814,2720,1000,1500,
28508,orig,ok,2000,3000,1000,1500,
28513,up,ok,1676,2480,1000,1500,
28514,orig,ok,1049,1500,1000,1500,
28516,up,ok,1920,2880,1000,1500,
28518,up,ok,1920,2880,1000,1500,
28521,orig,ok,1007,1500,1000,1500,
28522,up,ok,1332,1890,1000,1500,
28529,orig,ok,1998,2687,1000,1500,
28530,up,ok,1448,2172,1000,1500,
28558,orig,ok,1800,2700,1000,1500,
28572,orig,ok,1000,1500,1000,1500,
28579,up,ok,1000,1500,1000,1500,
28582,orig,ok,1400,2100,1000,1500,
28584,up,ok,1034,1552,1000,1500,
28585,up,ok,1560,2340,1000,1500,
28586,orig,ok,1400,2100,1000,1500,
28590,up,ok,1304,2000,1000,1500,
28600,up,ok,1000,1500,1000,1500,
28602,orig,ok,1000,1500,1000,1500,
28616,orig,ok,1400,2100,1000,1500,
28624,orig,ok,2000,3000,1000,1500,
28625,up,ok,1228,1870,1000,1500,
28626,orig,ok,1000,1500,1000,1500,
28640,up,ok,1600,2400,1000,1500,
28646,up,ok,1000,1500,1000,1500,
28647,orig,ok,2000,3000,1000,1500,
28648,orig,ok,1000,1500,1000,1500,
28652,orig,ok,1000,1500,1000,1500,
28653,up,ok,1336,2004,1000,1500,
28659,orig,ok,1000,1500,1000,1500,
28660,orig,ok,1361,1998,1000,1500,
28669,orig,ok,1000,1500,1000,1500,
28671,orig,ok,1000,1500,1000,1500,
28681,up,ok,1348,2000,1000,1500,
28687,up,ok,1920,2880,1000,1500,
28715,orig,ok,1500,2250,1000,1500,
28720,orig,ok,1862,2793,1000,1500,
28721,orig,ok,1000,1500,1000,1500,
28723,orig,ok,1710,2563,1000,1500,
28725,up,ok,1920,2880,1000,1500,
28726,orig,ok,1000,1500,1000,1500,
28727,up,ok,1000,1500,1000,1500,
28733,orig,ok,1600,2400,1000,1500,
28734,up,ok,1920,2880,1000,1500,
28741,up,ok,1992,2988,1000,1500,
28743,orig,ok,1500,2250,1000,1500,
28744,orig,ok,1000,1500,1000,1500,
28746,up,ok,1600,2400,1000,1500,
28751,orig,ok,1000,1500,1000,1500,
28757,up,ok,1968,2952,1000,1500,
28763,orig,ok,1000,1500,1000,1500,
28765,orig,ok,1000,1500,1000,1500,
28766,up,ok,1066,1600,1000,1500,
28767,up,ok,1000,1500,1000,1500,
28768,orig,ok,1536,2304,1000,1500,
28770,orig,ok,1000,1500,1000,1500,
28775,orig,ok,1707,2560,1000,1500,
28780,orig,ok,1000,1500,1000,1500,
28790,orig,ok,1000,1500,1000,1500,
28791,up,ok,1920,2880,1000,1500,
28800,orig,ok,1000,1500,1000,1500,
28831,orig,ok,1000,1500,1000,1500,
28851,orig,ok,1000,1500,1000,1500,
28855,orig,ok,1000,1500,1000,1500,
28859,orig,ok,1000,1500,1000,1500,
28865,orig,ok,1000,1407,1000,1500,
28867,up,ok,1650,2476,1000,1500,
28870,orig,ok,1425,2138,1000,1500,
28925,orig,ok,2000,3000,1000,1500,
28927,orig,ok,1000,1500,1000,1500,
28930,orig,ok,1000,1500,1000,1500,
28931,orig,ok,1000,1500,1000,1500,
28933,orig,ok,1000,1500,1000,1500,
28935,orig,ok,2000,3000,1000,1500,
28936,up,ok,1920,2880,1000,1500,
28939,orig,ok,1000,1500,1000,1500,
28953,up,ok,1472,2208,1000,1500,
28955,orig,ok,1200,1800,1000,1500,
28957,up,ok,1000,1502,1000,1500,
28958,up,ok,1402,2000,1000,1500,
29046,orig,ok,1000,1500,1000,1500,
29049,orig,ok,1191,1786,1000,1500,
29052,orig,ok,1426,2139,1000,1500,
29053,orig,ok,1000,1500,1000,1500,
29057,orig,ok,1749,2652,1000,1500,
29058,orig,ok,1000,1500,1000,1500,
29060,up,ok,1080,1620,1000,1500,
29062,orig,ok,1000,1500,1000,1500,
29065,orig,ok,1000,1500,1000,1500,
29067,orig,ok,1000,1500,1000,1500,
29069,orig,ok,1000,1500,1000,1500,
29070,up,ok,1202,1804,1000,1500,
29071,orig,ok,1600,2400,1000,1500,
29072,orig,ok,2000,3000,1000,1500,
29077,orig,ok,1000,1500,1000,1500,
29094,orig,ok,1280,1920,1000,1500,
29098,up,ok,1866,2800,1000,1500,
29103,up,ok,1920,2880,1000,1500,
29118,up,ok,1600,2400,1000,1500,
29121,orig,ok,1000,1500,1000,1500,
29126,orig,ok,1000,1500,1000,1500,
29168,orig,ok,1000,1500,1000,1500,
29203,up,ok,1274,1912,1000,1500,
29210,up,ok,1920,2880,1000,1500,
29214,orig,ok,1100,1650,1000,1500,
29217,orig,ok,2000,3000,1000,1500,
29218,up,ok,1920,2880,1000,1500,
29222,up,ok,1388,2000,1000,1500,
29227,up,ok,1774,2660,1000,1500,
29230,up,ok,1676,2362,1000,1500,
29232,orig,ok,1469,2048,1000,1500,
29235,orig,ok,1524,2289,1000,1500,
29238,up,ok,1398,2098,1000,1500,
29239,orig,ok,1000,1500,1000,1500,
29241,orig,ok,1670,2505,1000,1500,
29242,orig,ok,1798,2696,1000,1500,
29243,orig,ok,1400,2100,1000,1500,
29286,orig,ok,1182,1773,1000,1500,
29290,up,ok,1600,2400,1000,1500,
29298,orig,ok,1000,1500,1000,1500,
29315,orig,ok,1000,1500,1000,1500,
29318,orig,ok,1000,1500,1000,1500,
29324,up,ok,1920,2880,1000,1500,
29327,orig,ok,1048,1572,1000,1500,
29342,orig,ok,1000,1500,1000,1500,
29345,orig,ok,1781,2671,1000,1500,
29347,up,ok,1600,2400,1000,1500,
29350,orig,ok,2000,3000,1000,1500,
29368,up,ok,1000,1500,1000,1500,
29389,orig,ok,1000,1500,1000,1500,
29390,orig,ok,1080,1620,1000,1500,
29393,orig,ok,1000,1500,1000,1500,
29394,orig,ok,1000,1500,1000,1500,
29396,up,ok,1600,2400,1000,1500,
29397,up,ok,1920,2880,1000,1500,
29399,up,ok,1920,2880,1000,1500,
29402,orig,ok,1000,1500,1000,1500,
29403,up,ok,1920,2880,1000,1500,
29404,orig,ok,1000,1500,1000,1500,
29405,orig,ok,1800,2700,1000,1500,
29412,orig,ok,1245,1868,1000,1500,
29416,up,ok,1728,2592,1000,1500,
29423,up,ok,1368,2052,1000,1500,
29424,up,ok,1808,2712,1000,1500,
29429,orig,ok,1000,1500,1000,1500,
29431,up,ok,1920,2880,1000,1500,
29433,up,ok,1920,2880,1000,1500,
29434,up,ok,1920,2880,1000,1500,
29449,orig,ok,1000,1500,1000,1500,
29466,orig,ok,1223,1835,1000,1500,
29468,orig,ok,1726,2589,1000,1500,
29469,up,ok,1920,2880,1000,1500,
29474,orig,ok,1500,2250,1000,1500,
29476,orig,ok,1740,2611,1000,1500,
29491,up,ok,1500,2250,1000,1500,
29499,up,ok,1920,2880,1000,1500,
29504,up,ok,1000,1500,1000,1500,
29505,up,ok,1000,1500,1000,1500,
29547,orig,ok,1426,2138,1000,1500,
29555,orig,ok,1000,1500,1000,1500,
29556,up,ok,1000,1500,1000,1500,
29559,up,ok,1414,2000,1000,1500,
29570,orig,ok,1000,1500,1000,1500,
29573,up,ok,1000,1500,1000,1500,
29596,up,ok,1920,2880,1000,1500,
29597,up,ok,1040,1560,1000,1500,
29598,orig,ok,1279,1920,1000,1500,
29599,up,ok,1920,3000,1000,1500,
29600,up,ok,1950,2924,1000,1500,
29603,orig,ok,1000,1500,1000,1500,
29607,up,ok,1000,1500,1000,1500,
29609,up,ok,1200,1800,1000,1500,
29611,orig,ok,1000,1500,1000,1500,
29638,orig,ok,1000,1500,1000,1500,
29640,orig,ok,1000,1500,1000,1500,
29643,orig,ok,1000,1500,1000,1500,
29652,up,ok,1200,1804,1000,1500,
29660,orig,ok,1575,2250,1000,1500,
29683,orig,ok,1000,1500,1000,1500,
29689,orig,ok,1000,1500,1000,1500,
29691,orig,ok,1000,1500,1000,1500,
29692,orig,ok,1000,1500,1000,1500,
29693,orig,ok,1000,1500,1000,1500,
29695,orig,ok,2000,3000,1000,1500,
29706,up,ok,1926,2888,1000,1500,
29712,up,ok,1000,1502,1000,1500,
29721,up,ok,1360,2000,1000,1500,
29759,up,ok,1992,2988,1000,1500,
29761,up,ok,1100,1650,1000,1500,
29763,up,ok,1200,1800,1000,1500,
29765,up,ok,1200,1800,1000,1500,
29767,up,ok,1100,1652,1000,1500,
29768,orig,ok,1000,1500,1000,1500,
29769,up,ok,1100,1650,1000,1500,
29770,up,ok,1200,1800,1000,1500,
29771,up,ok,1260,2400,1000,1500,
29772,up,ok,1000,1500,1000,1500,
29774,up,ok,1000,1500,1000,1500,
29796,orig,ok,1000,1500,1000,1500,
29797,up,ok,1000,1500,1000,1500,
29798,up,ok,1000,1500,1000,1500,
29799,orig,ok,1000,1500,1000,1500,
29808,orig,ok,1000,1500,1000,1500,
29814,up,ok,1776,2664,1000,1500,
29833,orig,ok,1000,1500,1000,1500,
29848,up,ok,1902,2852,1000,1500,
29850,orig,ok,1000,1500,1000,1500,
29852,up,ok,1920,2880,1000,1500,
29854,orig,ok,1500,2250,1000,1500,
29865,orig,ok,1433,2148,1000,1500,
29883,up,ok,1000,1500,1000,1500,
29891,up,ok,1920,2880,1000,1500,
29898,orig,ok,2000,3000,1000,1500,
29899,up,ok,1000,1500,1000,1500,
29902,up,ok,1870,2822,1000,1500,
29905,orig,ok,1000,1500,1000,1500,
29922,up,ok,1524,2286,1000,1500,
29925,up,ok,1108,1636,1000,1500,
29926,orig,ok,1200,1600,1000,1500,
29930,up,ok,1518,2146,1000,1500,
29938,orig,ok,1000,1500,1000,1500,
29947,up,ok,1920,2880,1000,1500,
29948,orig,ok,1000,1500,1000,1500,
29951,up,ok,1920,2880,1000,1500,
29957,up,ok,1920,2880,1000,1500,
29958,up,ok,1920,2880,1000,1500,
29959,orig,ok,2000,3000,1000,1500,
29960,orig,ok,1230,1845,1000,1500,
29961,orig,ok,1000,1500,1000,1500,
29964,up,ok,1920,2880,1000,1500,
29998,orig,ok,1500,2250,1000,1500,
30030,up,ok,1624,2436,1000,1500,
30045,orig,ok,1000,1500,1000,1500,
30049,up,ok,1920,2880,1000,1500,
30155,orig,ok,1000,1500,1000,1500,
30183,orig,ok,2000,3000,1000,1500,
30202,up,ok,1664,2496,1000,1500,
30236,orig,ok,1500,2250,1000,1500,
30286,orig,ok,1000,1500,1000,1500,
30307,orig,ok,1000,1500,1000,1500,
30315,orig,ok,1000,1500,1000,1500,
30317,up,ok,1000,1500,1000,1500,
30318,up,ok,1200,1800,1000,1500,
30342,up,ok,1920,2880,1000,1500,
30345,up,ok,1880,2820,1000,1500,
30370,orig,ok,1920,2880,1000,1500,
30377,orig,ok,1000,1500,1000,1500,
30379,up,ok,1920,2880,1000,1500,
30383,orig,ok,2000,3000,1000,1500,
30385,orig,ok,2000,3000,1000,1500,
30392,up,ok,1920,2880,1000,1500,
30393,up,ok,1400,2080,1000,1500,
30396,up,ok,1812,2718,1000,1500,
30399,up,ok,1284,1894,1000,1500,
30400,orig,ok,1396,1943,1000,1500,
30401,orig,ok,1000,1500,1000,1500,
30402,orig,ok,1000,1500,1000,1500,
30419,orig,ok,1000,1500,1000,1500,
30440,orig,ok,1000,1500,1000,1500,
30441,up,ok,1356,1932,1000,1500,
30445,up,ok,1852,2632,1000,1500,
30449,up,ok,1920,2880,1000,1500,
30452,orig,ok,1000,1500,1000,1500,
30455,up,ok,1000,1500,1000,1500,
30457,up,ok,1836,2754,1000,1500,
30477,orig,ok,1000,1500,1000,1500,
30478,up,ok,1800,2700,1000,1500,
30482,orig,ok,2000,3000,1000,1500,
30510,orig,ok,1536,2048,1000,1500,
30515,orig,ok,1000,1500,1000,1500,
30519,orig,ok,1000,1500,1000,1500,
30522,orig,ok,1000,1500,1000,1500,
30523,up,ok,1000,1500,1000,1500,
30567,orig,ok,1000,1500,1000,1500,
30579,orig,ok,1000,1500,1000,1500,
30637,orig,ok,1600,2400,1000,1500,
30638,up,ok,1418,2128,1000,1500,
30640,orig,ok,1008,1512,1000,1500,
30644,up,ok,1386,2078,1000,1500,
30661,orig,ok,1000,1500,1000,1500,
30664,up,ok,1920,2880,1000,1500,
30666,orig,ok,2000,3000,1000,1500,
30670,orig,ok,2000,3000,1000,1500,
30694,orig,ok,1000,1500,1000,1500,
30706,orig,ok,1288,1931,1000,1500,
30727,up,ok,1560,2340,1000,1500,
30748,up,ok,1150,1724,1000,1500,
30751,orig,ok,2000,3000,1000,1500,
30752,orig,ok,1000,1500,1000,1500,
30753,up,ok,1920,2880,1000,1500,
30755,orig,ok,1000,1500,1000,1500,
30767,up,ok,1920,2880,1000,1500,
30773,up,ok,1000,1500,1000,1500,
30778,orig,ok,1000,1500,1000,1500,
30782,orig,ok,1000,1500,1000,1500,
30786,orig,ok,1812,2718,1000,1500,
30788,orig,ok,1827,2734,1000,1500,
30789,orig,ok,1000,1500,1000,1500,
30792,orig,ok,1000,1500,1000,1500,
30796,up,ok,1000,1500,1000,1500,
30829,orig,ok,1000,1500,1000,1500,
30831,orig,ok,1000,1500,1000,1500,
30833,up,ok,1920,2880,1000,1500,
30855,orig,ok,1000,1500,1000,1500,
30885,orig,ok,1000,1500,1000,1500,
30891,orig,ok,1000,1500,1000,1500,
30893,up,ok,1488,2232,1000,1500,
30902,up,ok,1920,2880,1000,1500,
30918,orig,ok,1172,1752,1000,1500,
30919,up,ok,1920,2880,1000,1500,
30920,up,ok,1560,2400,1000,1500,
30921,orig,ok,1000,1500,1000,1500,
30926,orig,ok,1000,1500,1000,1500,
30928,up,ok,1776,2664,1000,1500,
30929,orig,ok,1000,1500,1000,1500,
30934,orig,ok,2000,3000,1000,1500,
30935,orig,ok,1000,1500,1000,1500,
30990,up,ok,1566,2348,1000,1500,
30991,orig,ok,1000,1500,1000,1500,
30996,orig,ok,1000,1500,1000,1500,
30997,up,ok,1920,2880,1000,1500,
31001,orig,ok,1000,1500,1000,1500,
31036,orig,ok,2000,3000,1000,1500,
31042,orig,ok,1947,2921,1000,1500,
31116,orig,ok,1000,1500,1000,1500,
31119,orig,ok,2000,3000,1000,1500,
31126,orig,ok,1632,2449,1000,1500,
31129,up,ok,1030,1540,1000,1500,
31134,up,ok,1920,2880,1000,1500,
31154,orig,ok,1581,2372,1000,1500,
31196,orig,ok,1500,2250,1000,1500,
31232,orig,ok,1000,1500,1000,1500,
31244,orig,ok,1055,1500,1000,1500,
31255,orig,ok,1000,1500,1000,1500,
31263,orig,ok,1000,1500,1000,1500,
31275,up,ok,1000,1500,1000,1500,
31276,up,ok,1440,2160,1000,1500,
31287,up,ok,1000,1500,1000,1500,
31382,up,ok,1270,1950,1000,1500,
31383,up,ok,1920,2880,1000,1500,
31385,orig,ok,1000,1500,1000,1500,
31393,orig,ok,2000,3000,1000,1500,
31463,orig,ok,1000,1500,1000,1500,
31472,up,ok,1566,2348,1000,1500,
31498,orig,ok,1800,2700,1000,1500,
31541,orig,ok,1000,1500,1000,1500,
31549,orig,ok,1000,1500,1000,1500,
31564,up,ok,1920,2880,1000,1500,
31579,orig,ok,2000,3000,1000,1500,
31596,orig,ok,1000,1500,1000,1500,
31647,orig,ok,1000,1500,1000,1500,
31687,up,ok,1200,1800,1000,1500,
31703,orig,ok,2000,3000,1000,1500,
31707,orig,ok,2000,3000,1000,1500,
31767,orig,ok,1280,1920,1000,1500,
31915,orig,ok,1400,2100,1000,1500,
31942,orig,ok,2000,3000,1000,1500,
31991,up,ok,1480,2220,1000,1500,
31992,orig,ok,1400,2100,1000,1500,
32003,up,ok,1000,1500,1000,1500,
32009,orig,ok,1000,1500,1000,1500,
32012,orig,ok,1066,1600,1000,1500,
32033,orig,ok,1000,1500,1000,1500,
32051,orig,ok,1400,2100,1000,1500,
32146,orig,ok,1631,2421,1000,1500,
32166,orig,ok,1000,1500,1000,1500,
32301,orig,ok,1000,1500,1000,1500,
32304,orig,ok,1000,1500,1000,1500,
32322,up,ok,1000,1500,1000,1500,
32343,up,ok,1000,1500,1000,1500,
32367,orig,ok,1000,1500,1000,1500,
32449,orig,ok,1000,1500,1000,1500,
32540,up,ok,1920,2880,1000,1500,
32583,orig,ok,1000,1500,1000,1500,
32585,orig,ok,1000,1500,1000,1500,
32595,orig,ok,2000,3000,1000,1500,
32612,orig,ok,1000,1500,1000,1500,
32707,up,ok,1920,2880,1000,1500,
32852,up,ok,1000,1500,1000,1500,
32857,up,ok,1808,2560,1000,1500,
32858,orig,ok,1000,1500,1000,1500,
32860,up,ok,1360,2000,1000,1500,
32862,up,ok,1000,1500,1000,1500,
32904,up,ok,1920,2880,1000,1500,
32910,orig,ok,1000,1500,1000,1500,
32940,orig,ok,1400,2100,1000,1500,
32978,orig,ok,2000,3000,1000,1500,
33018,up,ok,1920,2880,1000,1500,
33172,orig,ok,1000,1500,1000,1500,
33197,orig,ok,1000,1500,1000,1500,
33305,orig,ok,2000,3000,1000,1500,
33308,orig,ok,1000,1500,1000,1500,
33347,orig,ok,1000,1500,1000,1500,
33459,orig,ok,1400,2100,1000,1500,
33468,up,ok,1920,2880,1000,1500,
33477,orig,ok,1023,1443,1000,1500,
33502,orig,ok,1000,1500,1000,1500,
33510,orig,ok,1000,1500,1000,1500,
33519,up,ok,1572,2358,1000,1500,
33546,up,ok,1334,2000,1000,1500,
33555,up,ok,1920,2880,1000,1500,
33592,orig,ok,1000,1500,1000,1500,
33645,up,ok,1000,1500,1000,1500,
33695,orig,ok,1000,1500,1000,1500,
33721,orig,ok,1000,1500,1000,1500,
33754,orig,ok,1000,1500,1000,1500,
33767,up,ok,1706,2560,1000,1500,
33876,up,ok,1124,1500,1000,1500,
33926,orig,ok,1200,1800,1000,1500,
33988,up,ok,1280,1920,1000,1500,
33990,up,ok,1560,2340,1000,1500,
34004,up,ok,1920,2880,1000,1500,
34077,orig,ok,2000,3000,1000,1500,
34078,orig,ok,1056,1584,1000,1500,
34084,orig,ok,1000,1500,1000,1500,
34089,up,ok,1920,2880,1000,1500,
34104,orig,ok,1827,2482,1000,1500,
34112,orig,ok,1000,1500,1000,1500,
34125,orig,ok,1333,2000,1000,1500,
34168,up,ok,1080,1620,1000,1500,
34195,up,ok,1920,2880,1000,1500,
34226,orig,ok,1000,1500,1000,1500,
34231,up,ok,1920,2880,1000,1500,
34288,orig,ok,2000,3000,1000,1500,
34359,orig,ok,1000,1500,1000,1500,
34552,up,ok,1000,1500,1000,1500,
34574,up,ok,1400,2100,1000,1500,
34592,orig,ok,1000,1500,1000,1500,
34593,orig,ok,1200,1800,1000,1500,
34596,orig,ok,2000,3000,1000,1500,
34640,up,ok,1330,2000,1000,1500,
34685,up,ok,1350,2000,1000,1500,
34733,orig,ok,1000,1500,1000,1500,
34737,orig,ok,1000,1500,1000,1500,
34784,up,ok,1920,2880,1000,1500,
34791,orig,ok,1000,1500,1000,1500,
34794,orig,ok,2000,3000,1000,1500,
34845,orig,ok,1000,1500,1000,1500,
34943,orig,ok,1273,1910,1000,1500,
34959,up,ok,1000,1500,1000,1500,
35120,orig,ok,1476,2197,1000,1500,
35139,orig,ok,1770,2655,1000,1500,
35160,orig,ok,1200,1600,1000,1500,
35197,orig,ok,1000,1500,1000,1500,
35198,up,ok,1808,2712,1000,1500,
35247,orig,ok,1000,1500,1000,1500,
35250,up,ok,1360,2000,1000,1500,
35302,orig,ok,1074,1600,1000,1500,
35324,up,ok,1200,1800,1000,1500,
35616,orig,ok,1779,2654,1000,1500,
35662,orig,ok,1929,2894,1000,1500,
35664,orig,ok,1000,1500,1000,1500,
35669,orig,ok,2000,3000,1000,1500,
35683,orig,ok,1000,1500,1000,1500,
35710,up,ok,1424,2000,1000,1500,
35721,up,ok,1000,1500,1000,1500,
35730,up,ok,1334,2000,1000,1500,
35731,up,ok,1892,2838,1000,1500,
35733,up,ok,1892,2840,1000,1500,
35813,orig,ok,1186,1778,1000,1500,
35908,orig,ok,1000,1500,1000,1500,
35911,orig,ok,1000,1500,1000,1500,
35914,up,ok,1022,1516,1000,1500,
35919,up,ok,1802,2702,1000,1500,
35945,orig,ok,1000,1500,1000,1500,
35949,orig,ok,1400,2100,1000,1500,
35950,up,ok,1920,2880,1000,1500,
35951,up,ok,1920,2880,1000,1500,
35953,orig,ok,1400,2100,1000,1500,
36086,up,ok,1200,1800,1000,1500,
36089,up,ok,1536,2304,1000,1500,
36155,orig,ok,1500,2250,1000,1500,
36224,orig,ok,1000,1392,1000,1500,
36239,orig,ok,1169,1754,1000,1500,
36299,orig,ok,1000,1500,1000,1500,
36421,up,ok,1920,2880,1000,1500,
36456,orig,ok,1731,2597,1000,1500,
36489,up,ok,1852,2778,1000,1500,
36529,orig,ok,1000,1500,1000,1500,
36531,up,ok,1676,2400,1000,1500,
36556,up,ok,1200,1808,1000,1500,
36574,orig,ok,1000,1500,1000,1500,
36587,orig,ok,1000,1500,1000,1500,
36594,up,ok,1110,1510,1000,1500,
36600,orig,ok,1000,1500,1000,1500,
36601,orig,ok,1000,1500,1000,1500,
36604,up,ok,1488,2232,1000,1500,
36671,up,ok,1600,2400,1000,1500,
36675,orig,ok,1000,1500,1000,1500,
36686,orig,ok,1000,1500,1000,1500,
36778,orig,ok,1000,1500,1000,1500,
36794,up,ok,1000,1500,1000,1500,
36837,orig,ok,1424,2136,1000,1500,
36854,orig,ok,1057,1500,1000,1500,
36857,orig,ok,1000,1500,1000,1500,
36859,up,ok,1664,2496,1000,1500,
36860,up,ok,1440,2160,1000,1500,
36883,up,ok,1920,2880,1000,1500,
36942,up,ok,1194,1792,1000,1500,
36960,orig,ok,1000,1500,1000,1500,
36965,orig,ok,1000,1500,1000,1500,
36992,orig,ok,1000,1500,1000,1500,
37005,up,ok,1920,2880,1000,1500,
37019,orig,ok,1000,1500,1000,1500,
37062,orig,ok,1000,1500,1000,1500,
37130,orig,ok,1188,1782,1000,1500,
37196,up,ok,1292,1938,1000,1500,
37227,orig,ok,1000,1500,1000,1500,
37342,orig,ok,1000,1500,1000,1500,
37426,orig,ok,1000,1500,1000,1500,
37441,up,ok,1920,2880,1000,1500,
37463,orig,ok,1000,1500,1000,1500,
37464,up,ok,1000,1500,1000,1500,
37522,orig,ok,1000,1500,1000,1500,
37526,orig,ok,2000,3000,1000,1500,
37529,orig,ok,1000,1500,1000,1500,
37579,up,ok,1200,1800,1000,1500,
37618,orig,ok,1073,1600,1000,1500,
37687,up,ok,1054,1500,1000,1500,
37771,up,ok,1300,1950,1000,1500,
37792,up,ok,1704,2556,1000,1500,
37813,up,ok,1334,2000,1000,1500,
37862,orig,ok,1000,1500,1000,1500,
37901,orig,ok,1000,1500,1000,1500,
37904,orig,ok,1200,1800,1000,1500,
37929,orig,ok,1000,1500,1000,1500,
37930,up,ok,1300,1950,1000,1500,
37935,orig,ok,2000,3000,1000,1500,
37944,orig,ok,1000,1500,1000,1500,
37970,up,ok,1920,2880,1000,1500,
37977,up,ok,1660,2490,1000,1500,
38006,orig,ok,1280,1920,1000,1500,
38065,orig,ok,1000,1500,1000,1500,
38120,up,ok,1886,2830,1000,1500,
38125,orig,ok,1000,1500,1000,1500,
38246,up,ok,1708,2586,1000,1500,
38260,orig,ok,1694,2541,1000,1500,
38261,orig,ok,2000,3000,1000,1500,
38267,orig,ok,2000,3000,1000,1500,
38269,up,ok,1920,2880,1000,1500,
38273,up,ok,1846,2770,1000,1500,
38346,orig,ok,1000,1500,1000,1500,
38412,orig,ok,2000,3000,1000,1500,
