id,title,year,original_language,runtime,genre_names,imdb_id,imdb_title,imdb_year,imdb_titleType,imdb_runtime,imdb_genres,reason
1459433,Love & Ghosts,2025,en,47,"Documentary, Horror, Romance",tt35685068,Love & Ghosts,2025,movie,47,Documentary,not_tagged_horror
1460364,Bloodsuckers and the Grimoire,2025,en,0,Horror,tt35670167,Bloodsuckers and the Grimoire,2024,movie,76,Fantasy,not_tagged_horror
1462074,Sugarloaf: Home Sweet Home,2025,en,94,Horror,tt28185017,Sugarloaf: Home Sweet Home,2024,movie,97,Thriller,not_tagged_horror
1462380,The Centipede Strangler,2025,en,66,Horror,tt35422153,The Centipede Strangler,2025,movie,66,Thriller,not_tagged_horror
1462648,The Purpose,2025,en,116,"Horror, Comedy, Mystery",tt35518650,The Purpose,2024,movie,,\N,not_tagged_horror
1462657,Wes and Kyra,2025,en,20,"Drama, Horror",tt20865666,Wes and Kyra,2024,short,20,"Drama,Short",not_tagged_horror
1465078,Sweet Molly,2025,en,25,"Horror, Science Fiction, Thriller",tt21254952,Sweet Molly,2024,short,25,"Sci-Fi,Short,Thriller",not_tagged_horror
1468169,Howler,2025,en,86,Horror,tt36265406,Howler,2025,movie,86,Drama,not_tagged_horror
1469635,Confession Before the End of the World,2025,en,4,"Drama, Horror",tt36490028,Confession Before the End of the World,2025,short,4,Short,not_tagged_horror
1470377,Stargazer,2025,en,15,"Horror, Science Fiction",tt36685978,Stargazer,2025,short,15,Short,not_tagged_horror
1470772,The Grove,2025,en,29,"Horror, Documentary, Mystery",tt13697024,The Grove,2025,short,28,"Documentary,Mystery,Short",not_tagged_horror
1471481,Ghost Odyssey,2025,en,13,"Comedy, Horror, Documentary",tt36708668,Ghost Odyssey,2025,short,13,"Comedy,Short",not_tagged_horror
1472678,STREAKS,2025,en,41,"Comedy, Horror",tt38581061,Streaks,2025,short,41,"Comedy,Short",not_tagged_horror
1473227,Headcase,2025,en,16,"Comedy, Horror, Thriller",tt35837714,Headcase,2025,short,,"Comedy,Short",not_tagged_horror
1474233,DIY,2025,en,12,"Comedy, Horror, Thriller, Crime",tt36473219,DIY,2025,short,12,"Crime,Short,Thriller",not_tagged_horror
1475218,Slash!,2025,en,20,"Comedy, Thriller, Horror",tt38492485,Slash!,2025,short,,Short,not_tagged_horror
1475936,Blood Boys,2025,en,13,Horror,tt31670887,Blood Boys,2025,short,13,"Short,Thriller",not_tagged_horror
1476856,A Puppet's Madness,2025,en,17,"Drama, Horror, Comedy",tt36839002,A Puppet's Madness,2025,short,17,"Comedy,Short",not_tagged_horror
1478320,Ferryman,2025,en,5,"Horror, Thriller",tt35891149,Ferryman,2025,short,5,Short,not_tagged_horror
1480156,What the Cat Dragged,2025,en,8,"Comedy, Horror, Thriller",tt36922077,What the Cat Dragged,2025,short,8,"Comedy,Short",not_tagged_horror
1480221,In Jeff We Trust,2025,en,10,"Horror, Comedy",tt36621104,In Jeff We Trust,2025,short,10,"Action,Comedy,Drama",not_tagged_horror
1480674,Abrahams Special Day,2025,en,4,"Comedy, Horror, Drama, Family",tt36953445,Abrahams Special Day,2025,short,4,"Comedy,Short",not_tagged_horror
1481324,Laute Stille,2025,en,4,Horror,tt34871260,Laute Stille,2024,short,4,"Animation,Short",not_tagged_horror
1484303,Say You're Sorry,2025,en,13,Horror,tt34493881,Say You're Sorry,2025,short,13,"Short,Thriller",not_tagged_horror
1486323,shadows scare me,2025,en,31,Horror,tt39053112,Shadows Scare Me,2025,short,31,"Drama,Short",not_tagged_horror
1487164,Raw File,2025,en,98,"Horror, Thriller",tt34175461,Raw File,2025,movie,98,"Crime,Thriller",not_tagged_horror
1487502,The Test,2025,en,6,"Thriller, Horror",tt37034649,The Test,2025,short,6,"Short,Thriller",not_tagged_horror
1487707,"Go Down, Diller",2025,en,23,"Horror, Comedy, Fantasy",tt33499056,"Go Down, Diller",2025,short,23,Short,not_tagged_horror
1489353,Severed,2025,en,11,"Comedy, Horror",tt35889766,Severed,2025,short,11,Short,not_tagged_horror
1495948,The Pines Still Whisper,2025,en,87,"Horror, Thriller, Drama, Science Fiction",tt15806618,The Pines Still Whisper,2023,movie,107,"Drama,Sci-Fi,Thriller",not_tagged_horror
1496557,Parallel of Dreams,2025,en,98,"Horror, Thriller",tt37012844,Parallel of Dreams,2025,movie,,Thriller,not_tagged_horror
1496560,Erotomania,2025,en,0,"Horror, Thriller",tt36400114,Erotomania,,short,,"Drama,Short,Thriller",not_tagged_horror
1497128,Blockhead,2025,en,82,"Thriller, Drama, Horror",tt32221490,Blockhead,2025,movie,90,Thriller,not_tagged_horror
1498854,The Key Club,2025,en,13,"Thriller, Horror",tt36631976,The Key Club,2025,short,13,"Short,Thriller",not_tagged_horror
1499348,Tales of Jovia Anthology,2025,en,154,"Science Fiction, Action, Horror, Romance, Comedy, Fantasy",tt37327088,Tales of Jovia Anthology,2025,movie,154,Sci-Fi,not_tagged_horror
1501486,Overgrown,2025,en,13,"Drama, Horror",tt33111232,Overgrown,2025,short,13,"Sci-Fi,Short",not_tagged_horror
1502057,The Bludgeoner,2025,en,66,"Horror, Comedy",tt36911261,The Bludgeoner,2025,movie,66,Action,not_tagged_horror
1502215,White Guilt,2025,en,62,"Horror, Comedy, Drama",tt36290455,White Guilt,2025,movie,60,Drama,not_tagged_horror
1502597,Incel,2025,en,0,"Drama, Horror, Thriller",tt35447602,Incel,2025,movie,,Drama,not_tagged_horror
1502619,The Flayed - Part 2,2025,en,106,"Drama, Horror",tt38200975,Les Écorchés - Partie 2,2025,movie,,Fantasy,not_tagged_horror
1503726,The Waywarede,2025,en,14,"Thriller, Fantasy, Horror",tt37357817,The Waywarede,2025,short,11,"Fantasy,Short",not_tagged_horror
1503740,STELLARUM,2025,en,16,"Science Fiction, Horror",tt37435679,Stellarum,2025,short,16,"Sci-Fi,Short",not_tagged_horror
1503917,Paranormal Body Stream,2025,en,66,Horror,tt36733792,Paranormal Body Stream,2025,movie,73,Sci-Fi,not_tagged_horror
1503923,Laserium,2025,en,75,Horror,tt36981724,Laserium,2025,movie,,Sci-Fi,not_tagged_horror
1503932,Butchered by Sundown,2025,en,66,Horror,tt36981731,Butchered by Sundown,2025,movie,88,"Drama,Western",not_tagged_horror
1503954,Dance the Kung Fu,2025,en,80,"Thriller, Horror",tt37113062,Dance the Kung Fu,2025,movie,70,Thriller,not_tagged_horror
1503957,The Mother's Eye,2025,en,62,Horror,tt37304926,The Mother's Eye,2025,movie,62,Thriller,not_tagged_horror
1504635,Great White Waters,2025,en,94,"Action, Horror, Thriller",tt37025253,Great White Waters,2025,movie,93,"Action,Drama,Thriller",not_tagged_horror
1505265,Black Feeling,2025,en,8,"Thriller, Horror",tt37145256,Black Feeling,2025,short,,"Short,Thriller",not_tagged_horror
1506316,Long Pork,2025,en,13,"Horror, Drama",tt29305839,Long Pork,2025,short,,"Short,Thriller",not_tagged_horror
1506545,True Affection,2025,en,12,"Drama, Comedy, Horror",tt37740893,True Affection,2025,short,12,"Drama,Short",not_tagged_horror
1506844,Beauty Sleep,2025,en,13,"Fantasy, Comedy, Horror",tt35887960,Beauty Sleep,2025,short,13,Short,not_tagged_horror
1508408,Dealer's Choice,2025,,,,tt37528990,Dealer's Choice,2025,short,4,"Short,Thriller",not_tagged_horror
1509006,Checkout,2025,en,15,"Horror, Comedy",tt36257257,Checkout,2025,short,,"Comedy,Short",not_tagged_horror
1509987,Chronicles of Sonatine or: Shadows of the Broken Memories,2025,en,40,"Drama, Mystery, Romance, Thriller, Horror",tt37536085,Chronicles of Sonatine or: Shadows of the Broken Memories,2025,short,39,"Drama,Short",not_tagged_horror
1510759,Malevolence,2025,en,7,"Thriller, Crime, Fantasy, Horror, Mystery",tt37539261,Malevolence,2025,short,7,"Short,Thriller",not_tagged_horror
1511534,Zombucha!,2025,en,106,"Comedy, Science Fiction, Horror",tt34359650,Zombucha!,2025,movie,,"Comedy,Sci-Fi",not_tagged_horror
1511903,Mr. Melvin,2025,en,127,"Action, Comedy, Horror, Science Fiction",tt36591007,Mr. Melvin,2025,movie,,"Action,Comedy,Fantasy",not_tagged_horror
1512530,Adolescent Window,2025,en,9,"Comedy, Drama, Horror, Romance",tt37547127,Adolescent Window,2025,short,9,"Biography,Comedy,Drama",not_tagged_horror
1514533,Trad,2025,en,12,"Thriller, Horror, Comedy",tt37593900,Trad,2025,short,12,"Short,Thriller",not_tagged_horror
1518721,To Love A Monster,2025,en,9,"Fantasy, Comedy, Horror",tt37545098,To Love A Monster,2025,short,9,"Fantasy,Short",not_tagged_horror
1519087,In a Cold Vein,2025,en,90,"Horror, Crime, Thriller",tt37547195,In a Cold Vein,2025,movie,90,"Crime,Thriller",not_tagged_horror
1522450,The Sleeping Beauty,2025,en,20,"Fantasy, Horror",tt37502897,The Sleeping Beauty,2025,short,20,Short,not_tagged_horror
1522558,Intruder,2025,en,85,"Horror, Science Fiction",tt33245062,Intruder,2025,movie,,Sci-Fi,not_tagged_horror
1523040,One of Those,2025,en,5,Horror,tt35845804,One of Those,2025,short,,"Short,Thriller",not_tagged_horror
1523141,Volatile: Sunflowers,2025,en,4,"Drama, Thriller, Horror, Fantasy",tt37541750,Sunflowers,2025,tvEpisode,,Animation,not_tagged_horror
1524401,The Last,2025,en,91,"Thriller, Mystery, Horror",tt36041986,The Last,2025,movie,91,Mystery,not_tagged_horror
1525703,We're So Dead,2025,en,65,"Comedy, Horror",tt32020252,We're So Dead,2025,movie,65,Comedy,not_tagged_horror
1526193,Killstreak,2025,en,75,Horror,tt12092624,Killstreak,2025,movie,75,Thriller,not_tagged_horror
1526268,The Man & The Scarecrow,2025,en,16,"Horror, Drama",tt32574340,The Man & The Scarecrow,2025,short,,"Drama,Short,Thriller",not_tagged_horror
1527771,"The Mother, the Menacer, and Me",2025,en,91,"Horror, Comedy, Drama",tt32551244,"The Mother, the Menacer, and Me",2025,movie,91,"Comedy,Drama,Family",not_tagged_horror
1529189,Guillotine,2025,en,89,"Horror, Comedy",tt14591312,Guillotine,2025,movie,,Drama,not_tagged_horror
1529709,Cake,2025,,,,tt36825711,Cake,2025,short,5,"Comedy,Short",not_tagged_horror
1530652,Sunday Sauce,2025,en,14,"Comedy, Horror",tt35930814,Sunday Sauce,2025,short,14,"Comedy,Short",not_tagged_horror
1531223,Spectacle,2025,en,9,Horror,tt37211464,Spectacle,2025,short,9,Short,not_tagged_horror
1534519,Watch Me Burn,2025,en,21,Horror,tt35672910,Watch Me Burn,2025,short,,"Fantasy,Short",not_tagged_horror
1535021,Bet Dead Casino,2025,en,120,"Action, Thriller, Crime, Horror, Adventure, Drama",tt12678274,Bet Dead Casino,2025,movie,85,"Action,Adventure,Crime",not_tagged_horror
1535303,BORGLESQUE,2025,en,7,"Horror, Comedy, Science Fiction",tt37923462,Borglesque,2025,short,7,Short,not_tagged_horror
1536773,Phantasmatapes,2025,en,72,"Horror, Science Fiction",tt41275986,Phantasmatapes,2025,movie,72,Sci-Fi,not_tagged_horror
1539058,Buried Truth,2025,en,29,"Thriller, Horror",tt34992411,Buried Truth,2025,short,30,"Short,Thriller",not_tagged_horror
1539990,Sisterhood,2025,en,10,"Thriller, Horror",tt38095973,Sisterhood,2025,short,10,"Romance,Short,Thriller",not_tagged_horror
1540870,still there,2025,en,20,"Horror, Drama",tt31418247,still there,2025,short,,"Drama,Short",not_tagged_horror
1541644,Grunge,2025,en,15,"Thriller, Horror",tt36455263,Grunge,2025,short,15,"Short,Thriller",not_tagged_horror
1541660,Squeal,2025,en,11,"Horror, Thriller, Mystery",tt36992016,Squeal,2025,short,,Short,not_tagged_horror
1542603,STILLTHING,2025,en,15,"Thriller, Horror",tt37016959,Stillthing,2025,short,15,"Short,Thriller",not_tagged_horror
1542760,Dreadful Dimension,2025,en,3,"Horror, Science Fiction",tt38164428,Dreadful Dimension,2025,short,,"Sci-Fi,Short",not_tagged_horror
1543273,Original Sin,2025,en,14,"Horror, Drama",tt38120733,Original Sin,2025,short,14,Short,not_tagged_horror
1543453,How the Lonely Keep,2025,en,9,"Crime, Drama, Horror",tt36662611,How the Lonely Keep,,short,,"Crime,Drama,Short",not_tagged_horror
1543944,Dracula Revamped,2025,en,74,"Horror, Comedy",tt28074986,Dracula Revamped,2025,movie,74,Drama,not_tagged_horror
1544295,Wall Udder,2025,en,9,"Horror, Comedy",tt38201174,Wall Udder,2025,short,9,Short,not_tagged_horror
1545564,Whole,2025,en,13,"Comedy, Horror",tt37439637,Whole,2025,short,13,"Comedy,Short",not_tagged_horror
1545668,Bloody Eyes,2025,en,84,"Science Fiction, Horror",tt6532532,Bloody Eyes,2025,movie,84,Sci-Fi,not_tagged_horror
1545750,Lifeguard,2025,en,8,"Thriller, Horror",tt34720924,Lifeguard,2025,short,,"Short,Thriller",not_tagged_horror
1546084,The Shroud,2025,en,5,"Drama, Horror",tt38351323,The Shroud,2025,short,5,"Drama,Short",not_tagged_horror
1546307,Lightly Ghosted,2025,en,10,"Comedy, Horror",tt36522110,Lightly Ghosted,2025,short,10,"Comedy,Short",not_tagged_horror
1546709,Fatal Detour,2025,en,90,"Thriller, Horror",tt32633150,Fatal Detour,2025,movie,88,\N,not_tagged_horror
1546998,Blind Date,2025,en,14,"Horror, Comedy",tt35518717,Blind Date,2025,short,14,Short,not_tagged_horror
1549085,Power,2025,en,16,"Drama, Horror",tt37762141,Power,2025,short,16,"Drama,Short",not_tagged_horror
1549825,Invasion '53,2025,en,10,"Science Fiction, Comedy, Horror",tt33363232,Invasion '53,2025,short,10,"Sci-Fi,Short",not_tagged_horror
1550197,Edgar Allan Poe's The Oval Portrait,2025,en,106,Horror,tt35576969,The Oval Portrait,2025,movie,106,Thriller,not_tagged_horror
1550247,Time Between Us,2025,en,14,"Comedy, Horror, Drama",tt37897493,Time Between Us,2025,short,14,"Comedy,Drama,Short",not_tagged_horror
1550335,One Last Trip,2025,,,,tt33241856,One Last Trip,2025,movie,,Thriller,not_tagged_horror
1551385,Hail Mary,2025,en,8,"Horror, Comedy",tt38495111,Hail Mary,2025,short,8,"Comedy,Short",not_tagged_horror
1551496,Resurrect Me as a Parasite,2025,en,9,Horror,tt38124455,Resurrect Me As a Parasite,2025,short,9,Short,not_tagged_horror
1553456,The Man Upstairs,2025,en,17,"Thriller, Horror",tt36789859,The Man Upstairs,2025,short,17,"Short,Thriller",not_tagged_horror
1553513,Snow Bunny Chronicle: Looks Do Kill,2025,en,86,"Thriller, Horror",tt38532074,Snow Bunny Chronicle: Looks Do Kill,2025,movie,86,Thriller,not_tagged_horror
1554205,Don't Look Back,2025,en,3,Horror,tt2000105,Los planetas,2000,tvEpisode,,News,not_tagged_horror
1555833,"Tonight, I Believed You",2025,en,38,"Thriller, Horror, Mystery",tt37796558,"Tonight, I Believed You",2025,short,38,"Short,Thriller",not_tagged_horror
1557189,Home Sweet Home,2025,en,10,Horror,tt33308903,Home Sweet Home,2025,movie,112,Drama,not_tagged_horror
1557913,Dawn of the Ick,2025,en,15,"Horror, Comedy",tt38056380,Dawn of the Ick,2025,short,,"Comedy,Short",not_tagged_horror
1558905,Don't Answer,2025,en,75,Horror,tt29060297,Don't Answer,2025,movie,75,\N,not_tagged_horror
1559086,Hyde,2025,en,86,"Drama, Thriller, Horror",tt3712038,Hyde,2025,movie,87,"Drama,Thriller",not_tagged_horror
1559739,Don't Come Here,2025,en,90,"Thriller, Mystery, Horror",tt13774242,Don't Come Here,2025,movie,93,Thriller,not_tagged_horror
1560650,Adopted 2,2025,en,101,Horror,tt37136056,Adopted 2,2025,movie,101,Thriller,not_tagged_horror
1561101,"""CUT!'",2025,en,120,"Thriller, Horror",tt34038187,Cut,2025,movie,,Drama,not_tagged_horror
1561159,Night Whispers,2025,en,7,Horror,tt35944058,Night Whispers,2025,short,7,Short,not_tagged_horror
1561316,Hangman,2025,,,,tt38652411,Hangman,2025,short,15,"Action,Short",not_tagged_horror
1563636,A Scream Boat,2025,en,55,"Horror, Thriller",tt38632839,A Screamboat,2025,movie,70,Thriller,not_tagged_horror
1566194,Ghost Odyssey 2: Ruby the Doll,2025,en,14,"Comedy, Horror, Documentary",tt38718502,Ghost Odyssey 2: Ruby the Doll,2025,short,14,"Comedy,Short",not_tagged_horror
1568835,Quiet After Supper,2025,en,96,"Thriller, Horror",tt32655595,Quiet After Supper,,movie,,Thriller,not_tagged_horror
1570812,Thrift Store Ouija Board,2025,en,7,"Horror, Fantasy",tt38591806,Thrift Store Ouija Board,2025,short,7,Short,not_tagged_horror
1572782,A Demon's Revenge,2025,en,96,"Horror, Mystery, Thriller",tt31795370,A Demon's Revenge,2025,movie,,Thriller,not_tagged_horror
1576111,Zombigone,2025,en,6,"Horror, Comedy",tt38866442,Zombigone,2025,short,6,Short,not_tagged_horror
1576887,Confessions in Static,2025,en,95,"Crime, Comedy, Horror, Mystery",tt36590606,Confessions in Static,,movie,,Crime,not_tagged_horror
1578416,Outsiders,2025,en,61,Horror,tt32366671,Outsiders,2025,movie,61,Thriller,not_tagged_horror
1579134,The Death of Therapy,2025,en,13,"Horror, Comedy",tt37015856,The Death of Therapy,,short,13,"Comedy,Short",not_tagged_horror
1580391,Only Feet,2025,en,114,"Thriller, Romance, Drama, Mystery, Horror",tt36366078,Only Feet,2025,movie,114,"Crime,Drama,Romance",not_tagged_horror
1581988,The Stranger,2025,en,24,"Horror, Comedy",tt36243564,The Stranger,2025,movie,122,"Crime,Drama",not_tagged_horror
1583798,Merge,2025,en,71,"Science Fiction, Drama, Romance, Horror",tt38793708,Merge,2025,movie,77,Sci-Fi,not_tagged_horror
1586264,The Strike,2025,en,60,Horror,tt30012724,The Strike,2024,movie,86,Documentary,not_tagged_horror
1586421,bouquet,2025,en,1,"Horror, Romance",tt39012426,Bouquet,2025,short,1,Short,not_tagged_horror
1591157,The Children of Orpheus,2025,en,8,"Horror, Mystery",tt32122911,The Children of Orpheus,2024,short,8,Short,not_tagged_horror
1593932,The Veil,2025,en,92,"Thriller, Horror",tt35980000,The Veil,2025,movie,,Thriller,not_tagged_horror
1594891,Lifewasters,2025,en,12,"Drama, Horror",tt38822091,Lifewasters,2025,short,12,"Comedy,Short",not_tagged_horror
1595745,farmland,2025,en,2,Horror,tt39132339,Farmland,2025,video,2,Short,not_tagged_horror
1595875,The Girl in the Woods,2025,en,94,"Horror, Mystery, Drama",tt28820660,The Girl in the Woods,2025,movie,94,"Mystery,Thriller",not_tagged_horror
1601103,Prime,2025,en,16,Horror,tt30826002,Prime,2025,short,16,Short,not_tagged_horror
1601565,The Last Decision,2025,en,13,"Thriller, Horror, Drama",tt36593000,The Last Decision,2025,short,13,"Drama,Short,Thriller",not_tagged_horror
1602032,The Keeping,2025,en,85,Horror,tt29538091,The Keeping,2025,movie,84,Thriller,not_tagged_horror
1602483,The Patron Saint of Roadkill,2025,en,57,"Comedy, Horror",tt38352703,The Patron Saint of Roadkill,2025,movie,,Comedy,not_tagged_horror
1604034,Light At The End Of Something,2025,en,39,"Horror, Mystery, Science Fiction",tt39187163,Light at the End of Something,2025,short,,"Mystery,Short",not_tagged_horror
1613279,Burn,2025,en,6,"Horror, Drama",tt39206584,Burn,2025,short,6,Short,not_tagged_horror
1615666,Borscht,2025,en,14,"Comedy, Horror, Fantasy, Drama",tt38095779,Borscht,2025,short,14,"Comedy,Drama,Fantasy",not_tagged_horror
1621258,Cement: The Final Brick in the Wall,2025,en,111,Horror,tt13719710,Cement: The final brick in the wall,2025,movie,,\N,not_tagged_horror
1622651,Pumpkin Patch,2025,en,59,"Action, Comedy, Fantasy, Horror",tt39383795,Pumpkin Patch,2025,movie,59,Comedy,not_tagged_horror
1628258,reAdy to begIn?,2025,en,1,"Science Fiction, Comedy, Horror",tt39135573,Ready to Beg In?,2025,short,,"Comedy,Short",not_tagged_horror
1637439,The Watch Killer,2025,en,74,Horror,tt37928101,The Watch Killer,2025,movie,74,Thriller,not_tagged_horror
1639366,Rosario,2025,en,9,"Fantasy, Thriller, Romance, Horror",tt37981078,Rosario,2025,short,,"Drama,Short",not_tagged_horror
1639723,Prey For Us,2025,en,6,"Thriller, Horror",tt36970119,Prey for Us,2025,short,6,"Short,Thriller",not_tagged_horror
1641436,The Deal,2025,en,5,"Horror, Thriller",tt33045762,The Deal,2025,tvSeries,312,Drama,not_tagged_horror
1645441,The Butchers,2025,en,16,"Thriller, Comedy, Horror",tt32767801,The Butchers,,short,15,"Comedy,Short,Thriller",not_tagged_horror
1700416,FEED,2025,en,5,"Horror, Comedy, Thriller",tt38934364,FeeD,2025,short,,"Comedy,Short,Thriller",not_tagged_horror
1701446,Dual,2025,en,20,"Science Fiction, Horror, Action, Thriller",tt37842645,Dual,2025,movie,,Thriller,not_tagged_horror
1707744,Five Hours Until the Blood Moon,2025,en,7,"Horror, Comedy",tt38916420,Five Hours Until the Blood Moon,2025,short,7,"Comedy,Short",not_tagged_horror
