id,title,year,imdb_id,tmdb_genres,imdb_titleType,flag_tmdb_tv_movie,flag_imdb_tv_type
1284321,The Little Black Bag,,tt0280876,,tvEpisode,0,1
1285302,Time in Advance,,tt0059808,,tvEpisode,0,1
1287715,Deadly Invitations,2024,tt32082258,"Thriller, Horror, TV Movie",movie,1,0
1290294,Zombie Etiquette X,,tt2441600,,tvSpecial,0,1
1304144,id 1304144,,tt4464244,,tvMovie,0,1
1305500,Uncle Silas,,tt0304867,,tvEpisode,0,1
1305510,Frankenstein,,tt0306826,,tvEpisode,0,1
1305514,The Suicide Club,,tt0304761,,tvEpisode,0,1
1305757,The Fall of the House of Usher,,tt0297883,,tvEpisode,0,1
1305768,The Open Door,,tt0298488,,tvEpisode,0,1
1307154,Sinister Surgeon,2024,tt30989112,"Thriller, Horror, TV Movie",tvMovie,1,1
1308512,Miz Cracker's Favorite Haunts,2024,tt32368064,"Documentary, Horror, Drama, History, Mystery",tvSpecial,0,1
1310256,A Chiller Theater Reunion,,tt10597884,,tvSpecial,0,1
1312403,Luk Thep Tom 3,2024,tt32831533,"TV Movie, Horror, Drama, Mystery",movie,1,0
1312565,Toe Tags,,tt0240115,,tvMovie,0,1
1317586,Mark of the Devil,,tt0131474,,tvEpisode,0,1
1319514,Last Video and Testament,,tt0087598,,tvEpisode,0,1
1321197,id 1321197,,tt0066703,,tvMiniSeries,0,1
1321224,Keiron: The First Voyager,,tt0402318,,tvMovie,0,1
1321236,Chain Letter,,tt0896918,,tvMovie,0,1
1321245,"The Unexplained: Witches, Werewolves & Vampires",,tt3460552,,tvMovie,0,1
1324375,Child's Play,,tt0088909,,tvEpisode,0,1
1324818,Dracula,,tt0643501,,tvEpisode,0,1
1324827,Dr. Jekyll and Mr. Hyde,,tt0394419,,tvEpisode,0,1
1326162,The Corvini Inheritance,,tt0087087,,tvEpisode,0,1
1330025,Tales from the Void: Into the Unknown,2024,tt31530699,"Horror, Science Fiction",tvEpisode,0,1
1330354,In Possession,,tt0087467,,tvEpisode,0,1
1337600,Paint Me a Murder,,tt0213138,,tvEpisode,0,1
1339878,Famous Ghost Stories,,tt2009474,,tvMovie,0,1
1340298,id 1340298,,tt20244988,,tvSeries,0,1
1341162,A Distant Scream,,tt0087153,,tvEpisode,0,1
1341556,id 1341556,,tt22797236,,tvSeries,0,1
1353083,Black Carrion,,tt0086970,,tvEpisode,0,1
1356302,The Late Nancy Irving,,tt0087601,,tvEpisode,0,1
1359117,Czech Mate,,tt0087106,,tvEpisode,0,1
1359340,The Sweet Scent of Death,,tt0086400,,tvEpisode,0,1
1359350,And the Wall Came Tumbling Down,,tt0172119,,tvEpisode,0,1
1359376,Tennis Court,,tt0088244,,tvEpisode,0,1
1373780,The Killing Silence,,tt3110662,,tvMovie,0,1
1373933,Seaton’s Aunt,,tt0399619,,tvEpisode,0,1
1373957,Rise of the Ghoul Log,2024,tt33769870,Horror,tvSeries,0,1
1379608,Ghost Hunting with Girls Aloud,,tt0913956,,tvSpecial,0,1
1381878,The Day of Reckoning,,tt0099370,,tvEpisode,0,1
1396038,Twas The Night,2023,tt30579467,"Horror, TV Movie, Fantasy",movie,1,0
1425891,id 1425891,,tt7657698,,tvMovie,0,1
1433114,Tarot Curse,2025,tt31308914,"Horror, Mystery",tvMovie,0,1
1435731,Gothica,,tt2726818,,tvMovie,0,1
1442878,Three Miles Up,,tt0202626,,tvEpisode,0,1
1450022,id 1450022,,tt1084235,,tvEpisode,0,1
1453269,Single Black Female 3: The Final Chapter,2025,tt36294544,"Thriller, Drama, Horror, TV Movie",tvMovie,1,1
1471317,Death Name,,tt32213976,,tvMovie,0,1
1474695,Nightmares and Lullabies,2023,tt14313166,"Fantasy, Horror",tvMiniSeries,0,1
1504922,id 1504922,,tt28254469,,tvSeries,0,1
1507076,Kitani,,tt37493517,,tvMiniSeries,0,1
1551589,The Turn of the Screw,,tt0461395,,tvMovie,0,1
1562254,The Sacrifice,,tt1117022,,tvEpisode,0,1
1567671,Britain's Greatest Ghost Stories,2023,tt11915496,"Horror, Mystery, Drama, Documentary",tvSeries,0,1
1576678,The Exorcism,,tt0346845,,tvEpisode,0,1
1585709,The Boulet Brothers' Holiday of Horrors,2025,tt38897418,Horror,tvSpecial,0,1
1598217,id 1598217,,tt17819196,,tvSeries,0,1
1639324,The Uninvited,,tt0067905,,tvEpisode,0,1
1649320,The Spirit Box,,tt1117017,,tvEpisode,0,1
1649762,Spooked,,tt1117020,,tvEpisode,0,1
1649766,Family Man,,tt1117025,,tvEpisode,0,1
1649773,Eater,,tt1117015,,tvEpisode,0,1
1649776,New Year's Day,,tt1117024,,tvEpisode,0,1
1649781,Fear Itself: Community,,tt1117021,,tvEpisode,0,1
1649784,Skin and Bones,,tt1117027,,tvEpisode,0,1
1649786,Something with Bite,,tt1262621,,tvEpisode,0,1
1649787,Chance,,tt1117016,,tvEpisode,0,1
1649795,Echoes,,tt1117018,,tvEpisode,0,1
1649802,The Circle,,tt1117019,,tvEpisode,0,1
1684269,id 1684269,,tt12014962,,tvSeries,0,1
1709185,True Horror with Anthony Head,,tt0435997,,tvSeries,0,1
1730156,The Witness,,tt31631015,,tvMiniSeries,0,1
