id,title,year,vote_count,imdb_id,reason
39957,Burning Bright,2010,223,tt1244658,tmdb_vote_count_gt_100
25319,The Masque of the Red Death,1964,222,tt0058333,tmdb_vote_count_gt_100
14397,Whisper,2007,222,tt0435528,tmdb_vote_count_gt_100
1330421,Bone Lake,2025,222,tt26783625,tmdb_vote_count_gt_100
13570,Tourist Trap,1979,221,tt0080040,tmdb_vote_count_gt_100
11309,Hardware,1990,221,tt0099740,tmdb_vote_count_gt_100
12619,Cherry Falls,2000,221,tt0175526,tmdb_vote_count_gt_100
34583,The Final,2010,221,tt1390535,tmdb_vote_count_gt_100
78381,Twixt,2011,221,tt1756851,tmdb_vote_count_gt_100
25853,Dahmer,2002,220,tt0285728,tmdb_vote_count_gt_100
5956,Joshua,2007,220,tt0808331,tmdb_vote_count_gt_100
485811,Redcon-1,2018,220,tt2034176,tmdb_vote_count_gt_100
1362315,The Hand That Rocks the Cradle,2025,220,tt33502160,tmdb_vote_count_gt_100
10292,Urban Legends: Bloody Mary,2005,219,tt0451957,tmdb_vote_count_gt_100
1596,Population 436,2006,219,tt0462482,tmdb_vote_count_gt_100
244316,Into the Grizzly Maze,2015,219,tt1694021,tmdb_vote_count_gt_100
899445,Deep Fear,2023,219,tt14865406,tmdb_vote_count_gt_100
1117321,You'll Never Find Me,2024,219,tt22023218,tmdb_vote_count_gt_100
23730,C.H.U.D.,1984,218,tt0087015,tmdb_vote_count_gt_100
177221,The Battery,2012,218,tt2272350,tmdb_vote_count_gt_100
455108,The Little Stranger,2018,218,tt6859762,tmdb_vote_count_gt_100
29787,Monkey Shines,1988,217,tt0095652,tmdb_vote_count_gt_100
207769,Banshee Chapter,2013,216,tt2011276,tmdb_vote_count_gt_100
258086,The Damned,2013,216,tt2387408,tmdb_vote_count_gt_100
44351,Rabbits,2002,215,tt0347840,tmdb_vote_count_gt_100
17,The Dark,2005,215,tt0411267,tmdb_vote_count_gt_100
252529,Another Me,2013,215,tt1816608,tmdb_vote_count_gt_100
355506,Siren,2016,215,tt4667854,tmdb_vote_count_gt_100
3079,The Curse of Frankenstein,1957,214,tt0050280,tmdb_vote_count_gt_100
23439,House of Usher,1960,213,tt0053925,tmdb_vote_count_gt_100
32613,Horror Express,1972,213,tt0068713,tmdb_vote_count_gt_100
10854,Wicked Little Things,2006,213,tt0470000,tmdb_vote_count_gt_100
1024721,Monolith,2023,213,tt18298588,tmdb_vote_count_gt_100
274626,Animal,2014,212,tt2996684,tmdb_vote_count_gt_100
505063,Await Further Instructions,2018,212,tt4971408,tmdb_vote_count_gt_100
7006,White Noise 2: The Light,2007,211,tt0496436,tmdb_vote_count_gt_100
73588,The Caller,2011,211,tt1525890,tmdb_vote_count_gt_100
84226,The Day,2011,211,tt1756799,tmdb_vote_count_gt_100
528985,Assimilate,2019,211,tt5238904,tmdb_vote_count_gt_100
24655,The Car,1977,210,tt0075809,tmdb_vote_count_gt_100
198210,Evidence,2013,210,tt1828970,tmdb_vote_count_gt_100
670429,Witch Hunt,2021,210,tt10160974,tmdb_vote_count_gt_100
957314,The Passenger,2023,210,tt21979910,tmdb_vote_count_gt_100
24274,Dead & Buried,1981,209,tt0082242,tmdb_vote_count_gt_100
9092,Snow White: A Tale of Terror,1997,209,tt0119227,tmdb_vote_count_gt_100
300467,Dark Was the Night,2014,209,tt2251281,tmdb_vote_count_gt_100
11607,DeepStar Six,1989,208,tt0097179,tmdb_vote_count_gt_100
9782,The Night Listener,2006,208,tt0448075,tmdb_vote_count_gt_100
254188,At the Devil's Door,2014,208,tt2597242,tmdb_vote_count_gt_100
16373,The Uninvited,1944,207,tt0037415,tmdb_vote_count_gt_100
180305,Mercy,2014,207,tt2481496,tmdb_vote_count_gt_100
47955,White Dog,1982,206,tt0084899,tmdb_vote_count_gt_100
6948,The Woods,2006,206,tt0380066,tmdb_vote_count_gt_100
153738,Frankenstein's Army,2013,206,tt1925435,tmdb_vote_count_gt_100
503752,What Keeps You Alive,2018,206,tt7073710,tmdb_vote_count_gt_100
632309,The Assent,2020,206,tt9612982,tmdb_vote_count_gt_100
645856,The Seventh Day,2021,206,tt11263022,tmdb_vote_count_gt_100
754934,Son,2021,206,tt5624466,tmdb_vote_count_gt_100
34996,The Addiction,1995,205,tt0112288,tmdb_vote_count_gt_100
9841,Rest Stop,2006,205,tt0787505,tmdb_vote_count_gt_100
30685,Blood Creek,2009,205,tt0450336,tmdb_vote_count_gt_100
9077,Tarantula,1955,204,tt0048696,tmdb_vote_count_gt_100
29514,Two Evil Eyes,1990,204,tt0100827,tmdb_vote_count_gt_100
16028,They,2002,204,tt0283632,tmdb_vote_count_gt_100
15641,Vacancy 2: The First Cut,2008,204,tt1204979,tmdb_vote_count_gt_100
84178,Black Rock,2012,204,tt1930294,tmdb_vote_count_gt_100
444149,Hellraiser: Judgment,2018,204,tt5476182,tmdb_vote_count_gt_100
1174618,Alice in Terrorland,2023,204,tt22398528,tmdb_vote_count_gt_100
1207898,The Jack in the Box Rises,2024,204,tt26628641,tmdb_vote_count_gt_100
18998,Darkman II: The Return of Durant,1995,203,tt0109552,tmdb_vote_count_gt_100
254193,Late Phases,2014,203,tt2420756,tmdb_vote_count_gt_100
8997,Hollow Man II,2006,202,tt0469916,tmdb_vote_count_gt_100
86703,2-Headed Shark Attack,2012,202,tt2043757,tmdb_vote_count_gt_100
146243,Haunt,2013,202,tt2386278,tmdb_vote_count_gt_100
595149,Death of Me,2020,202,tt1830643,tmdb_vote_count_gt_100
744742,The Last Rite,2021,202,tt8941380,tmdb_vote_count_gt_100
1015303,Elevator Game,2023,202,tt14013772,tmdb_vote_count_gt_100
3076,Frankenstein Meets the Wolf Man,1943,201,tt0035899,tmdb_vote_count_gt_100
25103,Night of the Demon,1957,201,tt0050766,tmdb_vote_count_gt_100
27726,Q,1982,201,tt0084556,tmdb_vote_count_gt_100
17911,Mega Shark vs. Giant Octopus,2009,201,tt1350498,tmdb_vote_count_gt_100
10263,Tamara,2005,200,tt0401815,tmdb_vote_count_gt_100
15741,Dorothy Mills,2008,200,tt1034306,tmdb_vote_count_gt_100
759902,Hunter Hunter,2020,200,tt2226162,tmdb_vote_count_gt_100
850439,The Damned,2025,200,tt15010692,tmdb_vote_count_gt_100
27517,The Man Who Laughs,1928,199,tt0019130,tmdb_vote_count_gt_100
12583,Ginger Snaps Back: The Beginning,2004,199,tt0365265,tmdb_vote_count_gt_100
51248,11-11-11,2011,199,tt1712159,tmdb_vote_count_gt_100
333357,Stephanie,2017,199,tt3829378,tmdb_vote_count_gt_100
34193,Magic,1978,198,tt0077889,tmdb_vote_count_gt_100
928480,Monster Summer,2024,198,tt3954936,tmdb_vote_count_gt_100
355193,Devil's Gate,2017,197,tt4610748,tmdb_vote_count_gt_100
767499,The Manor,2021,197,tt13372794,tmdb_vote_count_gt_100
27118,The Hound of the Baskervilles,1939,196,tt0031448,tmdb_vote_count_gt_100
26517,Martin,1976,196,tt0077914,tmdb_vote_count_gt_100
12594,Wishmaster 2: Evil Never Dies,1999,196,tt0156182,tmdb_vote_count_gt_100
74505,Lovely Molly,2011,196,tt1707392,tmdb_vote_count_gt_100
10790,The Abandoned,2006,195,tt0475937,tmdb_vote_count_gt_100
126172,Leprechaun: Origins,2014,195,tt2345613,tmdb_vote_count_gt_100
340601,Delirium,2018,195,tt2069797,tmdb_vote_count_gt_100
517764,The Farm,2019,195,tt7959500,tmdb_vote_count_gt_100
33521,Dracula,1979,194,tt0079073,tmdb_vote_count_gt_100
9017,Outpost,2008,194,tt0892899,tmdb_vote_count_gt_100
127651,The Seasoning House,2012,194,tt1555093,tmdb_vote_count_gt_100
1140648,Double Blind,2024,194,tt14729020,tmdb_vote_count_gt_100
42196,The Bad Seed,1956,193,tt0048977,tmdb_vote_count_gt_100
16180,The Legend of Hell House,1973,193,tt0070294,tmdb_vote_count_gt_100
132137,Werewolf: The Beast Among Us,2012,193,tt1987028,tmdb_vote_count_gt_100
480100,Nightmare Cinema,2018,193,tt7349910,tmdb_vote_count_gt_100
521934,The Witch in the Window,2018,193,tt5936492,tmdb_vote_count_gt_100
10299,"Hush... Hush, Sweet Charlotte",1964,192,tt0058213,tmdb_vote_count_gt_100
49763,Bad Moon,1996,192,tt0115610,tmdb_vote_count_gt_100
10359,Resurrection,1999,192,tt0142804,tmdb_vote_count_gt_100
531145,Boarding School,2018,192,tt6224502,tmdb_vote_count_gt_100
22440,Dracula's Daughter,1936,191,tt0027545,tmdb_vote_count_gt_100
15855,Phantom of the Opera,1943,191,tt0036261,tmdb_vote_count_gt_100
23761,"Alice, Sweet Alice",1976,191,tt0076150,tmdb_vote_count_gt_100
331392,Eloise,2017,191,tt3692652,tmdb_vote_count_gt_100
803114,The Requin,2022,191,tt11348232,tmdb_vote_count_gt_100
38126,Return of the Fly,1959,190,tt0053219,tmdb_vote_count_gt_100
33278,Deadly Friend,1986,190,tt0090917,tmdb_vote_count_gt_100
347847,The Sand,2015,190,tt3399484,tmdb_vote_count_gt_100
1059345,Cult Killer,2024,190,tt21151212,tmdb_vote_count_gt_100
40969,Terror Train,1980,189,tt0081617,tmdb_vote_count_gt_100
1872,Rise: Blood Hunter,2007,189,tt0389328,tmdb_vote_count_gt_100
15262,Boogeyman 3,2008,189,tt1204883,tmdb_vote_count_gt_100
758769,Unwelcome,2023,189,tt12447796,tmdb_vote_count_gt_100
44678,Altitude,2010,188,tt1407049,tmdb_vote_count_gt_100
1058638,Birth/Rebirth,2023,188,tt9048804,tmdb_vote_count_gt_100
1049942,Bambi: The Reckoning,2025,188,tt23621682,tmdb_vote_count_gt_100
31685,The Hunchback of Notre Dame,1939,187,tt0031455,tmdb_vote_count_gt_100
31150,Intruder,1989,187,tt0095379,tmdb_vote_count_gt_100
13559,The Mangler,1995,187,tt0113762,tmdb_vote_count_gt_100
17456,BloodRayne 2: Deliverance,2007,187,tt0896036,tmdb_vote_count_gt_100
353345,The Exorcism of Molly Hartley,2015,187,tt3800796,tmdb_vote_count_gt_100
541560,The Wind,2019,187,tt8426594,tmdb_vote_count_gt_100
27503,The Unknown,1927,186,tt0018528,tmdb_vote_count_gt_100
365995,Inside,2016,186,tt5170810,tmdb_vote_count_gt_100
996727,The Price We Pay,2023,186,tt15441472,tmdb_vote_count_gt_100
26198,The Keep,1983,185,tt0085780,tmdb_vote_count_gt_100
1340110,Redux Redux,2025,185,tt33295741,tmdb_vote_count_gt_100
30346,The Body Snatcher,1945,184,tt0037549,tmdb_vote_count_gt_100
17102,Dracula: Prince of Darkness,1966,184,tt0059127,tmdb_vote_count_gt_100
18775,Demon Seed,1977,184,tt0075931,tmdb_vote_count_gt_100
1160003,Night of the Hunted,2023,184,tt23642744,tmdb_vote_count_gt_100
19142,The Return of Swamp Thing,1989,183,tt0098193,tmdb_vote_count_gt_100
19158,Graveyard Shift,1990,183,tt0099697,tmdb_vote_count_gt_100
14237,Brainscan,1994,183,tt0109327,tmdb_vote_count_gt_100
26587,Dread,2009,183,tt1331307,tmdb_vote_count_gt_100
45964,When a Stranger Calls,1979,182,tt0080130,tmdb_vote_count_gt_100
289416,Grace,2014,182,tt3068192,tmdb_vote_count_gt_100
18983,"Godzilla, King of the Monsters!",1956,181,tt0197521,tmdb_vote_count_gt_100
31909,Invaders from Mars,1986,181,tt0091276,tmdb_vote_count_gt_100
410876,Tell Me How I Die,2016,181,tt5937770,tmdb_vote_count_gt_100
731740,The Block Island Sound,2021,181,tt8747160,tmdb_vote_count_gt_100
26912,Quatermass and the Pit,1967,180,tt0062168,tmdb_vote_count_gt_100
13549,Burnt Offerings,1976,180,tt0074258,tmdb_vote_count_gt_100
14457,Reeker,2005,180,tt0393635,tmdb_vote_count_gt_100
19166,House Of 9,2005,180,tt0395585,tmdb_vote_count_gt_100
133369,The Conspiracy,2012,180,tt2330322,tmdb_vote_count_gt_100
345468,Contracted: Phase II,2015,180,tt4255110,tmdb_vote_count_gt_100
363111,Wolves at the Door,2016,180,tt4670016,tmdb_vote_count_gt_100
388440,The Curse of Sleeping Beauty,2016,180,tt4118606,tmdb_vote_count_gt_100
502406,St. Agatha,2018,180,tt6182078,tmdb_vote_count_gt_100
1081662,Appendage,2023,180,tt17202164,tmdb_vote_count_gt_100
59189,Phase IV,1974,179,tt0070531,tmdb_vote_count_gt_100
31646,Piranha II: The Spawning,1982,179,tt0082910,tmdb_vote_count_gt_100
12238,The Night Flier,1997,179,tt0119784,tmdb_vote_count_gt_100
10605,Vampires: Los Muertos,2002,179,tt0272147,tmdb_vote_count_gt_100
884184,Consecration,2023,179,tt14993352,tmdb_vote_count_gt_100
14458,Altered,2006,178,tt0457275,tmdb_vote_count_gt_100
207774,The Borderlands,2013,178,tt2781832,tmdb_vote_count_gt_100
16139,Phantasm III: Lord of the Dead,1994,177,tt0110823,tmdb_vote_count_gt_100
409617,Killing Ground,2017,177,tt4728386,tmdb_vote_count_gt_100
926599,All Fun and Games,2023,177,tt10092698,tmdb_vote_count_gt_100
47763,The Shrine,2010,176,tt1341710,tmdb_vote_count_gt_100
227094,The Returned,2013,176,tt2093270,tmdb_vote_count_gt_100
830788,The Invitation,2022,176,tt12873562,tmdb_vote_count_gt_100
1232933,Fear Below,2025,176,tt13098590,tmdb_vote_count_gt_100
18990,The Mummy,1959,175,tt0053085,tmdb_vote_count_gt_100
12485,Candyman: Day of the Dead,1999,175,tt0165662,tmdb_vote_count_gt_100
405882,Don't Kill It,2016,175,tt3113696,tmdb_vote_count_gt_100
431259,Escape Room,2017,175,tt5748392,tmdb_vote_count_gt_100
543917,Bloodline,2019,175,tt8883524,tmdb_vote_count_gt_100
826753,Candy Land,2023,175,tt13857556,tmdb_vote_count_gt_100
1032948,V/H/S/85,2023,175,tt22640398,tmdb_vote_count_gt_100
29979,Highwaymen,2004,174,tt0339147,tmdb_vote_count_gt_100
13548,Borderland,2007,174,tt0452592,tmdb_vote_count_gt_100
298093,Poker Night,2014,173,tt2548208,tmdb_vote_count_gt_100
515454,Come True,2020,173,tt7026488,tmdb_vote_count_gt_100
1241674,The Last Breath,2024,173,tt14827150,tmdb_vote_count_gt_100
359228,Ghost House,2017,172,tt4365566,tmdb_vote_count_gt_100
624779,VFW,2019,172,tt9894470,tmdb_vote_count_gt_100
25748,Children of the Corn II: The Final Sacrifice,1992,171,tt0106557,tmdb_vote_count_gt_100
301325,#Horror,2015,171,tt3526286,tmdb_vote_count_gt_100
31965,Witchfinder General,1968,170,tt0063285,tmdb_vote_count_gt_100
28090,Maniac Cop 2,1990,170,tt0100107,tmdb_vote_count_gt_100
15846,The Burrowers,2008,170,tt0445939,tmdb_vote_count_gt_100
440444,Piercing,2018,170,tt6516314,tmdb_vote_count_gt_100
135812,Dracula 3D,2012,169,tt1852770,tmdb_vote_count_gt_100
347762,Most Likely to Die,2015,169,tt4163224,tmdb_vote_count_gt_100
27214,Amityville 3-D,1983,168,tt0085159,tmdb_vote_count_gt_100
18477,The Hills Have Eyes Part II,1985,168,tt0089274,tmdb_vote_count_gt_100
390582,Here Alone,2016,168,tt4814760,tmdb_vote_count_gt_100
853387,Lord of Misrule,2023,168,tt11893676,tmdb_vote_count_gt_100
3103,House of Frankenstein,1944,167,tt0036931,tmdb_vote_count_gt_100
29343,Humanoids from the Deep,1980,167,tt0080904,tmdb_vote_count_gt_100
229182,The Harvest,2015,167,tt2543336,tmdb_vote_count_gt_100
325302,They Look Like People,2016,167,tt4105970,tmdb_vote_count_gt_100
503706,The Haunting of Sharon Tate,2019,167,tt7976208,tmdb_vote_count_gt_100
10725,Wolfen,1981,166,tt0083336,tmdb_vote_count_gt_100
12685,BloodRayne: The Third Reich,2010,166,tt1153546,tmdb_vote_count_gt_100
323370,The Diabolical,2015,166,tt3603808,tmdb_vote_count_gt_100
1148027,New Life,2023,166,tt18973958,tmdb_vote_count_gt_100
3022,Dr. Jekyll and Mr. Hyde,1941,165,tt0033553,tmdb_vote_count_gt_100
831,This Island Earth,1955,165,tt0047577,tmdb_vote_count_gt_100
16921,Autopsy,2008,165,tt0443435,tmdb_vote_count_gt_100
257444,The Boy,2015,165,tt2443822,tmdb_vote_count_gt_100
1094403,Malum,2023,165,tt9472334,tmdb_vote_count_gt_100
1141182,Die Alone,2024,165,tt21097192,tmdb_vote_count_gt_100
23220,The Brides of Dracula,1960,164,tt0053677,tmdb_vote_count_gt_100
10706,Mimic 2,2001,164,tt0239641,tmdb_vote_count_gt_100
3511,The Broken,2008,164,tt0906734,tmdb_vote_count_gt_100
623520,Z,2019,164,tt8995218,tmdb_vote_count_gt_100
40229,The House on Sorority Row,1982,163,tt0085694,tmdb_vote_count_gt_100
960258,Shark Bait,2022,163,tt12550376,tmdb_vote_count_gt_100
22293,Manos: The Hands of Fate,1966,162,tt0060666,tmdb_vote_count_gt_100
15658,Flowers in the Attic,1987,162,tt0093036,tmdb_vote_count_gt_100
10085,Unrest,2006,162,tt0453533,tmdb_vote_count_gt_100
11494,Wilderness,2006,162,tt0465670,tmdb_vote_count_gt_100
226458,Exeter,2015,162,tt1945044,tmdb_vote_count_gt_100
429727,Bad Match,2017,162,tt5990066,tmdb_vote_count_gt_100
761563,Medusa: Queen of the Serpents,2021,162,tt12060154,tmdb_vote_count_gt_100
751237,Umma,2022,162,tt13235822,tmdb_vote_count_gt_100
1212742,The Rule of Jenny Pen,2025,162,tt6874690,tmdb_vote_count_gt_100
9033,The Prophecy II,1998,161,tt0118643,tmdb_vote_count_gt_100
265019,Preservation,2014,161,tt3138558,tmdb_vote_count_gt_100
409582,7 Guardians of the Tomb,2018,161,tt4915672,tmdb_vote_count_gt_100
760195,Separation,2021,161,tt9173154,tmdb_vote_count_gt_100
1388366,Popeye the Slayer Man,2025,161,tt30956852,tmdb_vote_count_gt_100
16335,Walled In,2009,160,tt1104006,tmdb_vote_count_gt_100
216580,Savaged,2014,160,tt2378453,tmdb_vote_count_gt_100
403642,The Neighbor,2016,160,tt3330764,tmdb_vote_count_gt_100
546724,We Summon the Darkness,2020,160,tt8058874,tmdb_vote_count_gt_100
1319951,40 Acres,2025,160,tt29634843,tmdb_vote_count_gt_100
44247,The Prowler,1981,159,tt0082951,tmdb_vote_count_gt_100
16077,My Little Eye,2002,159,tt0280969,tmdb_vote_count_gt_100
294308,Don't Blink,2014,159,tt1572306,tmdb_vote_count_gt_100
814800,Goodnight Mommy,2022,159,tt9000184,tmdb_vote_count_gt_100
59726,Wake Wood,2011,158,tt1296899,tmdb_vote_count_gt_100
472269,Possum,2018,158,tt6081670,tmdb_vote_count_gt_100
1353117,Home Sweet Home: Rebirth,2025,158,tt29425792,tmdb_vote_count_gt_100
32569,X: The Man with the X-Ray Eyes,1963,157,tt0057693,tmdb_vote_count_gt_100
385320,Zoombies,2016,157,tt5340882,tmdb_vote_count_gt_100
467239,Temple,2017,157,tt4898730,tmdb_vote_count_gt_100
801071,The Jack in the Box: Awakening,2022,157,tt12764628,tmdb_vote_count_gt_100
25834,Xtro,1982,156,tt0086610,tmdb_vote_count_gt_100
15667,The Last Winter,2006,156,tt0454864,tmdb_vote_count_gt_100
347548,Containment,2015,156,tt3561236,tmdb_vote_count_gt_100
1006947,Suitable Flesh,2023,156,tt21397580,tmdb_vote_count_gt_100
14126,Catacombs,2007,155,tt0449471,tmdb_vote_count_gt_100
397981,Beyond the Gates,2016,155,tt4687358,tmdb_vote_count_gt_100
1014661,House of Spoils,2024,155,tt21830836,tmdb_vote_count_gt_100
1089123,Daddy's Head,2024,155,tt26682012,tmdb_vote_count_gt_100
19483,It Came from Outer Space,1953,154,tt0045920,tmdb_vote_count_gt_100
29143,Eyes of Laura Mars,1978,154,tt0077530,tmdb_vote_count_gt_100
33061,Troll,1986,154,tt0092115,tmdb_vote_count_gt_100
15495,The Hamiltons,2006,154,tt0443527,tmdb_vote_count_gt_100
296130,Harbinger Down,2015,154,tt3397918,tmdb_vote_count_gt_100
3074,The Ghost of Frankenstein,1942,153,tt0034786,tmdb_vote_count_gt_100
25329,The Echo,2008,153,tt0897347,tmdb_vote_count_gt_100
370178,Scare Campaign,2016,153,tt4467626,tmdb_vote_count_gt_100
463322,The Dark,2018,153,tt6832388,tmdb_vote_count_gt_100
734353,Anything for Jackson,2020,153,tt12137964,tmdb_vote_count_gt_100
774021,Demonic,2021,153,tt13392012,tmdb_vote_count_gt_100
1361292,Cellar Door,2024,153,tt11950888,tmdb_vote_count_gt_100
13557,The Gravedancers,2006,152,tt0435653,tmdb_vote_count_gt_100
19599,Book of Blood,2009,152,tt1169809,tmdb_vote_count_gt_100
720026,Butchers,2020,152,tt8764358,tmdb_vote_count_gt_100
1388808,Into the Deep,2025,152,tt28637027,tmdb_vote_count_gt_100
29794,Howling II: Stirba - Werewolf Bitch,1985,151,tt0089308,tmdb_vote_count_gt_100
28902,In Dreams,1999,151,tt0120710,tmdb_vote_count_gt_100
15069,WΔZ,2007,151,tt0804552,tmdb_vote_count_gt_100
27588,Forget Me Not,2009,151,tt1147684,tmdb_vote_count_gt_100
419706,Mary,2019,151,tt5834854,tmdb_vote_count_gt_100
1032372,Cold Meat,2024,151,tt17067574,tmdb_vote_count_gt_100
28153,It's Alive,1974,150,tt0071675,tmdb_vote_count_gt_100
209901,Nothing Left to Fear,2013,150,tt1662293,tmdb_vote_count_gt_100
306966,Summer Camp,2016,150,tt2638662,tmdb_vote_count_gt_100
1075335,Little Bone Lodge,2023,150,tt19858164,tmdb_vote_count_gt_100
28893,Galaxy of Terror,1981,149,tt0082431,tmdb_vote_count_gt_100
18256,Castle Freak,1995,149,tt0112643,tmdb_vote_count_gt_100
10496,Bats,1999,149,tt0200469,tmdb_vote_count_gt_100
151933,Dead in Tombstone,2013,149,tt2268419,tmdb_vote_count_gt_100
207270,The Hoarder,2015,149,tt1891923,tmdb_vote_count_gt_100
400605,Dead Rising: Endgame,2016,149,tt5481404,tmdb_vote_count_gt_100
1091267,The Well,2024,148,tt26754354,tmdb_vote_count_gt_100
12576,Deathwatch,2002,147,tt0286306,tmdb_vote_count_gt_100
14660,Solstice,2007,147,tt0473267,tmdb_vote_count_gt_100
587130,The Reckoning,2021,147,tt9182964,tmdb_vote_count_gt_100
1215918,Blackwater Lane,2024,147,tt22767628,tmdb_vote_count_gt_100
801937,"Silent Night, Deadly Night",2025,147,tt34508974,tmdb_vote_count_gt_100
21168,The Reflecting Skin,1990,146,tt0100469,tmdb_vote_count_gt_100
12483,Riding the Bullet,2004,146,tt0355954,tmdb_vote_count_gt_100
16456,The Crow: Wicked Prayer,2005,146,tt0353324,tmdb_vote_count_gt_100
60086,Babysitter Wanted,2007,146,tt0819755,tmdb_vote_count_gt_100
1137205,Last Straw,2024,146,tt24249072,tmdb_vote_count_gt_100
24580,The Quatermass Xperiment,1955,145,tt0049646,tmdb_vote_count_gt_100
17994,Witchboard,1986,145,tt0090327,tmdb_vote_count_gt_100
16146,Phantasm IV: Oblivion,1998,145,tt0138703,tmdb_vote_count_gt_100
228358,The Pact II,2014,145,tt2924442,tmdb_vote_count_gt_100
351043,Amnesiac,2015,145,tt2837336,tmdb_vote_count_gt_100
404584,From a House on Willow Street,2017,145,tt4961380,tmdb_vote_count_gt_100
459947,Jackals,2017,145,tt6104206,tmdb_vote_count_gt_100
25752,Children of the Corn 666: Isaac's Return,1999,144,tt0177625,tmdb_vote_count_gt_100
18882,Man-Thing,2005,144,tt0290747,tmdb_vote_count_gt_100
25967,Isolation,2005,144,tt0446719,tmdb_vote_count_gt_100
52454,Mega Shark vs. Crocosaurus,2010,144,tt1705773,tmdb_vote_count_gt_100
157115,Jug Face,2013,144,tt2620736,tmdb_vote_count_gt_100
511449,Family Blood,2018,144,tt7895904,tmdb_vote_count_gt_100
741613,The Boy Behind The Door,2020,144,tt10772662,tmdb_vote_count_gt_100
48197,The Town That Dreaded Sundown,1976,143,tt0075342,tmdb_vote_count_gt_100
14033,Soul Survivors,2001,143,tt0218619,tmdb_vote_count_gt_100
199578,Patrick,2013,143,tt2147459,tmdb_vote_count_gt_100
361159,Navy Seals vs. Zombies,2015,143,tt4511566,tmdb_vote_count_gt_100
35073,"The Beast from 20,000 Fathoms",1953,142,tt0045546,tmdb_vote_count_gt_100
18196,The Sentinel,1977,142,tt0076683,tmdb_vote_count_gt_100
25756,Clownhouse,1989,142,tt0094886,tmdb_vote_count_gt_100
16764,Toolbox Murders,2004,142,tt0367153,tmdb_vote_count_gt_100
21398,Grace,2009,142,tt1220213,tmdb_vote_count_gt_100
342927,3-Headed Shark Attack,2015,142,tt4685096,tmdb_vote_count_gt_100
537788,Daniel Isn't Real,2019,142,tt8745960,tmdb_vote_count_gt_100
1165466,Wake Up,2024,142,tt28662887,tmdb_vote_count_gt_100
25557,The Puppet Masters,1994,141,tt0111003,tmdb_vote_count_gt_100
10943,The Gathering,2001,141,tt0294594,tmdb_vote_count_gt_100
22007,Train,2008,141,tt1015474,tmdb_vote_count_gt_100
344854,The Pack,2015,141,tt4167720,tmdb_vote_count_gt_100
3016,Dr. Jekyll and Mr. Hyde,1920,140,tt0011130,tmdb_vote_count_gt_100
20424,Invaders from Mars,1953,140,tt0045917,tmdb_vote_count_gt_100
40095,Dead Heat,1988,140,tt0094961,tmdb_vote_count_gt_100
1016848,The Front Room,2024,140,tt21905744,tmdb_vote_count_gt_100
17907,The Raven,1935,139,tt0026912,tmdb_vote_count_gt_100
39891,The Devil Rides Out,1968,139,tt0062885,tmdb_vote_count_gt_100
31952,The Vampire Lovers,1970,139,tt0066518,tmdb_vote_count_gt_100
10383,Lost Souls,2000,139,tt0160484,tmdb_vote_count_gt_100
185267,The Human Race,2013,139,tt1427298,tmdb_vote_count_gt_100
205891,The Demented,2013,139,tt2113792,tmdb_vote_count_gt_100
412766,Sam Was Here,2016,139,tt5736592,tmdb_vote_count_gt_100
483737,Totem,2017,139,tt6791238,tmdb_vote_count_gt_100
931628,A Sacrifice,2024,139,tt16491560,tmdb_vote_count_gt_100
32043,The Guardian,1990,138,tt0099710,tmdb_vote_count_gt_100
25749,Children of the Corn III: Urban Harvest,1995,138,tt0109415,tmdb_vote_count_gt_100
17577,The Devil's Tomb,2009,138,tt1147687,tmdb_vote_count_gt_100
74471,The Dead,2010,138,tt1386925,tmdb_vote_count_gt_100
407389,The Remains,2016,138,tt3894312,tmdb_vote_count_gt_100
795853,Gaia,2021,138,tt11881160,tmdb_vote_count_gt_100
1225377,The Mouse Trap,2024,138,tt30743549,tmdb_vote_count_gt_100
28436,The Curse of the Cat People,1944,137,tt0036733,tmdb_vote_count_gt_100
21143,The Day of the Triffids,1962,137,tt0055894,tmdb_vote_count_gt_100
37936,Happy Birthday to Me,1981,137,tt0082498,tmdb_vote_count_gt_100
283686,Out of the Dark,2014,137,tt2872724,tmdb_vote_count_gt_100
399894,Daylight's End,2016,137,tt3007132,tmdb_vote_count_gt_100
384756,Rabid,2019,137,tt5628902,tmdb_vote_count_gt_100
29778,Dracula Has Risen from the Grave,1968,136,tt0062909,tmdb_vote_count_gt_100
426375,Malicious,2018,136,tt6197494,tmdb_vote_count_gt_100
16154,Let's Scare Jessica to Death,1971,135,tt0067341,tmdb_vote_count_gt_100
14549,Night Train,2009,135,tt1020055,tmdb_vote_count_gt_100
38150,Heartless,2009,135,tt1220214,tmdb_vote_count_gt_100
173672,Hunger,2009,135,tt1176252,tmdb_vote_count_gt_100
53459,F,2010,135,tt1486670,tmdb_vote_count_gt_100
436494,Feral,2018,135,tt4974778,tmdb_vote_count_gt_100
732713,Evil Eye,2020,135,tt12882620,tmdb_vote_count_gt_100
13553,The Driller Killer,1979,134,tt0079082,tmdb_vote_count_gt_100
20441,Messengers 2: The Scarecrow,2009,134,tt1299653,tmdb_vote_count_gt_100
241927,Hellions,2015,134,tt3305844,tmdb_vote_count_gt_100
661950,Alone,2020,134,tt10192566,tmdb_vote_count_gt_100
