id,title,year,imdb_id,tmdb_genres,imdb_titleType,flag_tmdb_tv_movie,flag_imdb_tv_type,reason
418704,The Night Before Halloween,2016,tt6166250,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
424647,Paranormal Sexperiments,2016,tt6144120,"Horror, Romance",tvMovie,0,1,tv_horror_tmdb_or_imdb
424996,Amish Witches: The True Story of Holmes County,2016,tt6079304,"Drama, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
432713,Murrain,1975,tt0400143,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
435871,Haunted: The Ferryman,1974,tt0271539,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
436113,Remember Me,1985,tt0089900,"Drama, Horror, Mystery",tvMovie,0,1,tv_horror_tmdb_or_imdb
436777,The World of Darkness,1977,tt0306238,"Horror, Mystery, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
437270,3-D Halloween,2000,tt0268104,"Documentary, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
437618,Alien Lover,1975,tt0072465,"Drama, Horror, Mystery, Science Fiction, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
437978,The Omen,1995,tt0114036,"Horror, Mystery, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
438970,Sharknado 5: Global Swarming,,tt6298780,,tvMovie,0,1,tv_horror_tmdb_or_imdb
440255,The Road,1964,tt2067011,"Drama, Fantasy, Horror, Mystery, Science Fiction, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
445482,Gone to Ground,1978,tt0074579,"Drama, Horror, Mystery",tvMovie,0,1,tv_horror_tmdb_or_imdb
445643,Reptisaurus,2009,tt1277731,"Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
445867,Black Wake,2018,tt4839118,"Horror, Science Fiction, Thriller, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
446514,"Demon, Demon",1975,tt0276057,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
446867,One of Us,2017,tt5974626,"Drama, Horror, Mystery, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
448561,Who's Watching Oliver,2018,tt6158692,"Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
451964,Evil Nanny,2016,tt6354166,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
457710,Empire of the Sharks,,tt6846128,,tvMovie,0,1,tv_horror_tmdb_or_imdb
458353,High Heel Homicide,,tt6752320,,tvMovie,0,1,tv_horror_tmdb_or_imdb
458472,Sweeney Todd,,tt0304772,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
460218,5 Headed Shark Attack,2017,tt6719524,"Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
460640,Ravenwolf Towers,2016,tt7035992,Horror,tvSeries,0,1,tv_horror_tmdb_or_imdb
461108,Toxic Shark,2017,tt6973866,"Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
461172,The Hospice,1987,tt0353539,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
463561,The Phantom Creeps,1949,tt0127728,,tvMovie,0,1,tv_horror_tmdb_or_imdb
464431,The Wilding,2016,tt5075490,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
466587,Bigfoot Horror Camp,,tt6817296,,tvMovie,0,1,tv_horror_tmdb_or_imdb
467462,Trailer Park Shark,,tt6982720,,tvMovie,0,1,tv_horror_tmdb_or_imdb
467925,The Ghost of Sierra de Cobre,1964,tt0312723,"Horror, Mystery, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
472209,Dream House Nightmare,2017,tt5972196,"Drama, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
474935,Buried Alive,2008,tt1229820,"Horror, Thriller",tvMiniSeries,0,1,tv_horror_tmdb_or_imdb
475498,Halloween Monster Bash,,tt10280600,,tvMovie,0,1,tv_horror_tmdb_or_imdb
475748,Hollyweird,1998,tt0154603,"Drama, Horror, Mystery",tvMovie,0,1,tv_horror_tmdb_or_imdb
476869,Strange Events,2017,tt7043070,Horror,tvSeries,0,1,tv_horror_tmdb_or_imdb
478963,The Witches of Pendle,1976,tt0400945,"Drama, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
479367,The Night of the Headless Horseman,1999,tt0216035,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
479837,The Watcher in the Woods,2017,tt6266306,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
480157,House of the Witch,2017,tt6988208,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
480210,Truth or Dare,2017,tt7126746,"Fantasy, Horror, Mystery, Science Fiction, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
480403,Stickman,2017,tt7427404,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
480405,Neverknock,2017,tt6713802,"Horror, Science Fiction, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
480525,Drive-In Splatter House,2017,tt6893326,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
481304,Wait Until Dark,1982,tt0399861,"Drama, Horror, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
481333,Two Faced,2017,tt3164064,"Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
485567,An Echo of Theresa,,tt0070019,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
485620,The Screaming Skull,1973,tt0070658,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
485743,Lights Out,1972,tt0068857,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
488017,And the Bones Came Together,1973,tt0185156,"Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488029,A Beautiful Killing,1974,tt0748265,"Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488032,The Black Box Murders,1975,tt0825209,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488043,The Book of Murder,1974,tt0748290,"Crime, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488047,The Break,1974,tt0796176,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488094,Chant of Silence,1973,tt2038182,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488101,The Colour of Blood,,tt0212064,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488104,"Come Out, Come Out, Wherever You Are",,tt0212886,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488121,The Deadly Volley,1975,tt0748292,"Drama, Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488134,id 488134,,tt0212089,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488147,Dial a Deadly Number,,tt0212099,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488148,Distant Early Warning,1975,tt0266471,"Drama, Horror, Science Fiction, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488400,Death Is a Bad Trip,1974,tt0748270,"Horror, Mystery, Science Fiction, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488489,"Good Salary, Prospects, Free Coffin",,tt0212192,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488495,The Haunting of Penthouse D,1974,tt0748293,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488496,The Haunting of Rosalind,1973,tt0311265,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488511,The House and the Brain,1973,tt0825210,"Drama, Fantasy, Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488513,House of Evil,,tt0271550,,tvMovie,0,1,tv_horror_tmdb_or_imdb
488636,A Killer in Every Corner,,tt0212275,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488638,A Killer with Two Faces,,tt0212276,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488642,Kill Two Birds,,tt0212274,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488657,Lady Killer,,tt0212293,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488664,Legacy of Blood,1974,tt0748274,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488837,The Boy Who Left Home to Find Out About the Shivers,1984,tt0575508,"Family, Fantasy, Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488898,A Little Bit Like Murder,1973,tt0748266,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488900,A Midsummer Nightmare,,tt0212345,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488903,Moving Target,,tt0825208,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
488914,Murder and the Computer,1973,tt5994632,"Drama, Horror, Mystery, Science Fiction, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
488938,The Murderers,,tt0825211,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
499354,Murder Works Overtime,1974,tt0748278,"Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
499358,Sign it Death,1974,tt0212509,"Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
499359,Someone at the Top of the Stairs,,tt0070715,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
499364,One Deadly Owner,,tt0070480,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
499377,The Next Scream You Hear,,tt0071924,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
499385,Nightmare Step,1973,tt0748281,"Drama, Horror, Mystery, Science Fiction, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
499395,Possession,,tt0212442,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
499402,Please Call It Murder,1975,tt0357027,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
499405,Where the Action Is,,tt0073890,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
499834,Strange Frequency 2,2003,tt0475404,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
499977,id 499977,,tt1327772,,tvMovie,0,1,tv_horror_tmdb_or_imdb
499989,id 499989,,tt0396260,,tvMovie,0,1,tv_horror_tmdb_or_imdb
499995,W.S.H.: The Myth of the Urban Myth,,tt0182525,,tvMovie,0,1,tv_horror_tmdb_or_imdb
503650,Deadly Visitor,1973,tt0270913,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
503693,Murder Motel,,tt0212364,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503698,The Next Victim,,tt0071903,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503700,The Next Voice You See,,tt0212382,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503719,Nightmare for a Nightingale,,tt0212383,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503730,A Place to Die,,tt0212429,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503740,A Prowler in the Heart,,tt0748267,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503747,The Satan Murders,1974,tt0280092,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
503769,Spell of Evil,,tt0212530,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503771,The Spy Who Returned from the Dead,,tt0748297,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503786,id 503786,,tt5901730,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503790,Too Easy to Kill,1975,tt0748299,"Crime, Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
503798,The Two Deaths of Sean Doolittle,1975,tt0348263,"Horror, Mystery, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
503802,"Won't Write Home, Mom–I'm Dead",,tt0212619,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
503814,Song of the Succubus,1975,tt0277333,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
503851,Confessions of a Vampire,,tt8102016,,tvMovie,0,1,tv_horror_tmdb_or_imdb
505039,Illicit Desires,,tt6968652,,tvMovie,0,1,tv_horror_tmdb_or_imdb
511755,Psycho Intern,2021,tt2709446,"Horror, Mystery, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
514256,The Cloning of Clifford Swimmer,1974,tt0446095,"Horror, Mystery, Science Fiction, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
514440,Nurse Will Make It Better,1975,tt0125720,"Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
518113,Dead by Midnight (11PM Central),,tt5805788,,tvSeries,0,1,tv_horror_tmdb_or_imdb
520256,Midnight Lace,,tt0081158,,tvMovie,0,1,tv_horror_tmdb_or_imdb
520466,Lake Placid: Legacy,2018,tt7875948,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
522438,6-Headed Shark Attack,2018,tt8360902,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
523849,The Last Sharknado: It's About Time,,tt8031422,,tvMovie,0,1,tv_horror_tmdb_or_imdb
523931,Megalodon,2018,tt8235660,"Action, Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
526226,Tarry-Dan Tarry-Dan Scarey Old Spooky Man,1978,tt7940986,"Drama, Fantasy, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
532814,The Bad Seed,2018,tt4823992,"Drama, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
533274,Stalked by My Doctor: Patient's Revenge,,tt8499212,,tvMovie,0,1,tv_horror_tmdb_or_imdb
533527,Ouija Seance: The Final Game,2018,tt8655708,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
535580,A Deadly Vision,,tt0118945,,tvMovie,0,1,tv_horror_tmdb_or_imdb
542787,Frenzy,2018,tt8805150,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
543004,Nightmare Shark,2018,tt8856940,"Action, Fantasy, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
547131,House of Darkness: New Blood,2018,tt8841060,"Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
547410,French Meat,,tt1542781,,tvMovie,0,1,tv_horror_tmdb_or_imdb
550148,The Body,2018,tt6922148,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
550870,Twinsanity,2018,tt8257624,"Horror, Thriller, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
551249,id 551249,,tt1780794,,tvMovie,0,1,tv_horror_tmdb_or_imdb
551521,id 551521,,tt6688992,,tvSeries,0,1,tv_horror_tmdb_or_imdb
552660,No Escape Room,2018,tt9099102,"Horror, Mystery, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
553678,Blame it on Toby,2018,tt11974072,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
553928,Karma,2018,tt8637922,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
557294,Zombie at 17,2018,tt7890274,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
558655,Flesh & Blood,2018,tt8523678,"Horror, Mystery, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
561563,Wynter,2018,tt6706272,"Drama, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
566949,Pooka!,2018,tt8870814,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
567220,"New Year, New You",2018,tt8870816,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
571055,Down,2019,tt9061402,"Drama, Horror, Science Fiction",tvEpisode,0,1,tv_horror_tmdb_or_imdb
571860,Dark Ditties Presents: The Offer,2017,tt6134982,"Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
576322,Ghost in the Water,1982,tt0282523,"Drama, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
576477,Lugosi: The Forgotten King,,tt0088557,,tvMovie,0,1,tv_horror_tmdb_or_imdb
576510,Amazing Stories,1986,tt7763324,"Adventure, Fantasy, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
580944,Treehouse,2019,tt9075656,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
582625,The Road from Erebus,,tt0326662,,tvMovie,0,1,tv_horror_tmdb_or_imdb
591287,13 Scarier Movie Moments,,tt1534783,,tvMovie,0,1,tv_horror_tmdb_or_imdb
595951,Scare BNB,2019,tt9364210,"Horror, Mystery, Thriller, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
596597,Sharkzilla,,tt2321154,,tvMovie,0,1,tv_horror_tmdb_or_imdb
599724,All That We Destroy,2019,tt8758214,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
599777,They Come Knocking,2019,tt9308456,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
601083,Culture Shock,2019,tt9308458,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
604532,School Spirit,2019,tt9308460,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
614817,Capsized: Blood in the Water,2019,tt10656752,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
615289,Stalked by My Doctor: A Sleepwalker's Nightmare,,tt10579468,,tvMovie,0,1,tv_horror_tmdb_or_imdb
616844,Pure,2019,tt9308464,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
621109,The Dybbuk,1960,tt0675399,"Drama, Fantasy, History, Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
634336,Uncanny Annie,2019,tt10925782,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
637263,Abducted: The Mary Stauffer Story,2019,tt10127490,"Drama, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
643866,Pilgrim,2019,tt11045340,"Horror, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
651569,A Man for Hanging,1972,tt0206116,"Horror, Western",tvMovie,0,1,tv_horror_tmdb_or_imdb
652522,Children of the Full Moon,1980,tt0087051,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
653218,Midnight Kiss,2019,tt11305630,"Horror, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
653765,A Nasty Piece of Work,2019,tt11136630,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
655219,Susan Hill's Ghost Story,2019,tt10846772,"Horror, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
670466,My Valentine,2020,tt11510064,"Horror, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
676756,The Transylvania Television Real Meanin' of Halloween Special Show,,tt2988210,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
689815,The Spirits of Malvern,2018,tt5973344,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
690213,The Witches of Essex,2018,tt10269518,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
690221,Church of the Dead,2019,tt10270966,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
694657,Time Warp Vol. 1: Midnight Madness,,tt12081026,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
695138,Time Warp Vol. 2: Horror and Sci-Fi,,tt12031212,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
696053,Dark Dreams,1993,tt10760600,"Fantasy, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
701510,Delivered,2020,tt11828638,"Horror, Thriller, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
709263,Crackle of Death,1976,tt0166157,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
709732,id 709732,,tt0356848,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
710684,The Paraseekers: Charlie's House,2020,tt8971470,"Documentary, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
711715,The Current Occupant,2020,tt11629124,"Horror, Mystery, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
718292,The Bankrupt,,tt0068254,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
725922,Deadly Love,,tt0112827,,tvMovie,0,1,tv_horror_tmdb_or_imdb
728694,id 728694,,tt0190395,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
731810,Dead of Winter: The Donner Party,2015,tt4863622,"Documentary, History, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
737039,Parable,,tt12147986,,tvMovie,0,1,tv_horror_tmdb_or_imdb
741112,Marineland Carnival: The Munsters Visit Marineland,,tt10071270,,tvMovie,0,1,tv_horror_tmdb_or_imdb
745002,The Incredible Doktor Markesan,1962,tt0723103,"Horror, Mystery, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
745327,Real Fear: The Truth Behind the Movies,2012,tt2318647,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
746520,The Storm,1962,tt0723118,"Horror, Mystery, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
747117,Haunted Roots,2020,tt11736712,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
748712,The Ghoul Log: Trick 'r Treat Sam O'Lantern,,tt35531747,,tvMovie,0,1,tv_horror_tmdb_or_imdb
752350,Curse of the Mummy,1970,tt0275284,"Drama, Horror, Mystery",tvEpisode,0,1,tv_horror_tmdb_or_imdb
754001,Growing Pains,1980,tt0595616,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
755249,Who Is Killing the Cheerleaders?,,tt13273618,,tvMovie,0,1,tv_horror_tmdb_or_imdb
759682,Demon and the Mummy,1976,tt6827138,"Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
762921,A Creepshow Holiday Special,2020,tt11368686,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
767256,The Two Faces of Evil,1980,tt0274175,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
767259,Visitor from the Grave,1980,tt0595624,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
767720,Carpathian Eagle,1980,tt0337915,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
767726,Guardian of the Abyss,1980,tt0084035,Horror,tvEpisode,0,1,tv_horror_tmdb_or_imdb
772977,A Larceny Christmas,2019,tt10157552,"Crime, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
780766,The John Wayne Gacy Murders: life and death in Chicago,2020,tt10832728,"Documentary, Horror",tvSeries,0,1,tv_horror_tmdb_or_imdb
786300,Tentacles,2021,tt11828644,"Horror, Romance",tvEpisode,0,1,tv_horror_tmdb_or_imdb
791388,White Lady,1987,tt0283138,"Documentary, Drama, Fantasy, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
794960,Blood Moon,2021,tt11828648,"Fantasy, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
797786,id 797786,,tt13603172,,tvSpecial,0,1,tv_horror_tmdb_or_imdb
805446,American Cannibal,2018,tt13311168,Horror,tvMovie,0,1,tv_horror_tmdb_or_imdb
812983,The Fly Papers: The Buzz on Hollywood's Scariest Insect,2000,tt0484268,"Documentary, Horror, Science Fiction",tvMovie,0,1,tv_horror_tmdb_or_imdb
817282,The Mark of Satan,1980,tt0275501,"Fantasy, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
835074,Dracula: A Chamber Musical,,tt0285530,,tvMovie,0,1,tv_horror_tmdb_or_imdb
835284,Dead End,2013,tt2966002,"Crime, Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
837780,The Devil Made Me Do It,2021,tt14453042,"Documentary, Horror",tvEpisode,0,1,tv_horror_tmdb_or_imdb
844537,Psycho Storm Chaser,2021,tt14544904,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
846072,Ultimate Love Games,1998,tt0151397,"Fantasy, Horror, Romance, Thriller, TV Movie",video,1,0,tv_horror_tmdb_or_imdb
852202,The Chameleon Killer,2003,tt0380260,"Horror, Thriller",tvMovie,0,1,tv_horror_tmdb_or_imdb
854442,Next-Door Nightmare,,tt13846126,,tvMovie,0,1,tv_horror_tmdb_or_imdb
854902,Ho Kena,,tt15094942,,tvMovie,0,1,tv_horror_tmdb_or_imdb
860214,A Tribute to Dr. Shock,1980,tt1864247,"Documentary, Horror, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
865616,Inside,,tt2014254,,tvSeries,0,1,tv_horror_tmdb_or_imdb
883977,The Rockingham Tea Set,1950,tt0712546,"Drama, Horror, Mystery, Thriller",tvEpisode,0,1,tv_horror_tmdb_or_imdb
888478,Famously Haunted: Amityville,2021,tt15729412,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
889198,Celebrity Exorcism,2021,tt15750500,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
894205,Werewolf by Night,,tt15318872,,tvMovie,0,1,tv_horror_tmdb_or_imdb
895318,The Risen,,tt0335593,,tvMovie,0,1,tv_horror_tmdb_or_imdb
897338,The Bad Seed Returns,2022,tt16030222,"Drama, Horror, Thriller, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
911904,Demon in the White House,,tt15845538,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
916117,Halloween: A Cut Above the Rest,,tt0379800,,tvMovie,0,1,tv_horror_tmdb_or_imdb
928345,The Incredible Robert Baldick: Never Come Night,1972,tt0399184,"Horror, Science Fiction, TV Movie",tvMovie,1,1,tv_horror_tmdb_or_imdb
930055,Beasts: Special Offer,1976,tt0520325,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
930057,Beasts: During Barty's Party,1976,tt0520324,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
931734,Single Black Female,,tt15726046,,tvMovie,0,1,tv_horror_tmdb_or_imdb
932943,Inside Fear,2001,tt0402290,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
945591,id 945591,,tt0569913,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
949607,Beasts: Buddy Boy,1976,tt0520323,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
949621,Beasts: What Big Eyes,1976,tt0075422,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
949635,Beasts: The Dummy,1976,tt0520326,"Drama, Horror, Mystery, TV Movie",tvEpisode,1,1,tv_horror_tmdb_or_imdb
949855,Black Mold,2024,tt18482800,"Horror, Thriller, Drama, TV Movie",movie,1,0,tv_horror_tmdb_or_imdb
956056,id 956056,,tt1815105,,tvEpisode,0,1,tv_horror_tmdb_or_imdb
964847,The Spiral Staircase,,tt0247716,,tvMovie,0,1,tv_horror_tmdb_or_imdb
969573,Scariest Monsters in America,2022,tt19872200,"Documentary, Horror",tvMovie,0,1,tv_horror_tmdb_or_imdb
969578,Teardrop,2022,tt16463932,"Horror, Mystery, TV Movie, Western",movie,1,0,tv_horror_tmdb_or_imdb
