id,imdb_id,title,year,tmdb_genres,imdb_genres,titleType,reason
1693,tt0365513,Monster Man,2003,Horror,"Adventure, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
1992,tt1077258,Planet Terror,2007,"Action, Horror, Thriller","Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
2989,tt0083001,Roar,,,"Adventure, Comedy, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
3073,tt0040068,Bud Abbott and Lou Costello Meet Frankenstein,1948,,"Comedy, Family, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
3119,tt0116356,Frankenstein and Me,,,"Comedy, Family, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
3145,tt0065851,The Horror of Frankenstein,1970,"Horror, Science Fiction","Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
3574,tt0022827,Doctor X,1932,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
4289,tt0365653,Dinocroc,2004,"Horror, Science Fiction, Thriller","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
4290,tt0827735,Supergator,2007,Horror,"Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
9847,tt0760187,The Tripper,2006,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
9980,tt0091499,Maximum Overdrive,1986,"Action, Horror, Science Fiction","Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
10063,tt0455362,The Breed,2006,"Horror, Thriller","Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
10166,tt0100944,The Witches,1990,"Adventure, Family, Fantasy, Horror","Adventure, Comedy, Family",movie,imdb_Comedy_not_tmdb_Comedy
10552,tt0088889,Cat's Eye,1985,"Horror, Thriller","Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
11508,tt0146402,Addams Family Reunion,,,"Comedy, Family, Fantasy",tvMovie,imdb_Comedy_not_tmdb_Comedy
12521,tt0098320,Shocker,1989,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
12759,tt0482495,Doll Graveyard,2005,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
13122,tt0105121,The People Under the Stairs,1991,"Horror, Mystery","Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
13151,tt0166792,id 13151,,,"Adventure, Animation, Comedy",video,imdb_Comedy_not_tmdb_Comedy
13340,tt0478305,Triloquist,2008,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
13465,tt0041094,The Adventures of Ichabod and Mr. Toad,1949,,"Animation, Comedy, Family",movie,imdb_Comedy_not_tmdb_Comedy
14248,tt0465502,id 14248,,,"Animation, Comedy, Family",movie,imdb_Comedy_not_tmdb_Comedy
14456,tt0492486,Shrooms,2007,"Horror, Mystery","Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
14604,tt0033723,Hold That Ghost,1941,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
14605,tt0032520,The Ghost Breakers,1940,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
14814,tt0974536,Chemical Wedding,2008,"Horror, Mystery, Thriller","Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
14862,tt0988083,Killer Movie,2008,"Horror, Mystery, Thriller","Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
14915,tt0883398,Dark Reel,2008,"Horror, Mystery, Thriller","Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
14929,tt0081186,Mother's Day,1980,"Action, Horror","Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
15182,tt0906326,Just Buried,,,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
15591,tt1090189,Black Swarm,2007,Horror,"Action, Comedy, Drama",tvMovie,imdb_Comedy_not_tmdb_Comedy
15991,tt0974977,Bad Biology,2008,"Fantasy, Horror","Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
16067,tt0478073,Final Days of Planet Earth,2006,"Action, Drama, Horror, Science Fiction","Action, Comedy, Drama",tvSeries,imdb_Comedy_not_tmdb_Comedy
16456,tt0353324,The Crow: Wicked Prayer,2005,"Action, Fantasy, Horror, Thriller","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
16780,tt0110978,The Return of the Texas Chainsaw Massacre,1995,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
16915,tt1087853,Gutterballs,2008,Horror,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
17038,tt0974583,Lake Placid 2,2007,"Horror, Science Fiction","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
17140,tt0118652,The Attic Expeditions,2001,"Horror, Mystery","Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
17911,tt1350498,Mega Shark vs. Giant Octopus,2009,"Horror, Science Fiction","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
18086,tt0097390,Fright Night Part 2,1988,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
18213,tt0874869,Bikini Bloodbath,2006,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
18851,tt0031143,The Cat and the Canary,1939,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
18910,tt0081237,The Ninth Configuration,,,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
19142,tt0098193,The Return of Swamp Thing,1989,"Horror, Science Fiction","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
19298,tt0465616,Stagknight,2007,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
19604,tt0118951,Decampitated,1998,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
20215,tt0385560,Boo,2005,Horror,"Adventure, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
20608,tt0130184,Pervirella,,,"Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
21799,tt0097136,Cutting Class,1989,Horror,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
21922,tt1314248,Sea Beast,2008,"Horror, Science Fiction, Thriller, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
22822,tt0918558,ReVamped,2007,"Action, Horror, Thriller","Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
23104,tt0033787,King of the Zombies,1941,,"Adventure, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
23202,tt0862856,Trick 'r Treat,2007,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
23281,tt0037151,One Body Too Many,1944,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
23691,tt0795403,The Initiation of Sarah,2006,"Drama, Horror, Thriller, TV Movie","Comedy, Fantasy, Horror",tvMovie,imdb_Comedy_not_tmdb_Comedy
24038,tt0094597,976-EVIL,1988,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
24683,tt0489279,Razortooth,2007,"Action, Horror, Science Fiction, Thriller","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
24924,tt0093624,Night of the Demons,1988,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
25438,tt0092112,Trick or Treat,1986,Horror,"Comedy, Horror, Music",movie,imdb_Comedy_not_tmdb_Comedy
25479,tt1139783,Black Devil Doll,2007,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
25625,tt0067454,Multiple Maniacs,,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
25712,tt0080346,The Alien Dead,1980,"Horror, Science Fiction","Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
26679,tt0090057,Spookies,1986,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
26772,tt0950749,Flick,2008,Horror,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
26914,tt0105643,Troll 2,1990,"Fantasy, Horror","Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
26962,tt0431340,Puppet Master vs Demonic Toys,2004,Horror,"Comedy, Fantasy, Horror",tvMovie,imdb_Comedy_not_tmdb_Comedy
27463,tt0870176,October Moon 2: November Son,2008,"Horror, Thriller","Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
27468,tt0316946,Zombiegeddon,2003,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
27473,tt0465455,Exterminator City,2005,"Horror, Science Fiction","Comedy, Horror, Sci-Fi",video,imdb_Comedy_not_tmdb_Comedy
27478,tt0301661,Corpses Are Forever,2003,Horror,"Action, Comedy, Crime",video,imdb_Comedy_not_tmdb_Comedy
27485,tt4354312,Megaconda,2010,"Horror, Science Fiction","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
27487,tt0400439,Fort Doom,2004,"Action, Horror","Action, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
27500,tt0020004,Seven Footprints to Satan,1929,,"Comedy, Crime, Drama",movie,imdb_Comedy_not_tmdb_Comedy
27502,tt0016123,The Monster,1925,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
27603,tt1028525,Bikini Bloodbath: Car Wash,,,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
27619,tt0366555,The Hazing,2004,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
27646,tt1268809,Night of the Demons,2009,Horror,"Action, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
27647,tt0485154,Spring Break Massacre,2008,Horror,"Comedy, Horror, Thriller",video,imdb_Comedy_not_tmdb_Comedy
27652,tt0096950,Blood Nasty,1989,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
27664,tt0091752,The Phantom Empire,1988,"Adventure, Fantasy, Horror, Science Fiction","Adventure, Comedy, Fantasy",video,imdb_Comedy_not_tmdb_Comedy
27747,tt0324213,Terror Toons,2002,Horror,"Comedy, Horror, Sci-Fi",video,imdb_Comedy_not_tmdb_Comedy
27774,tt0918633,Splatter Beach,2007,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
27796,tt0098399,Stripped to Kill 2: Live Girls,,,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
27816,tt0103773,Basket Case 3: The Progeny,1992,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
27832,tt0068414,The Corpse Grinders,1971,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
27844,tt0138408,Drainiac!,2000,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
27855,tt0356561,Duck! The Carbine High Massacre,,,"Comedy, Drama, Horror",video,imdb_Comedy_not_tmdb_Comedy
27941,tt1107397,Lockjaw: Rise of the Kulev Serpent,2008,"Family, Horror, Science Fiction","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
28038,tt0425465,Slaughter Party,2005,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
28077,tt0122487,Feast,1992,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
28142,tt0416775,Glass Trap,2005,"Horror, Science Fiction","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
28172,tt0056875,Blood Feast,1963,Horror,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
28173,tt0096310,Troma's War,,,"Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
28177,tt0058694,Two Thousand Maniacs!,1964,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
28191,tt0013458,One Exciting Night,,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
28229,tt0114306,Rumpelstiltskin,1995,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
28235,tt0120225,Strawberry Estates,2001,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
28248,tt1027806,Copperhead,2008,"Action, Horror, TV Movie, Western","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
28266,tt0102862,Scream Queen Hot Tub Party,1991,Horror,"Comedy, Fantasy, Horror",video,imdb_Comedy_not_tmdb_Comedy
28310,tt0295930,Dr. Horror's Erotic House of Idiots,,,"Comedy, Drama, Horror",video,imdb_Comedy_not_tmdb_Comedy
28312,tt0346550,B-Movie: The Shooting of 'Farmhouse Massacre',,,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
28341,tt0362843,The Malibu Beach Vampires,1991,Horror,"Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
28347,tt0485782,The Thirst: Blood War,2008,Horror,"Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
28350,tt0118724,Bimbo Movie Bash,,,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
28383,tt0147653,Vampire's Seduction,,,"Comedy, Drama, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
28388,tt0386019,Severe Injuries,2003,"Drama, Horror","Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
28423,tt0032637,The Invisible Woman,1940,,"Comedy, Horror, Romance",movie,imdb_Comedy_not_tmdb_Comedy
28509,tt0455583,Komodo vs. Cobra,2005,"Horror, Science Fiction, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
28589,tt0120270,id 28589,,,"Animation, Comedy, Fantasy",tvMovie,imdb_Comedy_not_tmdb_Comedy
28640,tt0493409,Devil's Den,2006,"Action, Horror, Thriller","Action, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
28859,tt0104119,Dolly Dearest,1991,Horror,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
29046,tt0443629,Scorpius Gigantus,2006,"Horror, Science Fiction","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
29217,tt0933389,Sigma Die!,2007,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
29286,tt0033397,The Black Cat,1941,,"Comedy, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
29293,tt0435665,House of the Dead 2,2006,"Horror, TV Movie","Action, Comedy, Horror",tvMovie,imdb_Comedy_not_tmdb_Comedy
29324,tt0026819,One Frightened Night,1935,,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
29327,tt0038055,Scared Stiff,1945,,"Comedy, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
29390,tt0060626,Let's Kill Uncle,1966,"Horror, Thriller","Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
29397,tt0062298,The Spirit Is Willing,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
29404,tt0409842,Corpses,2004,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
29609,tt0033660,The Ghost Train,1941,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
29689,tt0313257,The Bare Wench Project 3: Nymphs of Mystery Mountain,,,"Comedy, Horror, Sci-Fi",video,imdb_Comedy_not_tmdb_Comedy
29902,tt0133064,Little Devils: The Birth,1993,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
29926,tt0834906,Dead Boyz Don't Scream,2006,"Horror, Thriller","Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
29930,tt0157102,Tender Flesh,1997,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
29958,tt0320483,Snake Island,2002,"Action, Horror, Thriller","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
30183,tt0038270,Zombies on Broadway,1945,,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
30342,tt0034540,The Boogie Man Will Get You,1942,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
30370,tt0816694,Vampira: The Movie,2006,"Documentary, Horror","Comedy, Documentary, Drama",video,imdb_Comedy_not_tmdb_Comedy
30385,tt0385592,Chainsaw Sally,2004,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
30399,tt0984248,Zeppo: Sinners from Beyond the Moon!,,,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
30441,tt0420502,Ancient Evil 2: Guardian of the Underworld,2005,Horror,"Action, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
30457,tt0153491,id 30457,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
30478,tt0092676,Bloody New Year,1987,Horror,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
30510,tt1568802,As Night Falls,2010,"Action, Horror","Action, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
30515,tt0420151,Screech of the Decapitated,,,"Comedy, Horror, Sci-Fi",video,imdb_Comedy_not_tmdb_Comedy
30567,tt0099657,Ghoul School,1990,Horror,"Comedy, Horror, Sport",video,imdb_Comedy_not_tmdb_Comedy
30644,tt0084573,Raw Force,1982,"Action, Adventure, Horror","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
30737,tt0095664,Mr Jolly Lives Next Door,,,Comedy,tvEpisode,imdb_Comedy_not_tmdb_Comedy
30781,tt0283974,Return to Cabin by the Lake,2001,"Horror, Mystery, Thriller, TV Movie","Comedy, Horror, Thriller",tvMovie,imdb_Comedy_not_tmdb_Comedy
30829,tt0072969,Fantasm,,,Comedy,movie,imdb_Comedy_not_tmdb_Comedy
30831,tt0088780,The Beauties and the Beast,1974,Horror,"Adventure, Comedy, Crime",movie,imdb_Comedy_not_tmdb_Comedy
31287,tt0055946,Eegah,1962,Horror,"Adventure, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
31564,tt0102357,Lunatics: A Love Story,,,"Comedy, Drama, Romance",movie,imdb_Comedy_not_tmdb_Comedy
31592,tt0023293,The Old Dark House,1932,,"Adventure, Comedy, Drama",movie,imdb_Comedy_not_tmdb_Comedy
32003,tt0871026,The Caretaker,2008,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
32583,tt0496444,Zombie Town,2007,Horror,"Action, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
32595,tt0093227,Howling III: The Marsupials,1987,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
33061,tt0092115,Troll,1986,"Fantasy, Horror","Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
33477,tt0041085,"Bud Abbott and Lou Costello Meet the Killer, Boris Karloff",1949,,"Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
33546,tt0039037,The Time of Their Lives,1946,,"Comedy, Fantasy, History",movie,imdb_Comedy_not_tmdb_Comedy
33754,tt0046280,Scared Stiff,,,"Comedy, Horror, Musical",movie,imdb_Comedy_not_tmdb_Comedy
33826,tt0790806,Death Row,2006,"Crime, Horror","Comedy, Crime, Horror",tvMovie,imdb_Comedy_not_tmdb_Comedy
34359,tt0444723,Blue Demon,2004,"Action, Horror, Thriller","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
34592,tt1134674,ZMD: Zombies of Mass Destruction,2010,Horror,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
34737,tt0339288,Leeches!,2003,"Horror, Thriller","Comedy, Horror, Sci-Fi",video,imdb_Comedy_not_tmdb_Comedy
35074,tt1545986,Dinoshark,2010,"Horror, Science Fiction, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
35120,tt0193013,Black Devil Doll from Hell,1984,Horror,"Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
35250,tt0387357,The Locals,2003,Horror,"Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
36086,tt0412523,Boa vs. Python,2004,"Horror, Science Fiction","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
36139,tt1388432,High Plains Invaders,2009,"Horror, Science Fiction, TV Movie, Western","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
36421,tt0102067,Howling VI: The Freaks,1991,Horror,"Comedy, Drama, Horror",video,imdb_Comedy_not_tmdb_Comedy
36456,tt0035007,The Mad Doctor of Market Street,1942,,"Comedy, Crime, Drama",movie,imdb_Comedy_not_tmdb_Comedy
37019,tt0112895,Dr. Jekyll and Ms. Hyde,,,"Comedy, Romance, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
37376,tt0291118,The Cube,,,"Animation, Comedy, Drama",tvEpisode,imdb_Comedy_not_tmdb_Comedy
37901,tt0075888,The Crater Lake Monster,1977,"Horror, Science Fiction","Adventure, Comedy, Crime",movie,imdb_Comedy_not_tmdb_Comedy
38412,tt0096117,Slaughterhouse Rock,1988,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
39700,tt1242605,Blood Moon Rising,2009,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
39997,tt0095608,Meet the Hollowheads,,,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
40028,tt0095756,Not of This Earth,1988,"Horror, Science Fiction","Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
40034,tt0080711,Fade to Black,1980,"Drama, Horror, Thriller","Comedy, Crime, Horror",movie,imdb_Comedy_not_tmdb_Comedy
40095,tt0094961,Dead Heat,1988,"Action, Horror, Science Fiction, Thriller","Action, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
40238,tt0498386,The Slaughter,2006,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
40464,tt0083670,Boardinghouse,1982,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
40466,tt0203425,Crocodile,2000,"Action, Horror, Thriller","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
40649,tt0104083,Demonic Toys,1992,Horror,"Comedy, Fantasy, Horror",video,imdb_Comedy_not_tmdb_Comedy
40931,tt0480257,Open Cam,,,"Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
41570,tt0368561,Acne,,,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
41967,tt0096218,Tales from the Gimli Hospital,1988,"Fantasy, Horror","Comedy, Drama, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
42280,tt1047544,Warbirds,2008,Horror,"Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
42901,tt1065092,In the Spider's Web,2007,"Horror, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
42905,tt0486099,Kraken: Tentacles of the Deep,2006,"Action, Horror, Science Fiction, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
43353,tt0046248,Robot Monster,1953,"Horror, Science Fiction","Comedy, Family, Horror",movie,imdb_Comedy_not_tmdb_Comedy
43796,tt0034224,Spooks Run Wild,1941,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
44037,tt1499249,Lake Placid 3,2010,"Action, Horror, Science Fiction, Thriller","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
44385,tt1068958,Werewolf: The Devil's Hound,2007,"Horror, Thriller","Action, Comedy, Horror",video,imdb_Comedy_not_tmdb_Comedy
44548,tt1152403,Vipers,2008,"Action, Horror, Science Fiction, TV Movie","Action, Comedy, Drama",tvMovie,imdb_Comedy_not_tmdb_Comedy
44809,tt1453409,Dinocroc vs. Supergator,2010,"Horror, Science Fiction","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
44811,tt1504443,Mongolian Death Worm,2010,"Horror, Science Fiction, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
45009,tt1087474,Shark in Venice,2008,Horror,"Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
45961,tt1122775,Rosencrantz and Guildenstern Are Undead,,,Comedy,movie,imdb_Comedy_not_tmdb_Comedy
46467,tt1468757,Zombie Women of Satan,2009,Horror,"Comedy, Horror, Romance",movie,imdb_Comedy_not_tmdb_Comedy
46711,tt1453967,id 46711,,,"Animation, Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
46788,tt1488163,Trash Humpers,2009,"Drama, Horror","Comedy, Drama, Horror",movie,imdb_Comedy_not_tmdb_Comedy
48333,tt0459392,Hammerhead,2005,"Action, Horror, Science Fiction, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
48397,tt0930072,Beyond Loch Ness,2008,"Horror, Mystery, Science Fiction","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
48675,tt0478265,Small Town Folk,2007,Horror,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
49209,tt0433969,Dead Doll,2004,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
49266,tt1319736,Sand Serpents,2009,"Action, Horror, Thriller","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
50382,tt0091544,Monster in the Closet,1986,Horror,"Comedy, Horror, Sci-Fi",movie,imdb_Comedy_not_tmdb_Comedy
50762,tt1603324,Le Fear,,,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
50973,tt0058264,Kiss Me Quick!,,,"Comedy, Fantasy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
52326,tt0366894,Angst,2003,Horror,"Comedy, Horror",movie,imdb_Comedy_not_tmdb_Comedy
52454,tt1705773,Mega Shark vs. Crocosaurus,2010,"Action, Horror, Science Fiction","Action, Adventure, Comedy",video,imdb_Comedy_not_tmdb_Comedy
52817,tt1477835,Bitter Feast,2010,"Horror, Thriller","Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
53080,tt1478325,Malibu Shark Attack,2009,"Action, Horror, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
53101,tt2060525,Manborg,2011,"Horror, Science Fiction","Action, Adventure, Comedy",movie,imdb_Comedy_not_tmdb_Comedy
53850,tt0760306,Basilisk: The Serpent King,2006,"Action, Fantasy, Horror, TV Movie","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
54750,tt1104052,The Commune,2009,"Horror, Mystery, Thriller","Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
55248,tt1566486,Behemoth,2011,"Horror, Science Fiction","Action, Adventure, Comedy",tvMovie,imdb_Comedy_not_tmdb_Comedy
55663,tt0053768,Dinosaurus!,,,"Adventure, Comedy, Fantasy",movie,imdb_Comedy_not_tmdb_Comedy
56035,tt1176733,Murder Loves Killers Too,2009,"Horror, Thriller","Comedy, Horror, Thriller",movie,imdb_Comedy_not_tmdb_Comedy
56428,tt0106402,Beyond Bedlam,1994,Horror,"Comedy, Horror, Mystery",movie,imdb_Comedy_not_tmdb_Comedy
