id,title,year,source,stem,file_path,rek_labels,rek_top,rek_top_conf,rek_weapon,rek_animal,rek_person,rek_water,rek_fire,rek_silhouette,rek_n_boxes,rek_bright,rek_sharp,rek_contrast,rek_colors,latency_s,error
244305,The Ice House,1969,variant,x0SzhzlHaOL0oJXo0NkXjPpF9aN,posters_multi/244305/x0SzhzlHaOL0oJXo0NkXjPpF9aN.jpg,Advertisement:1.00|Poster:1.00|Book:0.97|Comics:0.97|Publication:0.97|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Male:0.97,Advertisement,0.9999,0.0,0.9501,0.9714,0.0,0.0,0.0,17,50.83,89.15,98.57,#000000:49.9|#f0e68c:13.6|#f4a460:11.7|#c0c0c0:8.1|#bc8f8f:6.2,0.762,
245142,The Warning,2012,variant,dLGiKfoPgWRDYhbfCi3kOTSHCFs,posters_multi/245142/dLGiKfoPgWRDYhbfCi3kOTSHCFs.jpg,Sunglasses:0.98|Book:0.97|Publication:0.97|Person:0.97|Baby:0.89|Advertisement:0.58|Poster:0.57|Contact Lens:0.55|Novel:0.55|Art:0.54,Sunglasses,0.9822,0.0,0.0,0.9705,0.0,0.0,0.0,4,60.98,48.85,86.66,#2f4f4f:29.4|#4682b4:22.0|#000000:13.0|#a9a9a9:10.1|#87ceeb:9.6,0.525,
245142,The Warning,2012,variant,gA6NJ31UruvVxF5oh6y6FaqodmG,posters_multi/245142/gA6NJ31UruvVxF5oh6y6FaqodmG.jpg,Advertisement:1.00|Poster:1.00|Person:0.94|Baby:0.66|Contact Lens:0.54|Art:0.53|Graphics:0.53|Architecture:0.51|Building:0.51|Hospital:0.51,Advertisement,1.0,0.0,0.0,0.9417,0.0,0.0,0.0,3,55.66,75.71,86.07,#2f4f4f:27.7|#000000:19.5|#4682b4:16.2|#00bfff:9.1|#87ceeb:9.1,0.512,
245957,Nightfall,1999,variant,heFEcPLMxdotNDRyf4fsXZ8aD3m,posters_multi/245957/heFEcPLMxdotNDRyf4fsXZ8aD3m.jpg,Book:1.00|Publication:1.00|Novel:0.97|Adult:0.95|Female:0.95|Person:0.95|Woman:0.95|Smoke Pipe:0.68|Head:0.64|Face:0.61,Book,1.0,0.0,0.5182,0.9493,0.0,0.0,0.0,5,17.32,79.14,79.07,#000000:65.3|#dc143c:14.3|#800000:13.1|#696969:2.6|#d8bfd8:2.4,0.381,
245957,Nightfall,1999,variant,j8mmZmlagBNazMlhanQPJbq9txo,posters_multi/245957/j8mmZmlagBNazMlhanQPJbq9txo.jpg,Coat:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Formal Wear:0.99|Tie:0.99|Jacket:0.98|Book:0.94|Publication:0.94,Coat,0.9998,0.0,0.0,0.9936,0.0,0.0,0.0,5,52.03,69.9,84.27,#191970:30.1|#000000:21.0|#483d8b:15.9|#708090:12.7|#b0c4de:10.4,0.726,
246206,Dæmos Rising,2004,variant,bAlfT3OOOhe1lOch3mYukismfXr,posters_multi/246206/bAlfT3OOOhe1lOch3mYukismfXr.jpg,Book:1.00|Publication:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Art:0.96|Accessories:0.95|Ornament:0.80|Sculpture:0.73,Book,0.9981,0.0,0.0,0.9833,0.0,0.0,0.0,4,54.47,86.59,91.54,#000000:34.4|#2f4f4f:25.7|#8fbc8f:16.4|#2e8b57:11.0|#3cb371:9.7,1.197,
246206,Dæmos Rising,2004,variant,j3AG9hzUl0EExCe2Vu19b28tyrL,posters_multi/246206/j3AG9hzUl0EExCe2Vu19b28tyrL.jpg,Book:1.00|Publication:1.00|Animal:0.94|Bear:0.94|Mammal:0.94|Wildlife:0.94|Sheep:0.89|Art:0.70|Sculpture:0.70|Statue:0.70,Book,0.9999,0.0,0.9361,0.0,0.0,0.0,0.0,3,58.23,88.16,88.88,#000000:31.4|#2f4f4f:26.8|#6b8e23:21.3|#8fbc8f:13.4|#eee8aa:6.9,0.602,
246218,The Underneath,2013,variant,4sbc3MfDO0R0Os0i6knP2tyF7go,posters_multi/246218/4sbc3MfDO0R0Os0i6knP2tyF7go.jpg,Advertisement:0.99|Poster:0.98|Adult:0.95|Female:0.95|Person:0.95|Woman:0.95|Face:0.91|Head:0.91|Baby:0.81|Cat:0.69,Advertisement,0.9862,0.0,0.691,0.9486,0.0,0.0,0.0,7,20.68,75.74,79.3,#000000:68.2|#2f4f4f:14.1|#696969:7.1|#cd853f:4.5|#808080:2.7,0.582,
246218,The Underneath,2013,variant,inL9wlrQxcieG7JuVZw3Un8mr8l,posters_multi/246218/inL9wlrQxcieG7JuVZw3Un8mr8l.jpg,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Person:0.87|Baby:0.81|Face:0.75|Head:0.75|Portrait:0.75|Animal:0.61,Advertisement,0.9993,0.0,0.614,0.8715,0.0,0.0,0.0,4,52.32,80.2,100.0,#000000:33.9|#ffffff:33.3|#2f4f4f:22.0|#b8860b:4.4|#808080:2.7,0.612,
246228,Banned! in America III,1999,variant,esnsK4w0SNc0z1PUkkkgM8zUgu2,posters_multi/246228/esnsK4w0SNc0z1PUkkkgM8zUgu2.jpg,Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Book:0.98|Publication:0.98|Face:0.97|Head:0.97|Advertisement:0.57|Poster:0.57,Adult,0.9943,0.0,0.0,0.9943,0.0,0.0,0.0,4,3.61,93.74,91.51,#000000:55.5|#bdb76b:15.3|#a0522d:9.5|#a9a9a9:4.9|#b22222:4.5,1.099,
246228,Banned! in America III,1999,variant,miWxEV01Wm7GPtu1uhlrTaIgxwg,posters_multi/246228/miWxEV01Wm7GPtu1uhlrTaIgxwg.jpg,Publication:1.00|Book:1.00|Advertisement:0.99|Poster:0.99|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Head:0.73|Scoreboard:0.71,Publication,0.9985,0.0,0.0,0.9875,0.0,0.0,0.0,5,36.29,96.71,91.87,#000000:50.5|#bdb76b:14.4|#a0522d:9.2|#191970:7.4|#dc143c:5.5,0.933,
246229,Banned! In America IV,1999,variant,emkGPTrXlNPgPatROeSypNF5KlH,posters_multi/246229/emkGPTrXlNPgPatROeSypNF5KlH.jpg,Advertisement:1.00|Poster:1.00|Person:0.98|Adult:0.95|Male:0.95|Man:0.95|Book:0.79|Publication:0.79|Text:0.67|Scoreboard:0.63,Advertisement,1.0,0.0,0.0,0.9776,0.0,0.0,0.0,15,25.16,96.4,90.58,#000000:57.1|#9acd32:11.1|#a0522d:9.4|#a9a9a9:7.4|#dc143c:6.0,0.793,
246229,Banned! In America IV,1999,variant,mpcWnTwEjo7wf5dnCqQWEw80x1T,posters_multi/246229/mpcWnTwEjo7wf5dnCqQWEw80x1T.jpg,Advertisement:1.00|Poster:1.00|Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Male:0.97|Man:0.97|People:0.97|Baseball Cap:0.95,Advertisement,0.9991,0.0,0.0,0.9779,0.0,0.0,0.0,21,6.54,93.78,90.38,#000000:61.4|#ffd700:9.7|#808080:7.5|#a0522d:7.3|#2f4f4f:4.5,0.734,
246337,Gator Green,2013,variant,e738s79QPLxp0RAzr6hq8gVm3ZH,posters_multi/246337/e738s79QPLxp0RAzr6hq8gVm3ZH.jpg,Animal:0.91|Fish:0.91|Sea Life:0.91|Shark:0.91|Reptile:0.87|Crocodile:0.83|Body Part:0.52|Mouth:0.52|Person:0.52|Teeth:0.52,Animal,0.9111,0.0,0.9111,0.5248,0.0,0.0,0.0,1,38.14,86.24,85.67,#000000:50.3|#2f4f4f:29.6|#808080:10.9|#a9a9a9:5.2|#dcdcdc:3.9,0.339,
246337,Gator Green,2013,variant,p5L87CSez0lwHEf7KdrtYVEhp0p,posters_multi/246337/p5L87CSez0lwHEf7KdrtYVEhp0p.jpg,Animal:0.86|Fish:0.86|Sea Life:0.86|Shark:0.86|Reptile:0.84|Crocodile:0.75|Advertisement:0.56|Poster:0.55|Body Part:0.53|Mouth:0.53,Animal,0.8564,0.0,0.8564,0.5275,0.0,0.0,0.0,1,40.37,89.07,86.61,#000000:48.3|#2f4f4f:29.6|#808080:11.4|#a9a9a9:5.9|#dcdcdc:4.7,0.557,
246355,Saw,2003,variant,2dfaedyVvHli1pmm9HHcoVTDOCH,posters_multi/246355/2dfaedyVvHli1pmm9HHcoVTDOCH.jpg,Text:0.98|Symbol:0.94|Number:0.92|Adult:0.67|Female:0.67|Person:0.67|Woman:0.67|Cat:0.65|Alphabet:0.64|Ampersand:0.64,Text,0.9765,0.0,0.6538,0.6687,0.0,0.0,0.0,5,87.53,23.79,65.87,#a9a9a9:44.1|#c0c0c0:38.4|#dcdcdc:14.8|#000000:1.6|#808080:0.6,0.453,
246355,Saw,2003,variant,uvjBl6LHmb5JpAbmSZzeWA1c7Sv,posters_multi/246355/uvjBl6LHmb5JpAbmSZzeWA1c7Sv.jpg,Text:1.00|White Board:0.68|Number:0.56|Symbol:0.56|Page:0.56|Letter:0.55|Calendar:0.54|Alphabet:0.53|Handwriting:0.53|Advertisement:0.51,Text,0.9969,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,3.87,34.2,#ffffff:97.0|#dcdcdc:0.8|#808080:0.7|#2f4f4f:0.6|#c0c0c0:0.5,0.57,
246403,Tusk,2014,variant,pA2SgITmH0lzet9Nn5cxeinRKMv,posters_multi/246403/pA2SgITmH0lzet9Nn5cxeinRKMv.jpg,Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Book:0.97|Publication:0.97|Cutlery:0.94|Fork:0.94|Logo:0.62|Face:0.60,Adult,0.9887,0.5703,0.0,0.9887,0.0,0.0,0.0,4,49.48,41.76,82.2,#000000:38.8|#800000:23.8|#a52a2a:20.9|#dc143c:7.4|#dcdcdc:5.6,0.593,
246403,Tusk,2014,variant,pHghiDnQ63O7MiItD6CaSz2jjnr,posters_multi/246403/pHghiDnQ63O7MiItD6CaSz2jjnr.jpg,Book:0.99|Publication:0.99|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Cutlery:0.99|Fork:0.99|Mammal:0.57|Sea Life:0.57,Book,0.9918,0.5688,0.5732,0.9889,0.0,0.0,0.0,4,49.51,48.02,83.42,#000000:37.9|#800000:28.1|#a52a2a:14.1|#dc143c:11.4|#ffffff:5.5,0.584,
246727,Mummy Raider,2002,variant,4QAAvsXOcze3P4RnfAO0uyoU8WJ,posters_multi/246727/4QAAvsXOcze3P4RnfAO0uyoU8WJ.jpg,Advertisement:1.00|Poster:1.00|Publication:0.99|Book:0.94|Firearm:0.94|Gun:0.94|Handgun:0.94|Weapon:0.94|Adult:0.87|Female:0.87,Advertisement,0.999,0.942,0.5334,0.8745,0.0,0.0,0.0,15,70.1,90.99,92.84,#000000:23.1|#2f4f4f:18.9|#bc8f8f:17.8|#dcdcdc:13.3|#c0c0c0:7.2,0.498,
246727,Mummy Raider,2002,variant,hJFE48iRkM1tUZM39yZBgmMtj0P,posters_multi/246727/hJFE48iRkM1tUZM39yZBgmMtj0P.jpg,Advertisement:1.00|Poster:1.00|Power Drill:1.00|Firearm:0.92|Gun:0.92|Handgun:0.92|Weapon:0.92|Adult:0.88|Bride:0.88|Female:0.88,Advertisement,1.0,0.9239,0.525,0.8831,0.0,0.0,0.0,17,70.64,92.87,92.37,#000000:28.7|#bc8f8f:16.4|#dcdcdc:13.2|#2f4f4f:12.5|#c0c0c0:7.0,0.56,
246741,What We Do in the Shadows,2014,variant,a2rD3i3DBMeYbA34rBv6z3B9S3a,posters_multi/246741/a2rD3i3DBMeYbA34rBv6z3B9S3a.jpg,Book:1.00|Publication:1.00|Shoe:1.00|Adult:1.00|Male:1.00|Man:1.00|Person:1.00|Glove:0.99|Lamp:0.98|Art:0.91,Book,0.9994,0.0,0.0,0.9973,0.0,0.0,0.0,31,18.69,87.04,85.49,#000000:63.8|#2f4f4f:16.6|#d2b48c:10.4|#696969:4.6|#ffdead:2.0,0.944,
246741,What We Do in the Shadows,2014,variant,ftrq6LsDNfLPQzrlonOaxSq4yMh,posters_multi/246741/ftrq6LsDNfLPQzrlonOaxSq4yMh.jpg,Advertisement:1.00|Poster:1.00|Adult:0.95|Male:0.95|Man:0.95|Person:0.95|Bride:0.94|Female:0.94|Woman:0.94|Coat:0.85,Advertisement,1.0,0.0,0.0,0.9516,0.0,0.0,0.0,13,8.19,82.01,80.19,#000000:70.3|#dc143c:9.9|#696969:4.6|#2f4f4f:3.9|#c0c0c0:3.0,0.406,
247873,Cheerleader Massacre 2,2011,variant,pUBiqJjXup9J9PHTpu3LnyKjxOC,posters_multi/247873/pUBiqJjXup9J9PHTpu3LnyKjxOC.jpg,Book:1.00|Publication:1.00|Novel:0.99|Baby:0.96|Person:0.96|Face:0.78|Head:0.78|Sleeping:0.56|Light:0.55|Reading:0.55,Book,1.0,0.0,0.0,0.9591,0.0,0.0,0.0,2,22.49,34.57,64.31,#000000:55.1|#800000:25.2|#b22222:15.8|#8b0000:3.0|#696969:0.4,0.508,
247873,Cheerleader Massacre 2,2011,variant,zzhZawPicx0niZYy0B7i5UNwhtl,posters_multi/247873/zzhZawPicx0niZYy0B7i5UNwhtl.jpg,Dancing:1.00|Person:1.00|Skirt:0.95|Baby:0.87|Adult:0.85|Female:0.85|Woman:0.85|Tattoo:0.85|People:0.80|Vest:0.78,Dancing,0.9955,0.0,0.0,0.9955,0.0,0.0,0.0,13,4.54,86.04,90.15,#000000:56.4|#bc8f8f:19.2|#a52a2a:12.1|#800000:6.7|#dcdcdc:3.2,1.39,
248595,Alien Outlaw,1985,variant,5EvfFgkccFbcWmKMlnIeDGK2Zkk,posters_multi/248595/5EvfFgkccFbcWmKMlnIeDGK2Zkk.jpg,Book:1.00|Publication:1.00|Comics:1.00|Advertisement:0.99|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Poster:0.98|Face:0.96,Book,1.0,0.9131,0.0,0.9905,0.0,0.0,0.0,14,43.9,84.67,88.19,#000000:47.8|#800000:15.1|#8fbc8f:11.2|#2f4f4f:10.5|#a0522d:6.7,1.157,
248595,Alien Outlaw,1985,variant,vgKPyKsvMBw2lF7TWu42cwuev1z,posters_multi/248595/vgKPyKsvMBw2lF7TWu42cwuev1z.jpg,Book:1.00|Publication:1.00|Comics:1.00|Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Advertisement:0.96|Baby:0.94|Poster:0.93,Book,1.0,0.8679,0.0,0.9752,0.0,0.0,0.0,7,43.93,87.48,89.13,#000000:42.0|#800000:15.4|#2f4f4f:9.8|#c0c0c0:9.5|#8b4513:8.6,0.754,
248736,Vampires: Brighter in Darkness,2011,variant,2E1i15XD4apeq3ppuoT361jLi25,posters_multi/248736/2E1i15XD4apeq3ppuoT361jLi25.jpg,Book:1.00|Publication:1.00|Person:1.00|Skin:1.00|Tattoo:1.00|Face:0.99|Head:0.99|Photography:0.99|Portrait:0.99|Adult:0.98,Book,1.0,0.0,0.0,0.9998,0.0,0.0,0.0,22,41.22,82.37,91.68,#000000:47.7|#2f4f4f:18.0|#deb887:15.4|#a0522d:9.4|#ff6347:5.4,0.944,
248736,Vampires: Brighter in Darkness,2011,variant,8duiL9DOsYdx1JZkN1HeThERDz4,posters_multi/248736/8duiL9DOsYdx1JZkN1HeThERDz4.jpg,Advertisement:1.00|Poster:0.99|Vest:0.98|Adult:0.96|Male:0.96|Man:0.96|Person:0.96|Furniture:0.91|Pants:0.89|Chair:0.62,Advertisement,0.9973,0.0,0.0,0.9641,0.0,0.0,0.0,14,55.03,83.37,86.67,#000000:31.4|#2f4f4f:22.3|#808080:21.2|#a9a9a9:10.0|#696969:9.8,0.406,
248781,ABCs of Death 2.5,2016,variant,mmtQE4p3fZGnQFOEZ1x9tEM4hL8,posters_multi/248781/mmtQE4p3fZGnQFOEZ1x9tEM4hL8.jpg,Book:0.98|Publication:0.98|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Bride:0.94|Angel:0.92|Baby:0.90|Bird:0.75,Book,0.9787,0.0,0.7496,0.9741,0.0,0.0,0.0,30,36.66,85.84,92.83,#000000:47.0|#2f4f4f:22.3|#dcdcdc:10.2|#a9a9a9:8.3|#800000:4.2,0.867,
248781,ABCs of Death 2.5,2016,variant,nW7NGEHQczEoEO7NoJPokPynszH,posters_multi/248781/nW7NGEHQczEoEO7NoJPokPynszH.jpg,Advertisement:1.00|Poster:1.00|Outdoors:0.78|Nature:0.75|Toy:0.73|Book:0.73|Publication:0.73|Dog:0.67|Mountain:0.60|Teddy Bear:0.56,Advertisement,0.9983,0.0,0.6739,0.0,0.0,0.0,0.0,1,0.88,79.01,83.54,#000000:81.9|#800000:4.6|#dcdcdc:3.7|#191970:2.9|#bc8f8f:2.9,0.45,
249044,San Franpsycho,2006,variant,pO59r5lVCAJoGdyu5bH25KIpZvv,posters_multi/249044/pO59r5lVCAJoGdyu5bH25KIpZvv.jpg,Advertisement:0.99|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Book:0.96|Publication:0.96|City:0.95|Weapon:0.91|Urban:0.90,Advertisement,0.985,0.9064,0.0,0.9817,0.0,0.5549,0.0,6,46.43,82.5,82.53,#000000:41.0|#2f4f4f:28.8|#808080:15.5|#a9a9a9:5.7|#dc143c:3.7,0.483,
249044,San Franpsycho,2006,variant,uQNQJOZV12H15oRmsVq2pdrMala,posters_multi/249044/uQNQJOZV12H15oRmsVq2pdrMala.jpg,City:1.00|Back:1.00|Person:1.00|Adult:0.99|Male:0.99|Man:0.99|Skin:0.99|Tattoo:0.99|Advertisement:0.99|Urban:0.97,City,0.9991,0.8783,0.0,0.9983,0.6362,0.0,0.0,5,41.02,78.61,80.26,#000000:46.0|#2f4f4f:41.3|#808080:8.6|#a9a9a9:3.5|#bc8f8f:0.4,0.372,
249195,The Hound of the Baskervilles,1972,variant,DUdEEmeHNpmoyvmhMnrtxKE3GP,posters_multi/249195/DUdEEmeHNpmoyvmhMnrtxKE3GP.jpg,Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Batman:0.89|Bear:0.75|Face:0.73|Head:0.73|Dinosaur:0.73|Bird:0.66,Adult,0.9831,0.0,0.7483,0.9831,0.0,0.0,0.0,20,50.74,91.8,90.89,#000000:39.3|#556b2f:22.6|#2f4f4f:16.9|#bdb76b:10.4|#deb887:6.5,0.758,
249195,The Hound of the Baskervilles,1972,variant,w3wvLqLZDhXL1D8ZumaCUbYDVra,posters_multi/249195/w3wvLqLZDhXL1D8ZumaCUbYDVra.jpg,Book:0.98|Publication:0.98|Animal:0.76|Cow:0.76|Mammal:0.76|Dinosaur:0.73|Reptile:0.73|Advertisement:0.65|Poster:0.57|Novel:0.56,Book,0.9834,0.0,0.7602,0.0,0.0,0.0,0.0,1,80.94,83.36,86.04,#ff69b4:21.3|#ffffff:18.5|#db7093:15.4|#fa8072:8.2|#800000:8.1,0.51,
249372,Crystal Force,1990,variant,6IdVdWqq0ZpGblszuevcDy6jyN5,posters_multi/249372/6IdVdWqq0ZpGblszuevcDy6jyN5.jpg,Advertisement:1.00|Poster:1.00|Adult:0.71|Female:0.71|Person:0.71|Woman:0.71|Book:0.57|Publication:0.57|Animal:0.53|Invertebrate:0.53,Advertisement,1.0,0.0,0.5307,0.7138,0.0,0.0,0.0,4,50.6,87.54,87.78,#000000:36.4|#2f4f4f:20.3|#c0c0c0:14.6|#dc143c:13.1|#800000:10.4,0.522,
249372,Crystal Force,1990,variant,kR2XQUB3RwfDqMN0VNMlGCBtcDK,posters_multi/249372/kR2XQUB3RwfDqMN0VNMlGCBtcDK.jpg,Light:0.96|Advertisement:0.95|Poster:0.94|Adult:0.93|Female:0.93|Person:0.93|Woman:0.93|Book:0.64|Publication:0.64|Alien:0.58,Light,0.9644,0.0,0.5473,0.9343,0.0,0.0,0.0,4,40.01,79.43,79.28,#000000:48.2|#2f4f4f:17.7|#dc143c:16.2|#800000:6.9|#a9a9a9:4.8,1.033,
249391,Here Come the Munsters,1995,variant,a0i8csi1cw8OHPwUzFqwLd0tWFr,posters_multi/249391/a0i8csi1cw8OHPwUzFqwLd0tWFr.jpg,Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Bride:0.99|Tie:0.97|Book:0.95|Publication:0.95|Necklace:0.94|Handbag:0.86,Adult,0.9947,0.0,0.5346,0.9947,0.0,0.0,0.0,29,47.2,84.68,86.31,#000000:44.8|#483d8b:20.4|#2f4f4f:9.3|#708090:5.7|#c0c0c0:5.6,1.016,
249391,Here Come the Munsters,1995,variant,plJGBsnqEFPGcnUG462JR5Fiuhi,posters_multi/249391/plJGBsnqEFPGcnUG462JR5Fiuhi.jpg,Book:1.00|Publication:1.00|Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Comics:0.97|Baby:0.96|Bride:0.93|Batman:0.57,Book,0.999,0.0,0.5288,0.9807,0.0,0.0,0.0,20,51.14,81.63,82.14,#2f4f4f:49.4|#483d8b:18.4|#696969:7.6|#dc143c:5.8|#c0c0c0:5.4,1.333,
250172,Martyris,2010,primary,250172.jpg,posters/250172.jpg,Advertisement:0.99|Building:0.99|Outdoors:0.99|Shelter:0.99|Countryside:0.98|Hut:0.98|Nature:0.98|Rural:0.98|Adult:0.97|Female:0.97,Advertisement,0.9941,0.0,0.0,0.9694,0.0,0.0,0.0,5,26.97,85.08,95.19,#000000:52.3|#dcdcdc:20.7|#696969:12.9|#2f4f4f:7.3|#c0c0c0:2.9,0.627,
250172,Martyris,2010,variant,xBJo7IqWXlStHudpHTFXlSsZG5s,posters_multi/250172/xBJo7IqWXlStHudpHTFXlSsZG5s.jpg,Advertisement:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Countryside:0.98|Hut:0.98|Nature:0.98|Outdoors:0.98|Rural:0.98,Advertisement,0.9963,0.0,0.0,0.9919,0.0,0.0,0.0,4,26.97,84.86,95.16,#000000:52.1|#dcdcdc:20.3|#696969:12.9|#2f4f4f:7.5|#c0c0c0:3.3,0.394,
250414,Gargoyle Girls,1998,variant,sU3w1vdY6B3SLZ6IAkItaVcWn4c,posters_multi/250414/sU3w1vdY6B3SLZ6IAkItaVcWn4c.jpg,Book:1.00|Publication:1.00|Novel:0.99|Adult:0.94|Male:0.94|Man:0.94|Person:0.94|Face:0.80|Head:0.80|Advertisement:0.56,Book,1.0,0.0,0.5172,0.9426,0.0,0.0,0.0,4,58.92,80.8,80.41,#2f4f4f:49.9|#a0522d:12.8|#cd853f:11.2|#708090:7.1|#c0c0c0:6.0,0.615,
250414,Gargoyle Girls,1998,variant,zg1NaSBdrduEC7caX0bvXCP7g7c,posters_multi/250414/zg1NaSBdrduEC7caX0bvXCP7g7c.jpg,Book:1.00|Publication:1.00|Baby:0.97|Person:0.97|Face:0.96|Head:0.96|Art:0.90|Painting:0.90|Portrait:0.77|Novel:0.74,Book,0.9998,0.0,0.0,0.9728,0.0,0.0,0.0,2,55.63,79.27,80.07,#2f4f4f:37.2|#a0522d:24.1|#000000:13.8|#d2691e:7.2|#a9a9a9:7.1,0.525,
250546,Annabelle,2014,variant,a9iL3FIwLrympRyiL5v0tAkwrvX,posters_multi/250546/a9iL3FIwLrympRyiL5v0tAkwrvX.jpg,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Adult:0.99|Female:0.99|Woman:0.99|Book:0.93|Publication:0.93,Face,0.9991,0.0,0.5337,0.9991,0.0,0.0,0.0,4,3.07,67.31,77.7,#000000:86.5|#800000:4.3|#2f4f4f:3.5|#556b2f:3.1|#a9a9a9:1.7,0.553,
250546,Annabelle,2014,variant,yLsuU2P2SpDYFwtZQ7dtfVAf6TE,posters_multi/250546/yLsuU2P2SpDYFwtZQ7dtfVAf6TE.jpg,Book:1.00|Publication:1.00|Face:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Costume:1.00|Furniture:0.99|Accessories:0.97|Glasses:0.97,Book,0.9995,0.0,0.0,0.9985,0.0,0.0,0.0,2,2.63,79.3,82.88,#000000:79.3|#2f4f4f:8.4|#808080:6.4|#dcdcdc:4.0|#800000:1.1,0.796,
250574,Creep,2014,variant,iUEpNzw0E7tOlXFL4nCpIpjcKd9,posters_multi/250574/iUEpNzw0E7tOlXFL4nCpIpjcKd9.jpg,Photography:1.00|Silhouette:1.00|Handrail:0.99|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Lighting:0.99|Portrait:0.93|Book:0.92,Photography,0.9999,0.0,0.0,0.9877,0.0,0.0,0.998,5,2.34,81.37,81.01,#000000:76.3|#a0522d:8.4|#800000:6.0|#556b2f:5.5|#d2b48c:2.6,0.45,
250574,Creep,2014,variant,qn53D574tT0YRyLgirEFHQwGUXw,posters_multi/250574/qn53D574tT0YRyLgirEFHQwGUXw.jpg,Photography:1.00|Silhouette:1.00|Adult:1.00|Male:1.00|Man:1.00|Person:1.00|Lighting:0.97|Portrait:0.94|Nature:0.91|Night:0.91,Photography,0.9998,0.0,0.0,0.9969,0.0,0.0,0.9988,4,2.34,83.54,79.67,#000000:78.2|#a0522d:6.3|#556b2f:6.0|#2f4f4f:5.2|#a9a9a9:3.1,0.638,
250788,Savage Encounter,1980,primary,250788.jpg,posters/250788.jpg,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Adult:0.98|Bride:0.98|Female:0.98|Person:0.98|Woman:0.98|Comics:0.90,Advertisement,0.9998,0.0,0.506,0.9811,0.0,0.0,0.0,12,83.46,91.26,97.39,#ffffff:39.3|#2f4f4f:24.2|#cd5c5c:12.7|#808080:8.4|#c0c0c0:4.3,0.529,
250788,Savage Encounter,1980,variant,4Y2Kmg6NLLy4KX9egc5D4Zb2O5I,posters_multi/250788/4Y2Kmg6NLLy4KX9egc5D4Zb2O5I.jpg,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Adult:0.98|Bride:0.98|Female:0.98|Person:0.98|Woman:0.98|Comics:0.90,Advertisement,0.9998,0.0,0.506,0.9811,0.0,0.0,0.0,12,83.46,91.26,97.39,#ffffff:39.3|#2f4f4f:24.2|#cd5c5c:12.7|#808080:8.4|#c0c0c0:4.3,0.518,
250788,Savage Encounter,1980,variant,fyHhjGJkTYCIIoRFM1v0YvuW50Q,posters_multi/250788/fyHhjGJkTYCIIoRFM1v0YvuW50Q.jpg,Book:1.00|Publication:1.00|Tree:1.00|Child:0.98|Female:0.98|Girl:0.98|Person:0.98|Axe:0.98|Device:0.98|Face:0.69,Book,1.0,0.979,0.0,0.9799,0.0,0.0,0.0,10,11.08,85.07,81.0,#000000:64.1|#2f4f4f:24.8|#808080:7.2|#6b8e23:2.3|#556b2f:1.6,0.655,
251407,Pretty Kill,1987,variant,5io4Jz8z685TjzgW40p45DO0o4L,posters_multi/251407/5io4Jz8z685TjzgW40p45DO0o4L.jpg,Book:1.00|Publication:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Dagger:0.64|Portrait:0.58|Advertisement:0.57|Novel:0.56,Book,0.9999,0.6425,0.0,0.9916,0.0,0.0,0.0,5,54.99,75.85,78.01,#800000:67.0|#000000:9.1|#d2691e:6.7|#e9967a:5.8|#191970:5.2,0.702,
251407,Pretty Kill,1987,variant,k1HwMi1Z0yABFkLjmQIehe1ArDL,posters_multi/251407/k1HwMi1Z0yABFkLjmQIehe1ArDL.jpg,Advertisement:1.00|Poster:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Clothing:0.96|Footwear:0.96|Shoe:0.96|Bride:0.95,Advertisement,1.0,0.5028,0.0,0.9894,0.0,0.0,0.0,15,65.38,91.52,93.36,#000000:34.5|#dcdcdc:21.0|#2f4f4f:14.7|#696969:10.2|#808080:10.2,0.572,
