id,title,year,vote_count,imdb_id
1314748,She's Safe,,0,tt0137209
1314829,Monkey’s Magic Merry Go Round,,0,tt32881442
1314832,Thingy,,0,tt32881445
1315303,Primate,,0,tt33028778
1316408,Amygdala Warrior,,0,tt7207362
1317048,id 1317048,,0,tt15527956
1317104,The Summerset Sisters,,0,tt7607934
1317321,Bad Manor,,0,tt37353716
1318168,Santa Claus: A Horror Story,,0,tt5996652
1318306,The Last Motel,,0,tt1974395
1318998,id 1318998,,0,tt18950916
1320004,id 1320004,,0,tt30177843
1320610,Zombies,,0,tt0447723
1320756,Doctor Plague,,0,tt31511146
1321008,Black Box,,0,tt32315584
1321946,Zombie Punch,,0,tt1478351
1323534,Lurking,,0,tt19042674
1323618,Bocas,,0,tt7996210
1323625,Night Patrol,,0,tt8637438
1323909,Red Riding,,0,tt33029387
1324129,The Damnedwich,,0,tt7809366
1324828,Joel D. Wynkoop's The Wynkoop Tales,,0,tt7549752
1325261,Shadow Vaults,,0,tt12261692
1325270,The Head Incident,,0,tt5808536
1325939,Blood/Stream,,0,tt27525154
1325979,Hillbilly Cannibal Bloodline,,0,tt1726853
1325980,Bed Time Ghost Tales,,0,tt1745665
1325982,id 1325982,,0,tt1725800
1325984,id 1325984,,0,tt1754450
1325986,SARS: The Dead Plague,,0,tt1726868
1326382,Virtual Terror,,0,tt0118091
1326564,id 1326564,,0,tt30954527
1326696,Horror Grindshow Double Feature,,0,tt1248977
1327806,id 1327806,,0,tt11535200
1328160,id 1328160,,0,tt19402168
1328631,Twin Cheeks: Who Killed the Homecoming King?,,0,tt3952618
1328651,The Amazing Colossal Woman,,0,tt5632254
1328679,id 1328679,,0,tt1368423
1328735,id 1328735,,0,tt2966884
1328945,13 Days of the Beast,,0,tt2456636
1329390,id 1329390,,0,tt14695308
1329467,Grind,,0,tt33096650
1330416,The Body is a Shell,,0,tt0050202
1331234,id 1331234,,0,tt32116520
1331538,Black Chariot,,0,tt28277324
1335839,id 1335839,,0,tt36417146
1337729,The Mental Dead,,0,tt0757905
1338346,id 1338346,,0,tt33247653
1339173,Honey Bunch,,0,tt33270103
1339210,Affection,,0,tt33249097
1339293,House on Ghost Hill Road,,0,tt6103980
1339544,The Monsters Hunt at Night,,0,tt11663280
1339713,Obsession,,0,tt37287335
1340076,Untitled Home Invasion Romance,,0,tt33204691
1340360,id 1340360,,0,tt32141058
1340374,Unspeakable Acts,,0,tt9574846
1340799,Hallucinations of War,,0,tt33044487
1341040,id 1341040,,0,tt33296426
1341502,Saaya the Mystry,,0,tt14909258
1341751,Unleashed,,0,tt0234951
1346487,Paranormal Activity: The Mark of the Coven,,0,tt21602018
1353372,Nameless,,0,tt28368762
1354791,Evil Tales 3: The Final Chapter,,0,tt1190711
1355159,DV5: Cord Cutter Hell,,0,tt14444980
1356050,id 1356050,,0,tt31116756
1356053,Proclivitas,,0,tt27711954
1356264,College Town Massacre,,0,tt5540086
1359353,id 1359353,,0,tt23018852
1359767,Bloody Summer Camp 2: Red Horizon,,0,tt31419825
1361057,La metamorfosis,,0,tt11620870
1361355,id 1361355,,0,tt14980258
1361806,The Barn Part III,,0,tt33502652
1362262,CAMP,,0,tt38226226
1362947,The Black Nun,,0,tt21616292
1362981,Milla: The Movie,,0,tt6711608
1363387,Saccharine,,0,tt35050712
1364184,Torment,,0,tt7670466
1364953,Mārama,,0,tt15284556
1365840,The Paranormal,,0,tt0323579
1365843,Tales of the Damned,,0,tt2051982
1365983,id 1365983,,0,tt1773069
1366912,Ramekins: Ramekin II,,0,tt14914580
1367338,id 1367338,,0,tt1391548
1367693,Night of the Vamp-Friars,,0,tt33293600
1368107,Demon Hunter: Time 2 Kill,,0,tt15332990
1368314,Passenger,,0,tt33763941
1368492,The Wolf and the Lamb,,0,tt33760026
1369992,id 1369992,,0,tt2332324
1370424,He's Watching You,,0,tt26315134
1371646,Have Sex and Die,,0,tt1920954
1371850,Rock Springs,,0,tt33999471
1372026,Dark Zone Thirteen Part 2,,0,tt21209838
1372160,God of Frogs,,0,tt26681192
1372687,id 1372687,,0,tt3922112
1373198,Twisted,,0,tt14201728
1373377,Night to Day,,0,tt22753468
1373722,The Abode of Mad Tales,,0,tt8111528
1374051,id 1374051,,0,tt30406335
1374386,Beyond the North Woods,,0,tt21040858
1374493,id 1374493,,0,tt4621148
1374770,id 1374770,,0,tt28754673
1375161,Don't Move,,0,tt29630464
1375770,Dawn and the Dead,,0,tt4413248
1376400,Crawlers,,0,tt32329539
1376435,Dark Dimensions,,0,tt1341711
1376980,id 1376980,,0,tt34272289
1378428,Living Dead Lock Up 2: March of the Dead,,0,tt1156513
1379077,id 1379077,,0,tt2966670
1379249,Manifestation,,0,tt15765326
1379486,Victorian Psycho,,0,tt34374553
1379578,Punch,,0,tt1283543
1379606,Symbolicus Vol. 1,,0,tt14663150
1380279,The Plastic Men,,0,tt29011291
1381087,Monitor,,0,tt34383418
1382363,id 1382363,,0,tt2133232
1382802,Family Movie,,0,tt34440913
1382832,Hungry,,0,tt34494076
1383270,Doom Walker,,0,tt35260285
1383612,The Best of All Time Horror Classics,,0,tt2177739
1384040,Haunted Heist,,0,tt34890565
1384133,The Stalker,,0,tt34582344
1385663,The Devil's Nightmare,,0,tt2288081
1385925,id 1385925,,0,tt28564190
1388771,The Fairfield County Four,,0,tt32879420
1388873,Dark Cherry Twist,,0,tt3527388
1389763,Dark Shade Creek 4: Ten Years Later,,0,tt22039222
1389881,The Cure,,0,tt26470786
1391780,Fovos,,0,tt4211694
1391847,Gale: Yellow Brick Road,,0,tt33030353
1391899,Traction Park Massacre,,0,tt32204819
1392522,Dracula's Bride of Horror,,0,tt15088646
1392690,Fun Time,,0,tt4528156
1393652,id 1393652,,0,tt32635423
1393942,Jitters,,0,tt31936713
1394349,Nightmare Fuel,,0,tt1323529
1395551,id 1395551,,0,tt31390296
1395668,Loons,,0,tt5297594
1396080,The Fright Before Christmas,,0,tt13046014
1396928,id 1396928,,0,tt34761028
1398037,Blood Bath: Blood Wrestling Vol. I,,0,tt0986218
1398053,Blood in the Dark,,0,tt14681168
1398067,Blood in the Dark 2,,0,tt20193800
1398285,Deadly Tales II,,0,tt5661984
1398291,id 1398291,,0,tt6155532
1398292,id 1398292,,0,tt8466944
1400761,Didn't Die,,0,tt34967012
1400763,Touch Me,,0,tt34967068
1401357,Demon Squad: Tooth and Claw,,0,tt27575701
1401711,Halloween Creep Tales,,0,tt3234038
1402208,Dreamland Awaits,,0,tt32495183
1402249,The End of The Punchline,,0,tt35007241
1402886,The Severed Head Network,,0,tt0298545
1402887,The Devil Lives in Hot Springs,,0,tt1337473
1402949,Red Christmas,,0,tt5120400
1403907,Fear of Hue,,0,tt5847370
1404133,UNBOXING,,0,tt33373007
1404615,Sight Unseen,,0,tt8773630
1404715,Peek-a-Boo... then I Strangle You!,,0,tt37379635
1405033,The House on Lidderman Street,,0,tt32741759
1405130,National Vampire,,0,tt0869111
1405714,Curse of the Black Lagoon,,0,tt7249262
1405737,Shock-X-Treme Vol 3: Gangs of Death,,0,tt41401454
1405738,Shock-X-Treme Vol 4: Real Fights,,0,tt41401796
1406476,Horror Of Laughter,,0,tt35109114
1407278,The Serpent's Skin,,0,tt37161608
1407496,Come Outside 2022,,0,tt21195220
1407858,As Good As Dead,,0,tt1600474
1408324,City Wide Fever,,0,tt35223935
1408336,RokSaw,,0,tt7088072
1408843,Paranorma There Is Always a Dark Side,,0,tt1869616
1408861,Jason's Curse,,0,tt3220512
1409632,Lucid,,0,tt33306263
1410121,Worm,,0,tt29464189
1412598,Killer Whale,,0,tt33479805
1412603,Get Out Alive,,0,tt2011027
1413560,Serial,,0,tt0821008
1414735,Sick Puppy,,0,tt28919053
1415665,Captive,,0,tt43663567
1415752,Hævn 3,,0,tt31463404
1416042,Heaven & Hell,,0,tt38400916
1417714,id 1417714,,0,tt3253484
1417904,Wolfen Tickle,,0,tt38407176
1418657,The Yeti,,0,tt14500286
1419125,Terror Vortex,,0,tt2187099
1420048,The Devil's Wedding,,0,tt38400644
1420331,The Night,,0,tt8102806
1420765,Sonder: An Anthology of Loss,,0,tt24073304
1421042,id 1421042,,0,tt2403938
1422011,It Ends,,0,tt35519455
1422120,Mermaid,,0,tt34435532
1422966,The Haunted Ship,,0,tt0017969
1423191,Resident Evil,,0,tt35538033
1423192,The Cinema Snob Movie,,0,tt2262221
1424947,By the Throat,,0,tt29706117
1427153,Ghost of the Night,,0,tt6882518
1427189,City of Anti-Heroes,,0,tt3603764
1427504,The Asylum,,0,tt5710572
1428514,Sound of Nothing,,0,tt3096044
1428766,Penny Lane Is Dead,,0,tt35670732
1428968,Death Toilet 3: Doody Calls,,0,tt12403702
1428990,This Is Not a Test,,0,tt35669125
1430077,Hokum,,0,tt35672862
1430698,The Bay,,0,tt30217600
1431114,The Ascent,,0,tt35667069
1431247,Crybaby Bridge,,0,tt19266698
1431290,Happy Halloween 2,,0,tt3422230
1432306,Sleepwalker,,0,tt35672651
1432706,Bury the Devil,,0,tt29719182
1432968,The Fun Room,,0,tt1682970
1433354,Murder Death Koreatown,,0,tt11777308
1434572,"Strange, Stranger",,0,tt2176049
1434583,The Remedy,,0,tt34787426
1435836,Ripple,,0,tt7901398
1435898,Don't Look in the Bedroom,,0,tt9597584
1436214,id 1436214,,0,tt35309781
1436835,NFT: Cursed Images,,0,tt18375626
1436994,Fantasma,,0,tt4729642
1437034,10/31,,0,tt6235650
1437546,Highway Hypnosis,,0,tt38017964
1438207,Ever After,,0,tt28772290
1438453,id 1438453,,0,tt32103965
1439556,id 1439556,,0,tt3548544
1439773,Backwoods Freaks,,0,tt3859602
1439851,id 1439851,,0,tt28435299
1439881,Imposters,,0,tt37340919
1440930,id 1440930,,0,tt35927657
1441285,id 1441285,,0,tt36184809
1441813,id 1441813,,0,tt35933079
1442361,Camp Dead,,0,tt2034636
1442570,Masked Maniac vs. the Zombies,,0,tt3499300
1443582,Welcome to my Darkside: Women in Horror,,0,tt1485146
1444158,id 1444158,,0,tt34957111
1444573,id 1444573,,0,tt4861698
1445148,id 1445148,,0,tt36073057
1445953,id 1445953,,0,tt19899582
1447335,id 1447335,,0,tt32775247
1447427,Blood + Kisses,,0,tt0482470
1447446,Mantra,,0,tt38046730
1447559,id 1447559,,0,tt33876476
1449771,3Girls,,0,tt26896065
1450527,Forbidden Fruits,,0,tt30691214
1451238,Drag,,0,tt35893068
1451588,Corporate Retreat,,0,tt36460286
1452662,Goth Girls: The Return,,0,tt0969270
1453509,Mandrake,,0,tt15654884
1453972,Blew,,0,tt32650343
1454102,Zombie,,0,tt15268474
1454741,The Confession,,0,tt35838700
1456696,id 1456696,,0,tt35849306
1456918,id 1456918,,0,tt8188930
1459937,Moodswing Whiskey,,0,tt35226712
1460141,Hatchet County,,0,tt2108531
1460308,The Guard Room,,0,tt29671815
1460572,"Blessed: Live, Laugh,Run!",,0,tt33029849
1461211,Mimics,,0,tt32165741
1463681,Southern Scares,,0,tt36113721
1464773,Borley Rectory: The Awakening,,0,tt36163191
1467408,Spook Bridge,,0,tt6610168
1469274,Faces of Gore 3,,0,tt0251695
1469342,id 1469342,,0,tt36629891
1470080,Intrusion,,0,tt4105082
1470130,The Mortuary Assistant,,0,tt36647890
1472210,Goody Goody,,0,tt27558029
1473290,The Day of Forevermore,,0,tt4667392
1473878,Speed Demon,,0,tt34386603
1474628,The Weed Eaters,,0,tt35667902
1475490,The Calling Witch,,0,tt11609626
1476493,It's a Haunted Happenin',,0,tt0330464
1476851,The Drowned,,0,tt3554954
1477712,Ice Cream Man,,0,tt36893729
1477836,Bone Keeper,,0,tt36841098
1478208,id 1478208,,0,tt15574500
1479197,Am I Female?,,0,tt0210492
1479836,id 1479836,,0,tt33297599
1479846,Hive,,0,tt36934612
1480147,Swipe,,0,tt35938824
1480387,undertone,,0,tt35892608
1481343,id 1481343,,0,tt36958312
1481946,Thinestra,,0,tt29720283
1484542,id 1484542,,0,tt36970918
1484970,In Search of Darkness '70s,,0,tt43365642
1485138,id 1485138,,0,tt37075972
1485886,Bayou Ghost,,0,tt0166501
1486256,Oddities,,0,tt35657158
1486952,Master of Horror,,0,tt1503643
1487300,id 1487300,,0,tt15051954
1488560,id 1488560,,0,tt35663454
1492566,Dracula Eternal,,0,tt36457928
1492655,id 1492655,,0,tt35339964
1494164,Unknown Treasures,,0,tt0017503
1494294,Trail of the Werewolf,,0,tt15485232
1494303,Trail of the Vampire,,0,tt15484024
1494754,id 1494754,,0,tt13709012
1495041,Buffet Infinity,,0,tt37671737
1495050,id 1495050,,0,tt37240666
1495590,id 1495590,,0,tt34890345
1495638,The Caretaker,,0,tt32502645
1496428,Heathen,,0,tt1291534
1496532,Prank Night,,0,tt36146037
1496674,"5 Dark Souls, Part III: Retribution",,0,tt13510066
1496696,Breeder,,0,tt9213874
1497031,Return to Bloody Creek,,0,tt34378210
1497961,William Shakespeare's Titus Andronicus,,0,tt0296898
1497979,id 1497979,,0,tt36413571
1499007,id 1499007,,0,tt29473502
1499608,Cold As Soul,,0,tt40923073
1499927,Dust & Death,,0,tt1266554
1500774,Ugly Cry,,0,tt37370006
1500890,Lockbox,,0,tt37369064
1501220,Cheap,,0,tt1557182
1502117,The Retreat,,0,tt37188576
1503002,Dr. Jason,,0,tt15391274
1503486,Lenore,,0,tt11597938
1504899,Recluse,,0,tt37457723
1506323,Minnie’s Midnight Massacre,,0,tt36364104
1510745,Bodycam,,0,tt37538172
1513607,id 1513607,,0,tt32161981
1513838,id 1513838,,0,tt28642556
1513914,id 1513914,,0,tt36590687
1514026,Buddy,,0,tt37281055
1514338,id 1514338,,0,tt2159916
1514378,U.V.F: Underground Video Films,,0,tt37598381
1514475,Claud,,0,tt4933036
1514682,Above & Below,,0,tt37603783
1514962,Haunted,,0,tt0113269
1515872,Sleepwalker,,0,tt35672651
1515881,id 1515881,,0,tt33502780
1517372,id 1517372,,0,tt35684952
1517409,id 1517409,,0,tt30877881
1519067,Offline,,0,tt5127850
1520453,New Jersey Devil,,0,tt34125607
1522191,FaceTape,,0,tt37893617
1522832,id 1522832,,0,tt30333113
1522849,id 1522849,,0,tt37744652
1524396,id 1524396,,0,tt36243152
1525775,Mr. Whispers,,0,tt36623936
1525810,"Trauma, or Monsters All",,0,tt37808582
1527201,Dilarang Masuk!,,0,tt11618124
1527285,Rodnee,,0,tt37146848
1528625,The Grieving,,0,tt32270641
1529716,Wither,,0,tt2140671
1529833,Dinosaur Hunt,,0,tt37679066
1532032,Iso-pocalyptis,,0,tt12993510
1532410,Missing Fangs,,0,tt37233265
1532438,Dragon Fury 3,,0,tt37679060
1532997,Dead Howling,,0,tt36933185
1533044,Deaf to Happiness,,0,tt39075282
1533549,Wicked of Oz,,0,tt37983272
1533793,Sinner Supper Club,,0,tt39847635
1534664,Forest of the Dead Sharks,,0,tt10015432
1535429,id 1535429,,0,tt34791027
1536432,id 1536432,,0,tt37753094
1536528,id 1536528,,0,tt7254232
1536756,id 1536756,,0,tt30342167
1537268,Black Goat,,0,tt36692854
1537617,"Frankie, Maniac Woman",,0,tt38359641
1537654,Puppet Master: Blitzkrieg Massacre,,0,tt9379674
1537659,id 1537659,,0,tt36986053
1538581,Demonetize,,0,tt27011892
1538584,id 1538584,,0,tt38009703
1539009,Epaaktuda the Lake,,0,tt2441052
1539177,Magenta House,,0,tt38908942
1540678,id 1540678,,0,tt32598608
1542164,Behind the Horror,,0,tt2193368
1542307,id 1542307,,0,tt37831499
1542720,Wisp,,0,tt2883624
1545251,It Will Find You,,0,tt22816158
1545484,id 1545484,,0,tt30247172
1546530,id 1546530,,0,tt37070274
1546924,Raisin Paste,,0,tt19715134
1546947,Mary Kwon Mary Kwon,,0,tt37380588
1547525,Poern,,0,tt3547530
1548155,Mamochka,,0,tt30780871
1548300,Devil's Game,,0,tt34901117
1548421,The Summoning,,0,tt4459162
1548774,id 1548774,,0,tt4641828
1548780,The Burial,,0,tt5978540
1548951,Resident Evil: Red Falls,,0,tt2443852
1549004,Lurker,,0,tt1624395
1549075,Gerry the Psychopath,,0,tt7775686
1549556,id 1549556,,0,tt5918816
1549799,Servants’ Quarters,,0,tt5236976
1550335,id 1550335,,0,tt33241856
1553392,The Red Suit,,0,tt3804510
1553426,Deathwatch,,0,tt2376598
1553816,Black Mamba,,0,tt6096418
1558000,id 1558000,,0,tt32546911
1558839,Frogman Returns,,0,tt34333434
1559512,The Killing Cell,,0,tt35635422
1559628,Anaconda: Blood Coil,,0,tt38553246
1559632,Bride of Frankenstein Awakens,,0,tt38589710
1559637,Dracula in Space,,0,tt37750825
1559805,The Philip Experiment,,0,tt38219684
1559986,White Devils,,0,tt29745458
1560608,id 1560608,,0,tt0172409
1561415,Memoir of a Cannibal,,0,tt3617270
1563886,id 1563886,,0,tt38520794
1564449,Beneath the Light,,0,tt30807329
1564504,Island of Torture,,0,tt0822816
1564505,Plastic Toys,,0,tt4287324
1564594,The Photograph,,0,tt0395707
1564614,Leviticus,,0,tt39143902
1564836,id 1564836,,0,tt29482856
1565413,Armageddon Road,,0,tt32358871
1565990,Mountain King,,0,tt38630600
1566551,Night Five,,0,tt23805370
1566567,CarousHELL 4,,0,tt43438386
1567143,id 1567143,,0,tt37505183
1567299,The Punishment Tapes,,0,tt37540632
1568421,Demons,,0,tt7843428
1569175,Crimson the Sleeping Owl,,0,tt4251004
1569217,id 1569217,,0,tt7844276
1569349,Last Month's Rent,,0,tt3545870
1569494,Once Upon a Haunting,,0,tt7725208
1569923,Murder on Marburg,,0,tt6901444
1570819,Over - Ride 'Narc Island',,0,tt16435174
1571706,Halloween Night,,0,tt10520218
1571900,Dead Eyes,,0,tt33297308
1572064,Krampus in Space,,0,tt37750852
1572073,The Deadly Little Mermaid,,0,tt37455571
1572077,Wizard of Death: Tinman's Rise,,0,tt38038820
1573757,The Latcher,,0,tt34388830
1573791,Echoes from the Midnight Mansion,,0,tt37038718
1573929,Dog Skin and Other Stories,,0,tt38354812
1574274,id 1574274,,0,tt38853928
1575513,id 1575513,,0,tt36052143
1575534,The Observance,,0,tt11043508
1575542,id 1575542,,0,tt37897309
1575647,It Hunts,,0,tt33009155
1576546,The Girl Inside The Photograph,,0,tt27790748
1577795,The Grim Reaper,,0,tt0055858
1577831,Cleaver 3: Maximum Cleavage,,0,tt13353884
1579156,Angel Lust,,0,tt38760159
1579168,Our Effed Up World,,0,tt40521447
1579276,BROTHER,,0,tt31839457
1579830,Welcome to the Game >ClintsChapter,,0,tt32729010
1579880,id 1579880,,0,tt37989107
1581589,id 1581589,,0,tt35305686
1582943,The Family Business,,0,tt34876472
1584033,The Shadow People,,0,tt1579252
1584675,The Momo Killer,,0,tt21352914
1585594,Inimigo Desconhecido,,0,tt3816908
1586823,The All-Nighter,,0,tt38611973
1588101,Ted Bunny,,0,tt39046127
1588256,id 1588256,,0,tt31040012
1588744,Friday the 31st,,0,tt39006696
1589348,Corpse,,0,tt35643634
1589782,id 1589782,,0,tt37478893
1590102,id 1590102,,0,tt33065549
1590154,The Fall of Barsisa,,0,tt35886386
1591582,Best Served Cold,,0,tt33097798
1593054,id 1593054,,0,tt22175936
1593102,id 1593102,,0,tt36354048
1593354,Man Chicken,,0,tt38888135
1593913,Dummy,,0,tt36398612
1594286,You're All Doomed,,0,tt38590166
1595128,Lure,,0,tt15160410
1595158,Goetic,,0,tt33494870
1595368,Popeye II: Returns,,0,tt38535590
1596301,"Mum, I'm Alien Pregnant",,0,tt28784376
1597656,The Mannequin Man,,0,tt19885072
1598802,Primal Darkness,,0,tt36847396
1599021,id 1599021,,0,tt36619358
1599181,Chronovisor,,0,tt39196981
1600149,Drax,,0,tt39528862
1600990,Bannister Doll Heist,,0,tt13353660
1601242,NightBound,,0,tt39145588
1601981,In Lucidity,,0,tt3890216
1602259,id 1602259,,0,tt39216132
1602267,The Ungrieved,,0,tt37543009
1602567,Our Devil's Night,,0,tt2199798
1602570,id 1602570,,0,tt35076414
1604026,Scarlet Snow,,0,tt6057438
1604613,Chloroformed Too: They Made Her Sleep,,0,tt37452937
1605171,id 1605171,,0,tt36276557
1605751,id 1605751,,0,tt38779902
1606669,Wilderness Tapes: Volume One,,0,tt38980561
1606790,id 1606790,,0,tt39147816
1606791,id 1606791,,0,tt38599476
1607017,Hate,,0,tt2077759
1607698,id 1607698,,0,tt37024053
1609576,id 1609576,,0,tt41862952
1609844,The Beast of Riverside Hollow,,0,tt32232819
1610418,The House on Haunted Grounds,,0,tt38353877
1610703,Infirmary,,0,tt35682658
1611600,id 1611600,,0,tt33508846
1611727,Welcome to G-Town,,0,tt39395157
1611783,Friday the 69th,,0,tt35121376
1611977,Housemaid,,0,tt39319989
1612291,id 1612291,,0,tt28060501
1612376,The Bosk,,0,tt30575166
1612434,TWIN,,0,tt39094274
1612522,Give Me Back My Body!,,0,tt28979010
1612889,id 1612889,,0,tt26748124
1612923,Demon Hunters,,0,tt31409599
1612991,id 1612991,,0,tt21862382
1613360,Plaguepits: The Torture Dead,,0,tt11362206
1613876,Memories Away,,0,tt43383598
1615470,id 1615470,,0,tt39380958
1615605,Be My Valentine,,0,tt36101525
1615868,Misfire,,0,tt23392058
1616344,American Dollhouse,,0,tt39368498
1616405,Marilyn,,0,tt5040276
1616575,id 1616575,,0,tt40600272
1617221,Nuptials,,0,tt7740330
1618086,The Knock Knock Man,,0,tt37887424
1618843,Betty's Revenge,,0,tt38984885
1619417,id 1619417,,0,tt39141216
1619430,Tape Me,,0,tt39373119
1619600,Jason Rising,,0,tt7798990
1619765,House Sitter,,0,tt37333913
1619894,Sweet Cherries Ahead,,0,tt39380682
1620503,Ghosts: A Journey Into the Paranormal,,0,tt14840210
1620711,Its Presence Between Us,,0,tt39386166
1620724,Rose Blood,,0,tt13049516
1621264,The Fall of Camp Blood,,0,tt10543530
1621448,Peril on the Canvas,,0,tt39444701
1621775,Until You're Alone,,0,tt36708679
1622040,Lights Camera Death,,0,tt32758593
1622163,Variations on Violence,,0,tt40193283
1622490,Blue Murder,,0,tt36144283
1623127,id 1623127,,0,tt38961397
1623517,Shocktopus,,0,tt39396063
1623822,id 1623822,,0,tt9145132
1624353,Bleederville,,0,tt39392817
1626129,Reel,,0,tt5089740
1626151,Reel 2,,0,tt10196578
1626772,id 1626772,,0,tt33317100
1628566,The Secret of Sarah Pennington,,0,tt2492004
1628593,The Golden Sarcophaga,,0,tt26270810
1629258,id 1629258,,0,tt38189712
1629355,Black Zombie,,0,tt39368474
1629881,id 1629881,,0,tt37937243
1630001,Infected,,0,tt41232453
1630293,id 1630293,,0,tt34623398
1630307,Charlie Shaw's Revenge,,0,tt38712491
1630440,Bad Voodoo,,0,tt15716368
1630722,Lies Within Us,,0,tt25967306
1630771,id 1630771,,0,tt34460884
1631049,id 1631049,,0,tt6543950
1631143,Life at Sandy's,,0,tt40485248
1631208,Sunset Strip Killers,,0,tt37371014
1631292,Ice Beast,,0,tt39391389
1632759,id 1632759,,0,tt39207853
1632808,Do Not Open,,0,tt38345999
1632818,Dark Distortion,,0,tt32573398
1633832,Insidious Tales,,0,tt39785725
1634840,Ashes of Vengeance,,0,tt38503821
1634882,id 1634882,,0,tt36260213
1634982,My Special Boy,,0,tt12026722
1635530,Princess of the Murder,,0,tt38283758
1635787,Amityville Rex,,0,tt39396054
1636140,id 1636140,,0,tt33085546
1636154,Peak Form,,0,tt39901547
1636200,id 1636200,,0,tt34577276
1636674,id 1636674,,0,tt39328330
1637073,id 1637073,,0,tt12810824
1637133,id 1637133,,0,tt39304444
1637528,Beyond Mamushi,,0,tt39304637
1637569,Kat Crime: Tales of the Occult,,0,tt38111908
1637728,id 1637728,,0,tt33004888
1638677,Aladdin's Revenge,,0,tt37334134
1638985,Itching Palms,,0,tt0014160
1639090,id 1639090,,0,tt4674622
1639341,Go to Sleep,,0,tt40056205
1639848,id 1639848,,0,tt39463367
1639960,Frankenstein's Bride,,0,tt38627843
1642568,The Last Temptation of Becky,,0,tt40210362
1642617,TIRESIAS,,0,tt28786970
1642891,id 1642891,,0,tt40142495
1643120,Stabby Chic,,0,tt37976475
1643197,id 1643197,,0,tt40231727
1645603,Night of the Living Dead,,0,tt33296064
1646116,Raptor Attack,,0,tt39053701
1646124,Tiger's Rampage,,0,tt39053706
1646413,The Flesh People,,0,tt36460241
1646461,Charlie's Ear,,0,tt0103941
1646950,Capture,,0,tt39400149
1647335,id 1647335,,0,tt37628116
1647483,Judge Michael - Rise of the Law,,0,tt35684986
1647583,Looky-Loo: Part II,,0,tt33502668
1647690,The Mid-Night Driver,,0,tt39368460
1647961,id 1647961,,0,tt2419848
1648343,Red Herring's Found Footage Nightmare,,0,tt40519769
1648434,The Final Hour,,0,tt40201379
1648554,id 1648554,,0,tt29463911
1649125,My Neighbor is a Witch,,0,tt36244882
1649128,id 1649128,,0,tt31031928
1649529,Cursed Hearse,,0,tt27677192
1649617,id 1649617,,0,tt40594274
1649693,Chucky Meets Frankenstein,,0,tt27911686
1649737,Distort 2: The Dead Among the Trees,,0,tt40481399
1649774,Envelop,,0,tt39229853
1650210,id 1650210,,0,tt40984677
1651111,id 1651111,,0,tt38807636
1651661,The Third Shift a Paranormal Horror Story,,0,tt41054360
1652478,id 1652478,,0,tt39371429
1652871,Flytrapper,,0,tt40729378
1653672,id 1653672,,0,tt39050239
1654336,Shank,,0,tt41519952
1654351,This House Is Totally Haunted,,0,tt41743580
1654380,id 1654380,,0,tt35474066
1654479,The Waiting Man,,0,tt40758636
1654511,The Man Whom the Trees Loved,,0,tt37211736
1654674,Outside of Nowhere,,0,tt0451151
1654715,id 1654715,,0,tt13398684
1654961,id 1654961,,0,tt34107154
1655198,Shadows,,0,tt0486650
1655204,GetAway,,0,tt39169915
1655693,Paradise of Terror,,0,tt41115766
1655738,Night Terrors: Blood Date on Trade Street,,0,tt41517402
1656047,Resurrection: A Biohazard Story,,0,tt40835623
1656101,The Horror from Beyond,,0,tt41075687
1656480,The Mask One: Faceless,,0,tt39363051
1656845,Women's Playground,,0,tt2740892
1657668,id 1657668,,0,tt37577559
1658692,id 1658692,,0,tt33088711
1659522,Balik Eskwela,,0,tt40236112
1659637,id 1659637,,0,tt41231107
1659657,VHS Underground,,0,tt39591811
1659743,Echoes of Dread,,0,tt37285494
1659806,Rabisu,,0,tt34382183
1660141,Saming,,0,tt40598344
1660340,Unseen,,0,tt27330757
1661185,The Unseen,,0,tt27330757
1661855,id 1661855,,0,tt35966153
1662599,The Mummy,,0,tt11100168
1662725,Warren County,,0,tt37975508
1663532,Shelf Life,,0,tt2140393
1664162,U/S/B,,0,tt41472224
1664187,Late Night At The Movies,,0,tt39319376
1664432,Trail of Splatter,,0,tt30494592
1664518,id 1664518,,0,tt19881142
1664906,Cheekh,,0,tt4276428
1665172,ROOMMATES,,0,tt37540875
1665506,Astrolatry,,0,tt40018258
1666010,id 1666010,,0,tt42541654
1667766,Descend Beyond,,0,tt41226051
1667772,id 1667772,,0,tt29078838
1668381,id 1668381,,0,tt32793387
1668962,id 1668962,,0,tt41665848
1669135,Hunting Party,,0,tt29510495
1669914,id 1669914,,0,tt38954660
1671305,id 1671305,,0,tt19766724
1671526,id 1671526,,0,tt38752767
1671767,id 1671767,,0,tt38040849
1673140,Toby Dammit,,0,tt11669728
1673256,The Genesis Project,,0,tt34510525
1673888,id 1673888,,0,tt37877080
1675147,Turn It Up!,,0,tt31180256
1676058,Death Spin,,0,tt36155662
1677594,id 1677594,,0,tt35845072
1677924,Blessed is the Night: The Making of Orgy of the Dead 2,,0,tt39377014
1678192,Blood Witch,,0,tt33975472
1678298,id 1678298,,0,tt35625402
1678417,Freddy vs Dylan,,0,tt4650510
1678725,Dinogeist,,0,tt39303228
1681694,Days of Sodom: A Crow Fan Film,,0,tt29266451
1682410,Evil Dead - The Musical,,0,tt27746637
