imdb_id,primaryTitle,originalTitle,startYear,titleType,runtimeMinutes,genres
tt15847880,Evil Eye,Mal de ojo,2022,movie,100,Horror
tt15858100,Fragments of A Ghoulish Mind,Fragments of A Ghoulish Mind,2022,movie,91,Horror
tt15890666,Scream: Ghostface Returns,Scream: Ghostface Returns,2022,movie,55,Horror
tt15907398,The Follower,The Follower,2022,movie,94,"Horror,Thriller"
tt15928996,The Social Butcher,The Social Butcher,2022,movie,,Horror
tt15978354,Midnight Montage: Book of Consequences,Midnight Montage: Book of Consequences,2022,movie,52,Horror
tt15980268,Evil,Evil,2022,movie,,"Horror,Thriller"
tt16025362,O corpo aberto,O corpo aberto,2022,movie,91,"Drama,Horror,Mystery"
tt16027110,Romeo and Juliet Killers,Romeo and Juliet Killers,2022,movie,106,"Biography,Crime,Horror"
tt16030896,Araf 5: Aile,Araf 5: Aile,2022,movie,85,Horror
tt16088408,Der Riss,Der Riss,2022,movie,53,"Drama,Horror,Thriller"
tt16101824,Old Flames Never Die,Old Flames Never Die,2022,tvMovie,,"Drama,Horror,Romance"
tt16118610,The Nightmares,Vo Dien Sat Nhan,2022,movie,87,Horror
tt16119566,The Redeemers,Lunastajat,2022,movie,92,"Comedy,Horror,Thriller"
tt16148568,Kösk-ü Ammar,Kösk-ü Ammar,2022,movie,78,Horror
tt16156416,I am your Fan,I am your Fan,2022,movie,,Horror
tt16160980,Juju,Juju,2022,movie,,"Comedy,Horror"
tt16164228,Tallika,Tallika,2022,movie,102,Horror
tt16174706,Carne!,Carne!,2022,movie,,Horror
tt16281274,Halloween the Legacy,Halloween: O Legado,2022,movie,45,Horror
tt16288478,My House,My House,2022,movie,60,Horror
tt16298806,Pamali,Pamali,2022,movie,99,"Horror,Mystery"
tt16306374,Teluh,Teluh,2022,movie,101,"Drama,Horror,Thriller"
tt16341194,Sekar Cehennem Atesi,Sekar Cehennem Atesi,2022,movie,,Horror
tt16341216,Arekalar,Arekalar,2022,movie,88,Horror
tt16350852,Sexy Time 2,Sexy Time 2,2022,movie,,Horror
tt16356522,Genocidium,Genocidium,2022,movie,70,"Drama,Horror,Thriller"
tt16376244,Somewhere on the Yellow River,Somewhere on The Yellow River,2022,movie,,Horror
tt16383300,181,181,2022,movie,,Horror
tt16419018,Outer Banks Slasher,Outer Banks Slasher,2022,movie,,Horror
tt16421228,Scarrafone,Scarrafone,2022,movie,49,Horror
tt16434500,Mercury Retrograde,Mercury Retrograde,2022,movie,83,"Horror,Thriller"
tt16475932,Resurrection Factor,Resurrection Factor,2022,movie,,"Horror,Thriller"
tt16495432,The Worst of Faces of Dying,The Worst of Faces of Dying,2022,movie,,Horror
tt16538262,Purpala,Purpala,2022,movie,,Horror
tt16540514,Deep Fear,Deep Fear,2022,movie,80,Horror
tt16606580,Half Stories,Half Stories,2022,movie,91,"Horror,Thriller"
tt16733648,Zehirli Tohumlar,Zehirli Tohumlar,2022,movie,,Horror
tt16806798,Death Shot,Death Shot,2022,movie,88,"Crime,Drama,Horror"
tt16895420,Hunter's Cabin,Hunter's Cabin,2022,movie,,Horror
tt16910804,Haunted Factory,Haunted Factory,2022,movie,,Horror
tt16915972,Satan's Slaves 2: Communion,Pengabdi Setan 2: Communion,2022,movie,119,"Drama,Horror,Mystery"
tt16960842,Baron Bungalow,Baron Bungalow,2022,movie,,Horror
tt16978548,The Shroud,The Shroud,2022,movie,75,Horror
tt16978674,Peechay Tou Dekho,Peechay Tou Dekho,2022,movie,,"Comedy,Horror"
tt16985500,Rumah,Rumah,2022,movie,114,"Fantasy,Horror,Mystery"
tt16987730,Notes to a Lover from Jenny Adam and Her Beautiful Family,Notes to a Lover from Jenny Adam and Her Beautiful Family,2022,movie,,Horror
tt17043408,Bloodstream,Bloodstream,2022,movie,,Horror
tt17043968,Blackstone - Hand of God,Blackstone - Hand of God,2022,movie,179,"Horror,Sci-Fi"
tt17057452,An Oscar Winning Movie,An Oscar Winning Movie,2022,movie,,"Comedy,Horror"
tt17068784,In This Place,In This Place,2022,movie,104,Horror
tt17077164,Judy,Judy,2022,movie,70,Horror
tt17158438,Presa Nocturna,Presa Nocturna,2022,movie,125,"Drama,Horror,Mystery"
tt17158486,"Last Call, Midnight","Last Call, Midnight",2022,movie,,Horror
tt17159790,Dead of Night,Dead of Night,2022,movie,,Horror
tt17163272,Jeritan Jin,Jeritan Jin,2022,tvMovie,93,"Crime,Horror,Thriller"
tt17282434,Phas Gaye Yaaro,Phas Gaye Yaaro,2022,movie,,"Comedy,Horror"
tt17321466,Anti-Wonderful,Anti-Wonderful,2022,movie,,"Comedy,Fantasy,Horror"
tt17347274,Calling on the Darkness,Calling on the Darkness,2022,movie,,"Horror,Mystery,Thriller"
tt17348024,Becoming Death,Becoming Death,2022,movie,,Horror
tt17371546,Hidden in the Woods II,Hidden in the Woods II,2022,movie,,Horror
tt17425006,Nhà Không Bán,Nhà Không Bán,2022,movie,,"Drama,Horror"
tt17488354,Project PastaHunters 3,Project PastaHunters 3,2022,movie,189,"Comedy,Fantasy,Horror"
tt17490924,Curiosity Kills,Curiosity Kills,2022,movie,61,"Crime,Horror,Mystery"
tt17491108,Ghosts of the Moscow metro,Ghosts of the Moscow metro,2022,movie,65,"Fantasy,Horror,Mystery"
tt17494436,Hantu Kuat Ketawa,Hantu Kuat Ketawa,2022,tvMovie,94,"Comedy,Family,Horror"
tt17497830,NOiSE,NOiSE,2022,movie,80,Horror
tt17499492,Creature,Creature,2022,movie,87,Horror
tt17504624,ChrisAnder,ChrisAnder,2022,movie,67,"Drama,Horror,Thriller"
tt17507486,Aval Thediyathu?,Aval Thediyathu?,2022,movie,151,Horror
tt17510216,Bldg. N,N-Goto,2022,movie,103,Horror
tt17519216,The Horror Timing,The Horror Timing,2022,movie,,Horror
tt17522042,Aghora,Aghora,2022,movie,110,"Fantasy,Horror"
tt17526344,Whistle and I'll Come to You,Whistle and I'll Come to You,2022,movie,68,Horror
tt17526430,Tales from the Edge: Wayward Wilder,Tales from the Edge: Wayward Wilder,2022,tvMovie,,Horror
tt17632256,Yasakli Köy,Yasakli Köy,2022,movie,87,Horror
tt17678788,Ilk Seans: NMSM,Ilk Seans: NMSM,2022,movie,,Horror
tt17696756,The Shoreway Disaster,The Shoreway Disaster,2022,movie,45,"Action,Comedy,Horror"
tt17785786,Vietnamese Horror Story,Chuyen Ma Gan Nha,2022,movie,108,"Horror,Thriller"
tt17921490,Keep It in the Dark,Keep It in the Dark,2022,movie,,Horror
tt18070048,Ghost Killing Squad: Cupcake Mayhem,Ghost Killing Squad: Cupcake Mayhem,2022,tvMovie,54,"Comedy,Horror"
tt18072540,The Communion Girl,La niña de la comunión,2022,movie,98,Horror
tt18073066,Leave,Leave,2022,movie,106,"Drama,Horror,Mystery"
tt18079908,Rifftrax: Winterbeast,RiffTrax: Winterbeast,2022,movie,67,"Comedy,Fantasy,Horror"
tt18080376,Astakarmma,Astakarmma,2022,movie,106,"Horror,Thriller"
tt18080968,Yaaro,Yaaro,2022,movie,103,"Horror,Thriller"
tt18184014,Carlander's Cinema,Carlander's Cinema,2022,movie,55,"Crime,Drama,Horror"
tt18231894,Purification Session,Purification Session,2022,movie,87,"Horror,Thriller"
tt18233554,October Country,October Country,2022,movie,,"Horror,Mystery,Thriller"
tt18235852,Devil's Residents,Shin jiko bukken/Hontô ni kowai jûnin tachi,2022,movie,79,Horror
tt18247252,The Town of Ghosts,Yin Yang Zhen guai tan,2022,movie,102,"Horror,Mystery"
tt18251794,A Good Son,A Good Son,2022,movie,117,"Comedy,Horror"
tt18253100,Sealed Invasion: Perihan,Mühr-ü Musallat: Perihan,2022,movie,106,"Horror,Thriller"
tt18258862,Yevaal,Yevaal,2022,movie,,Horror
tt18259846,SLR,SLR,2022,movie,113,"Horror,Thriller"
tt18262182,Hantu Mok Joh,Hantu Mok Joh,2022,tvMovie,92,"Comedy,Horror,Mystery"
tt18268012,Unlocked,Unlocked,2022,movie,,"Adventure,Horror"
tt18271812,Renters,Renters,2022,movie,,Horror
tt18279118,Erotomaniac,Erotomaniac,2022,movie,,"Animation,Horror"
tt18290574,The Disappearance of Irdina Adhwa,The Disappearance of Irdina Adhwa,2022,tvMovie,90,"Horror,Mystery,Thriller"
tt18290670,Vampires in America,Vampires in America,2022,movie,84,Horror
tt18297438,Succuba,Succuba,2022,movie,70,Horror
tt18305018,Leicester City vs Watford,Leicester City vs Watford,2022,movie,101,Horror
tt18309986,Blades in the Darkness,Blades in the Darkness,2022,movie,81,"Action,Crime,Horror"
tt18327652,Girls Make the Best Killers,Girls Make the Best Killers,2022,movie,,Horror
tt18329870,Fabrika,Fabrika,2022,movie,,Horror
tt18336342,Hell Hound,Hell Hound,2022,movie,53,"Adventure,Horror,Mystery"
tt18336508,Winter Wasteland,Winter Wasteland,2022,movie,71,Horror
tt18340486,"What Comes Out, When Night Falls","What Comes Out, When Night Falls",2022,movie,,Horror
tt18346458,Everybody Dies 2022,Everybody Dies 2022,2022,movie,,Horror
tt18347356,Gunin,Gunin,2022,movie,118,"Drama,Horror,Thriller"
tt18352672,Bahay na pula,Bahay na pula,2022,movie,102,Horror
tt18352774,Interviewing a Psychopath,Interviewing a Psychopath,2022,movie,90,"Horror,Mystery,Thriller"
tt18359692,Motel,Motel,2022,movie,,Horror
tt18362994,F.A.T.E.,F.A.T.E.,2022,movie,73,"Action,Horror,Thriller"
tt18362996,Cracked,Cracked,2022,movie,93,"Horror,Thriller"
tt18371616,Dusht Aatma - Deadman Spirit,Dusht Aatma - Deadman Spirit,2022,movie,,Horror
tt18375858,Benwad,Benwad,2022,movie,,Horror
tt18376308,Aberrance,Aberrance,2022,movie,75,"Crime,Drama,Horror"
tt18398250,Kampong Pisang Berbuah Dua Kali,Kampong Pisang Berbuah Dua Kali,2022,movie,105,"Comedy,Fantasy,Horror"
tt18480228,Necromantul,Necromantul,2022,movie,67,"Drama,Horror"
tt18555994,Kapala,Kapala,2022,movie,127,"Horror,Thriller"
tt18565260,Koi Koi: The Myth,Koi Koi: The Myth,2022,movie,114,Horror
tt18689210,Pisach Bengali Movie,Pisach Bengali Movie,2022,movie,,Horror
tt18691358,Rish,Rish,2022,movie,120,Horror
tt18748782,Pinup Zombies,Pinup Zombies,2022,movie,,Horror
tt18750866,Kuntilanak 3,Kuntilanak 3,2022,movie,105,"Adventure,Fantasy,Horror"
tt18816518,Sick of Myself,Syk pike,2022,movie,97,"Comedy,Drama,Horror"
tt18834322,Ding Dong Witch Dead,Ding Dong Witch Dead,2022,movie,,Horror
tt18884502,Seven Perfect Strangers,Seven Perfect Strangers,2022,movie,,"Horror,Thriller"
tt18884512,Stench of Iniquity,Stench of Iniquity,2022,movie,90,"Horror,Thriller"
tt18929934,The Perfect Recipe,The Perfect Recipe,2022,movie,,Horror
tt18930330,Killahurtz,Killahurtz,2022,movie,74,"Drama,Horror,Thriller"
tt18956504,Riff Trax: Things,RiffTrax: Things,2022,movie,68,"Comedy,Horror"
tt18968540,Incantation,Zhou,2022,movie,110,"Horror,Mystery"
tt18974408,Metamorphosis,Yi bian bao long,2022,movie,72,"Action,Horror,Sci-Fi"
tt19072268,Pee Nak 3,Pee Nak 3,2022,movie,111,"Comedy,Horror"
tt19072558,Mahluk,Mahluk,2022,movie,,Horror
tt19079212,Ikinci Seans: AEEP,Ikinci Seans: AEEP,2022,movie,,Horror
tt19079230,Son Seans: MTTH,Son Seans: MTTH,2022,movie,,Horror
tt19113556,On Location,"On Location, Chamber 10",2022,movie,83,"Adventure,Horror,Mystery"
tt19115084,Weird,Weird,2022,movie,96,Horror
tt19244244,El-Hass,El-Hass,2022,movie,,Horror
tt19245482,The Anchor,Aengkeo,2022,movie,111,"Crime,Horror,Mystery"
tt19246390,Semur 3: Kiyamet-i Cin,Semur 3: Kiyamet-i Cin,2022,movie,87,Horror
tt19263764,Fable (Ajab),Fable (Ajab),2022,movie,77,"Drama,Fantasy,Horror"
tt19328882,Haunted Universities 2nd Semester,Haunted Universities 2nd Semester,2022,movie,130,"Comedy,Horror,Thriller"
tt19357478,Winter of '83,Winter of '83,2022,movie,108,Horror
tt19357830,No: 26 Ölüm Çigligi,No: 26 Ölüm Çigligi,2022,movie,,Horror
tt19357834,Iblis: Karanligin Sahibi,Iblis: Karanligin Sahibi,2022,movie,,Horror
tt19367194,Qorin,Qorin,2022,movie,109,"Horror,Mystery,Thriller"
tt19369784,RiffTrax: Zombie Nightmare,RiffTrax: Zombie Nightmare,2022,movie,78,"Comedy,Fantasy,Horror"
tt19370780,Trash Juice,Trash Juice,2022,movie,,Horror
tt19386274,Dying Scenes,Dying Scenes,2022,movie,60,Horror
tt19387472,The Conclave of Shadows,The Conclave of Shadows,2022,movie,,Horror
tt19394218,Mefruh: Vahseti Cin,Mefruh: Vahseti Cin,2022,movie,71,Horror
tt19396828,Hun Tan Bhog Hi Painge,Hun Tan Bhog Hi Painge,2022,movie,,"Comedy,Horror,Thriller"
tt19401792,Mount Pleasant,Mount Pleasant,2022,movie,85,"Drama,Horror,Thriller"
tt19402220,Per-se-vere,Per-se-vere,2022,movie,,"Horror,Mystery,Thriller"
tt19499794,Camp Ground,Camp Ground,2022,movie,,Horror
tt19514570,Azaim: Cin Mezarligi,Azaim: Cin Mezarligi,2022,movie,,Horror
tt19623194,Çingirak,Çingirak,2022,movie,90,Horror
tt19638356,Tutuge,Tutuge,2022,movie,141,"Horror,Thriller"
tt19705884,Good Boy,Good Boy,2022,movie,76,"Horror,Thriller"
tt19714730,Kamer 6,Kamer 6,2022,tvMovie,47,Horror
tt19715746,Ithaca (Prequel Proof of Concept),Ithaca (Prequel Proof of Concept),2022,tvMovie,,Horror
tt19718170,The Devil's Deception,Talbis Iblis,2022,movie,98,"Horror,Mystery,Thriller"
tt19718578,Skia the Dusk of Soul,Skia the Dusk of Soul,2022,movie,,Horror
tt19718828,Hüddam'in Soyu: Marid Cinleri,Hüddam'in Soyu: Marid Cinleri,2022,movie,,Horror
tt19718846,Albergue Rovinoso,Albergue Rovinoso,2022,movie,61,"Comedy,Horror,Musical"
tt19720618,Parallel Circuit,Madare Movazi,2022,movie,93,"Crime,Drama,Horror"
tt19723140,Yakaza: Zehirli Kabile,Yakaza: Zehirli Kabile,2022,movie,,Horror
tt19724142,Hellhole,Ostatnia wieczerza,2022,movie,91,"Horror,Mystery"
tt19731306,O,O,2022,movie,,Horror
tt19732254,The Forest Is Dreadful,The Forest Is Dreadful,2022,movie,51,Horror
tt19766466,Vampiras: The Brides,Vampiras: The Brides,2022,movie,90,"Action,Horror,Mystery"
tt19783330,Oma the Demonic,Oma the Demonic,2022,movie,85,Horror
tt19783626,"Arthur, malédiction","Arthur, malédiction",2022,movie,87,"Horror,Thriller"
tt19784660,Maric,Maric,2022,movie,,Horror
tt19785144,The Labyrinth,Huan xian,2022,movie,69,"Horror,Thriller"
tt19796902,The Great Awakening,The Great Awakening,2022,movie,62,"Horror,Sci-Fi,Thriller"
tt19811274,Sundown,Sundown,2022,movie,,Horror
tt19815280,Sadako DX,Sadako DX,2022,movie,100,"Comedy,Horror,Mystery"
tt19818558,Rooftop,Rooftop,2022,movie,84,Horror
tt19820906,Killing Time,Matando el tiempo,2022,movie,80,Horror
tt19846102,Kondru Vidava,Kondru Vidava,2022,movie,93,Horror
tt19878316,Darkness Strain,Darkness Strain,2022,movie,,Horror
tt19878426,True Scary Story - Accident Property Entertainer 4,True Scary Story - Accident Property Entertainer 4,2022,movie,75,"Comedy,Horror"
tt19885330,El último hereje,El último hereje,2022,movie,80,"Horror,Thriller"
tt19886496,The Shimian,The Shimian,2022,movie,74,Horror
tt19887258,Viral,Viral,2022,movie,60,Horror
tt19893208,We Who Fight Monsters,We Who Fight Monsters,2022,movie,,"Drama,Horror,Sci-Fi"
tt19893682,No dejes de grabar 2,No dejes de grabar 2,2022,movie,,Horror
tt19895098,La Dame Des Ténèbres,La Dame Des Ténèbres,2022,movie,,Horror
tt19896526,Cielo Rojo (Gigantes de Metal),Cielo Rojo (Gigantes de Metal),2022,movie,,"Horror,Thriller"
tt19896958,Reboot,Reboot,2022,movie,,Horror
tt19899078,Rifftrax: Old,RiffTrax: Old,2022,movie,108,Horror
tt20116646,A Gift 4 Mary,A Gift 4 Mary,2022,movie,73,Horror
tt20119512,Janta Guest House,Janta Guest House,2022,movie,,Horror
tt20122538,The Labyrinth,The Labyrinth,2022,movie,,Horror
tt20191094,Deadly Parasite,Duo ming ji sheng,2022,movie,73,"Horror,Sci-Fi"
tt20191212,Chompa House,Chompa House,2022,movie,51,"Drama,Horror,Thriller"
tt20202754,Frankenstein : We've Conquered the Death,Frankenstein : We've Conquered the Death,2022,movie,107,Horror
tt20212910,The Basement of Scream Street,The Basement of Scream Street,2022,movie,90,"Horror,Mystery"
tt20214514,Demonio Eclipse Rojo,Demonio Eclipse Rojo,2022,movie,65,Horror
tt20216586,Zombie,Zombie,2022,movie,97,"Comedy,Horror"
tt20219536,Who Killed Gaurav?,Who Killed Gaurav?,2022,movie,141,"Crime,Horror,Mystery"
tt20223582,Cuff'd Up,Cuff'd Up,2022,movie,,"Horror,Thriller"
tt20224894,The Haunted Farmhouse,The Haunted Farmhouse,2022,movie,95,Horror
tt20232092,Hawar 2,Hawar 2,2022,movie,,Horror
tt20238530,FOMO,FOMO,2022,movie,89,"Action,Horror"
tt20238756,Chyornaya gora,Chyornaya gora,2022,movie,80,Horror
tt20240950,Enchantress,Enchantress,2022,movie,50,"Horror,Mystery,Thriller"
tt20242184,Serr-i Cin,Serr-i Cin,2022,movie,88,Horror
tt20249204,Slumber Still: Dawn of Shadows,Slumber Still: Dawn of Shadows,2022,movie,,Horror
tt20252022,Hand Vampire,Hand Vampire,2022,movie,,Horror
tt20320278,Trail of Doom,Trail of Doom,2022,movie,65,"Comedy,Horror"
tt20412894,What the Waters Left Behind: Scars,What the Waters Left Behind: Scars,2022,movie,85,Horror
tt20413812,New Religion,New Religion,2022,movie,100,"Drama,Horror"
tt20426646,It Came from the Water,Apokawixa,2022,movie,120,"Comedy,Horror,Sci-Fi"
tt20447720,Mistik 3 Logi Puaka,Mistik 3 Logi Puaka,2022,movie,90,"Comedy,Horror"
tt20516756,Ciklus,Ciklus,2022,movie,,Horror
tt20517566,Müsfer: Cin Kabilesi,Müsfer: Cin Kabilesi,2022,movie,67,Horror
tt20563670,Daeng Phra Khanong,Daeng Phra Khanong,2022,movie,96,"Comedy,Horror,Thriller"
tt20751752,Bachcha Aur Shaitan Horror Movie,Bachcha Aur Shaitan Horror Movie,2022,movie,,Horror
tt20753616,Katha Kanchiki Manam Intiki,Katha Kanchiki Manam Intiki,2022,movie,140,Horror
tt20764218,In Quiet Solitude,In Quiet Solitude,2022,movie,,Horror
tt20764640,I'll See You in Disneyland,I'll See You in Disneyland,2022,movie,96,"Drama,Horror,Thriller"
tt20781300,Obsessed to Death,Obsessed to Death,2022,movie,89,"Horror,Thriller"
tt20784004,Vampire Love,Vampire Love,2022,movie,75,"Fantasy,Horror,Romance"
tt20784024,Zombie Gang,Zombie Gang,2022,movie,73,"Action,Horror"
tt20836442,The Antique Shop,The Antique Shop,2022,movie,88,Horror
tt20848732,Unknown Strangers,Unknown Strangers,2022,movie,90,Horror
tt20859002,Crime Traveler: The Adventures of Dave Slade,Crime Traveler: The Adventures of Dave Slade,2022,movie,85,"Fantasy,Horror,Sci-Fi"
tt20862552,One More Bite,One More Bite,2022,movie,,Horror
tt20865190,Darkridge,Darkridge,2022,tvMovie,,Horror
tt20872428,Supernatural Surveyors,Supernatural Surveyors,2022,movie,97,"Documentary,Horror"
tt20881616,Tulah 6/13,Tulah 6/13,2022,movie,85,"Horror,Thriller"
tt20882890,Move to Horror,Move to Horror,2022,movie,,"Horror,Mystery,Thriller"
tt20913384,Weird Day,Weird Day,2022,movie,,Horror
tt20958518,Sprout,Sprout,2022,movie,52,Horror
tt21026246,Friday the 13th: Jason Takes San Andreas,Friday the 13th: Jason Takes San Andreas,2022,movie,70,"Animation,Horror,Thriller"
tt21027842,Devil Times Two - Quando le Tenebre escono dal Bosco,Devil Times Two - Quando le Tenebre escono dal Bosco,2022,movie,120,Horror
tt21030050,Catcall: Omega Violence,Catcall: Omega Violence,2022,movie,82,"Crime,Horror"
tt21040324,Five Nights at Freddy's 3: This Happened Because of You,Five Nights at Freddy's 3: This Happened Because of You,2022,movie,,"Comedy,Horror"
tt21051080,Stab 2,Stab 2,2022,movie,,Horror
tt21055482,Kahran,Kahran,2022,movie,78,Horror
tt21075414,Welcome to the Occult Forest: The Movie,Welcome to the Occult Forest: The Movie,2022,movie,123,"Comedy,Horror"
tt21087120,Solitude of the Tormentors,Einöde der Peiniger,2022,movie,63,"Drama,Horror"
tt21090722,Hayfever,Hayfever,2022,movie,65,Horror
tt21097864,Python Island,Python Island,2022,movie,77,"Adventure,Horror,Thriller"
tt21103360,Into the Darkness,Into the Darkness,2022,movie,110,"Drama,Horror,Thriller"
tt21110172,Musyrik,Musyrik,2022,movie,90,"Drama,Horror,Thriller"
tt21110956,El-Hemraz Cinlerin Büyüsü,El-Hemraz Cinlerin Büyüsü,2022,movie,71,Horror
tt21111574,Efreet,Efreet,2022,movie,90,"Drama,Horror,Thriller"
tt21113810,The Uncle,Stric,2022,movie,104,"Drama,Horror,Thriller"
tt21116308,Keramat 2: Caruban Larang,Keramat 2: Caruban Larang,2022,movie,94,Horror
tt21116530,Terrace 13B Case,Terrace 13B Case,2022,movie,,"Crime,Drama,Horror"
tt21116930,Zehsin Cin-i Musallat,Zehsin Cin-i Musallat,2022,movie,67,Horror
tt21141188,A Tale of Shadows: Spirits,A Tale of Shadows: Spirits,2022,movie,119,"Horror,Mystery"
tt21142926,Vichitram,Vichitram,2022,movie,138,"Drama,Horror,Thriller"
tt21146674,Snake 3: Dinosaur vs. Python,Dashe 3: Long she zhi Zhan,2022,movie,74,"Action,Fantasy,Horror"
tt21158494,It's Not a Wolf,Non è un lupo,2022,movie,83,"Adventure,Drama,Horror"
tt21187896,El Sacrificio,El Sacrificio,2022,movie,90,Horror
tt21191840,Zir-i Cin,Zir-i Cin,2022,movie,74,Horror
tt21194672,MA_SER,MA_SER,2022,movie,90,Horror
tt21199618,Major Dron and the plague doctor 2,Major Dron and the plague doctor 2,2022,movie,66,"Action,Comedy,Horror"
tt21199996,13 Exorcisms,13 exorcismos,2022,movie,100,"Horror,Thriller"
tt21201696,Agatha,Agatha,2022,movie,60,"Animation,Horror"
tt21206302,The Sound of Summer,The Sound of Summer,2022,movie,75,Horror
tt21209308,A Hole - Dark Night Horizon,A Hole - Dark Night Horizon,2022,movie,96,"Horror,Mystery"
tt21210530,Memory Maze,Memory Maze,2022,movie,75,Horror
tt21210720,Muoi: The Curse Returns,Muoi: The Curse Returns,2022,movie,95,"Drama,Horror,Mystery"
tt21214960,RiffTrax: Mikey,RiffTrax: Mikey,2022,movie,84,"Comedy,Horror"
tt21220682,Teenage Warhead,Teenage Warhead,2022,movie,,"Animation,Comedy,Horror"
tt21221274,Terror Familiar,Terror Familiar,2022,movie,74,"Documentary,Horror"
tt21222282,The Pediland Murders (The GillyGutz Chronicles pt2),The Pediland Murders (The GillyGutz Chronicles pt2),2022,movie,84,Horror
tt21223366,The Woman Who Loses Herself,Ang babaeng nawawala sa sarili,2022,movie,100,"Horror,Thriller"
tt21229692,Attack of the Mortapillarz!,Attack of the Mortapillarz!,2022,movie,84,Horror
tt21232814,The Ghosts of Somerville: Old Dutch Parsonage,The Ghosts of Somerville: Old Dutch Parsonage,2022,movie,51,"Documentary,Horror"
tt21235352,Kisaragi Station,Kisaragi Station,2022,movie,82,"Drama,Horror"
tt21235444,Walls,Walls,2022,movie,94,"Drama,Horror,Thriller"
tt21237578,Deleter,Deleter,2022,movie,93,"Drama,Horror,Mystery"
tt21242670,In the Shadows,In the Shadows,2022,movie,,Horror
tt21250176,Re/Member,Re/Member,2022,movie,102,"Drama,Horror,Mystery"
tt21254710,Day Zero,Day Zero,2022,movie,82,"Action,Horror"
tt21263500,Contorted,Contorted,2022,movie,91,"Horror,Mystery"
tt21265066,Grim Creatures,Grim Creatures,2022,movie,,Horror
tt21281394,100 Dresses,100 Dresses,2022,movie,,Horror
tt21287314,Jerangkung Dalam Almari,Jerangkung Dalam Almari,2022,movie,94,"Drama,Horror,Mystery"
tt21288116,It's in the Woods,Sore ga Iru Mori,2022,movie,107,"Horror,Mystery,Sci-Fi"
tt21293176,Love Sucks,Love Sucks,2022,movie,,"Comedy,Horror"
tt21294976,The Homicides(Found Footage),The Homicides(Found Footage),2022,movie,,Horror
tt21300660,The Ones Who Knock,The Ones Who Knock,2022,movie,240,Horror
tt21307452,Fall of the Harvest,Fall of the Harvest,2022,movie,,Horror
tt21328522,Trapt,Trapt,2022,movie,,Horror
tt21330300,Crude Crypt Vol 2,Crude Crypt Vol 2,2022,movie,94,Horror
tt21331502,Sivi 2,Sivi 2,2022,movie,,Horror
tt21335260,The Oder 4: Slender,The Oder 4: Slenders Roblox Movie,2022,movie,,Horror
tt21335592,Anhonee,Anhonee,2022,movie,120,Horror
tt21337988,Five Nights at Freddy's 2 Roblox Film,Five Nights at Freddy's 2 Roblox Film,2022,movie,,Horror
tt21345524,Tanah,Tanah,2022,movie,,Horror
tt21352340,Fazbear: The Fallen Child,Fazbear: The Fallen Child,2022,movie,46,"Animation,Comedy,Horror"
tt21361756,Game Over: The Legacy of Jigsaw,Game Over: The Legacy of Jigsaw,2022,movie,,Horror
tt21366462,The Humming Man,The Humming Man,2022,movie,,Horror
tt21370240,Wanalathi,Wanalathi,2022,movie,93,"Drama,Horror"
tt21377746,Thappa,Thappa,2022,movie,,"Comedy,Horror"
tt21378184,Ghost,Ghost,2022,movie,,Horror
tt21380076,Exorcism of Fleete Marish,Exorcism of Fleete Marish,2022,movie,70,Horror
tt21382392,The Eyes Below,The Eyes Below,2022,movie,77,Horror
tt21384892,Dahlia's Flowers,Dahlia's Flowers,2022,movie,,"Drama,Horror,Thriller"
tt21394742,Grandma,Grandma,2022,movie,,"Drama,Horror,Thriller"
tt21399082,The Lake,The Lake,2022,movie,104,"Horror,Sci-Fi,Thriller"
tt21403850,Vesvese: Cin Fisiltisi,Vesvese: Cin Fisiltisi,2022,movie,90,"Drama,Horror,Thriller"
tt21404042,The Funeral,Tou qi,2022,movie,103,"Family,Horror"
tt21412370,Gone But Not Forgotten,Gone But Not Forgotten,2022,movie,,Horror
tt21412876,Evil in the Woods,Das Böse im Wald,2022,movie,79,Horror
tt21417088,Death of the Ten Commandments,Death of the Ten Commandments,2022,movie,117,Horror
tt21419016,Bed and Breakfast,Bed and Breakfast,2022,movie,84,Horror
tt21433706,House of Izabel,Casa Izabel,2022,movie,84,"Drama,Horror,Thriller"
tt21437962,Necronomicon Kara Büyüsü,Necronomicon Kara Büyüsü,2022,movie,,Horror
tt21438344,Afarid,Afarid,2022,movie,80,Horror
tt21439866,I Want to Be Killed by a High School Girl,Joshikousei ni Korosaretai,2022,movie,110,"Drama,Horror,Thriller"
tt21440188,Office Invasion,Office Invasion,2022,movie,112,"Action,Comedy,Horror"
tt21442932,Bula,Bula,2022,movie,104,"Horror,Thriller"
tt21446796,Warning from Hell,Warning from Hell,2022,movie,80,Horror
tt21476984,That Night,That Night,2022,movie,,Horror
tt21600496,Jailangkung: Sandekala,Jailangkung: Sandekala,2022,movie,92,Horror
tt21611248,Sinister Doll,Hantu Pohon Pisang,2022,movie,79,Horror
tt21618732,Minxiong Haunted House,Minxiong Haunted House,2022,movie,79,Horror
tt21745866,Allshi Redde,Allshi Redde,2022,movie,102,"Comedy,Horror"
tt21763502,Ölü Kontes,Ölü Kontes,2022,movie,105,"Adventure,Comedy,Horror"
tt21801576,Huling lamay,Huling lamay,2022,movie,73,Horror
