id,title,ocr_chars,overlap_max,ocr_lang,original_language
1461690,Analogue Aneurysm,63,0.0,en,
877024,,122,0.0,en,
973551,Banshee,490,0.0,en,
962905,Time,458,0.0,en,id
1503384,,355,0.0,fr,
1255413,Liars,59,0.0,en,
331838,The Prophet Mimi,94,0.0,es,es
1547166,ROT,411,0.0,ms,en
1495590,,327,0.0,en,
1375072,Driftwood,67,0.0,en,en
1279174,Swollen,275,0.0,fi,en
688357,Vajramukhi,340,0.0,en,kn
689030,Slicer,341,0.0,en,xx
131885,Report 51,425,0.0,et,
787187,Three-Fingered Detective,43,0.0,id,ja
1544264,,64,0.0,en,
635424,,312,0.0,et,
1585763,,238,0.0,en,
1160065,,84,0.0,et,
300442,Higurashi no Naku Koro ni Kaku: Outbreak,56,0.0,en,ja
1687656,,343,0.0,af,
415661,Exscind,493,0.0,en,en
558556,"Astaroth, Female Demon",190,0.0,en,pt
299624,The Old Temple Well,41,0.0,en,ja
255512,Ombis: Alien Invasion,92,0.0,en,en
1027929,Leopard Heels,337,0.0,en,en
589412,Hoyto Manush Noy,432,0.0,en,bn
1446676,,55,0.0,en,
1048373,,59,0.0,en,
1231974,,45,0.0,en,
1005122,The Golden Arm (Michigan),103,0.0,en,en
1340367,Penance,111,0.0,en,en
759908,Dark Figures,312,0.0,en,en
1700369,,363,0.0,en,
1355199,Màthair,304,0.0,et,en
1627134,The Fawn,173,0.0,en,en
757855,Katy,342,0.0,en,en
461986,Maya,182,0.0,en,ur
1014226,Sonríe,398,0.0,es,es
320799,Hanako of the Toilet,84,0.0,en,ja
1718636,,419,0.0,en,
1379372,Moving Out,333,0.0,ht,
560477,,320,0.0,et,
1625523,,178,0.0,sv,
1563886,,233,0.0,nl,
1057626,,342,0.0,nl,
808445,Possessed,58,0.0,en,en
1640165,,144,0.0,en,
1356917,ZIT,321,0.0,nl,en
1535303,BORGLESQUE,85,0.0,en,en
261071,Happy Camp,307,0.0,en,en
441529,July Spirit,41,0.0,en,zh
521136,Ansigtet,445,0.0,en,da
804042,Stuffed,337,0.0,en,en
1244933,Bunnyhood,348,0.0,en,en
876874,Magic Moon 2,245,0.0,en,th
552032,Bunian,127,0.0,id,en
712745,Âmago,488,0.0,en,pt
798091,C.L.E.A.N.,416,0.0,en,en
956065,,356,0.0,en,
1287481,,325,0.0,en,
1430943,RABBITHOLE,186,0.0,et,en
1388129,Bark,64,0.0,en,en
877907,Bug Bites!,155,0.0,et,en
346123,Soucouyant,207,0.0,et,en
740822,Kidnapped Soul,184,0.0,en,zh
633990,,92,0.0,en,
858619,Wich,505,0.0,et,en
1514338,,183,0.0,en,
1694687,,47,0.0,en,
1500610,L.I.M.B.O,466,0.0,en,en
76724,Spooky Kitaro: The Great Sea Beast,60,0.0,pt,ja
532813,Sublimate,250,0.0,en,en
1154296,Dariuss,272,0.0,sv,en
1325964,,368,0.0,en,
937743,Pee Nak 3,492,0.0,en,th
824877,Wowzers,153,0.0,en,en
797888,Benighted,126,0.0,fr,en
757351,Necroman,438,0.0,en,tr
1241906,Veneralia,460,0.0,en,en
1387146,Bloodthirsty,381,0.0,en,en
58992,Retardead,96,0.0,en,en
448997,Ghost,182,0.0,id,id
656226,Jejak Darah,384,0.0,en,id
132035,Horrific,42,0.0,en,en
889616,Oh My Ghost! The Fierce Escape from Covid-19,76,0.0,en,th
910711,Bali,202,0.0,tl,en
752295,MARTYRDOM,41,0.0,tl,en
1110052,,159,0.0,en,
1568436,,153,0.0,en,
1736222,,342,0.0,en,
1225148,,243,0.0,et,
656174,Tinsel,345,0.0,pt,
415469,Bloodspray,107,0.0,en,en
1021120,Pumpkinman,267,0.0,en,en
490371,Tamaya İfrit,236,0.0,tr,tr
445680,Brainiac,406,0.0,en,en
1544294,Men,321,0.0,no,en
336969,Doña Macabra,286,0.0,es,es
293517,Howl,372,0.0,et,en
1198291,Lipstick,142,0.0,fi,en
1388300,NAILS,145,0.0,de,en
1449771,3Girls,130,0.0,ht,
1685533,,342,0.0,en,
597468,,249,0.0,en,
746729,The Darkest Sorrows,310,0.0,fr,en
1623342,,359,0.0,ht,
143226,Reconciled,59,0.0,en,en
143680,Akai nawa: Hateru made,68,0.0,et,ja
806187,The House of Pop 9,103,0.0,de,th
44436,ODDSAC,58,0.0,en,en
1417714,,145,0.0,en,
387744,Sacrilege,164,0.0,en,sv
1732870,,47,0.0,en,
1475721,Arachnophobia,374,0.0,en,en
573475,Spooky Kitaro: Ghost Nighter,74,0.0,en,ja
755521,Malapetaka,209,0.0,tl,id
157599,Killing Obsession,68,0.0,en,
1656820,,124,0.0,en,
1271350,,430,0.0,en,
1532507,"Shearling - May 24, 2025",47,0.0,en,en
281720,,58,0.0,en,
990419,Elicit,103,0.0,en,en
426217,Tainted,328,0.0,en,en
163543,Shelf Life,98,0.0,en,en
944568,The Dark Web Tapes,247,0.0,en,en
978217,Gelin,486,0.0,id,en
1005004,Murdercise,437,0.0,en,en
467320,Heavenly Sin,314,0.0,en,en
901526,Diarrhea,388,0.0,es,es
494326,İfrit'in Diyeti: Cinnia,334,0.0,tr,tr
1388529,boykissers,90,0.0,en,en
1671559,Suck It.,111,0.0,en,
1157983,A Banded Perturbation,145,0.0,en,
1033936,,138,0.0,en,
449961,Unwanted,461,0.0,en,en
1196540,,378,0.0,en,
140510,The Ghost of Kasane,42,0.0,en,ja
1047662,Baobhan Sith,52,0.0,en,
255292,DV,100,0.0,en,en
1626151,Reel 2,74,0.0,en,
929387,Nhà Không Bán,332,0.0,en,vi
1284940,Lurker,307,0.0,et,
140508,The Ghosts of Yotsuya,47,0.0,en,ja
1372967,Welcome to Hell,399,0.0,tl,en
1312915,,330,0.0,en,
234941,Writhing Tongue,41,0.0,en,ja
334394,Baskin,98,0.0,en,tr
1235766,Witchcrafted,52,0.0,en,en
895279,Проявление,352,0.0,ru,ru
1452163,Gone,51,0.0,et,
96626,E.S.O (Entitat Sobrenatural Oculta),178,0.0,es,es
978910,Contingency,243,0.0,en,en
1292723,,325,0.0,en,
333465,Alpha,326,0.0,en,el
1040961,,367,0.0,et,
717859,Bara,498,0.0,ht,
85192,Blood Song,69,0.0,en,en
322043,Cheonmasingeom,55,0.0,en,en
651448,Darkslide,304,0.0,en,en
399682,Fear Is Coming,186,0.0,en,zh
329033,Outrage,340,0.0,es,es
444228,Innocent Curse,77,0.0,en,ja
961020,Buzzkill,326,0.0,en,en
566106,จีทีเอช ไซด์ สตอรีส์,206,0.0,id,th
995764,,123,0.0,et,
573277,Maiden Well,365,0.0,ro,sr
1189797,The Witches of Eastwick,57,0.0,en,
1540936,,106,0.0,en,
1320725,Pocketman,48,0.0,en,en
404206,The Music of Jo Hyeja,63,0.0,en,en
54608,Nightstalker,52,0.0,en,en
1711070,VIOLATION,373,0.0,en,
211071,Possession,307,0.0,en,tl
40931,Open Cam,123,0.0,en,
275203,Locked in a Room,88,0.0,en,en
1705872,,118,0.0,en,
474714,Semur: Şeytanın Kabilesi,458,0.0,en,tr
1027859,The Hidden,314,0.0,en,en
1377042,Ghosted,393,0.0,en,en
125270,"I, the Executioner",82,0.0,en,ja
34659,Broken,183,0.0,en,en
80195,Underground,368,0.0,en,es
813865,Туман буолбут таптал,79,0.0,cv,ru
663410,Sunburn,290,0.0,fi,en
640796,,207,0.0,en,
98126,Purani Haveli,106,0.0,en,hi
753941,Well,419,0.0,es,es
810593,The Horn - හෝන්,361,0.0,en,si
814244,Children Are Born,151,0.0,ru,ru
764813,The Project,403,0.0,et,en
1039204,Strings,408,0.0,tl,
273418,Killer Dead,94,0.0,en,en
68557,Shrill Cries: Reshuffle,92,0.0,en,ja
385378,Gemini,120,0.0,en,en
29640,Magus,45,0.0,sv,
756627,,328,0.0,et,
402008,Riley,376,0.0,fr,en
299631,The Pit of Death,45,0.0,tg,ja
947235,L.U.N.A.,218,0.0,fr,
403678,Troublesome Night 18,69,0.0,en,cn
767615,Encounters,102,0.0,en,en
1563362,,436,0.0,tl,
566794,3AM,479,0.0,ms,ms
749519,,342,0.0,fi,
418450,Grave Walkers,433,0.0,id,en
1107589,Cut!,488,0.0,et,en
815569,Crock Pot,305,0.0,et,en
736899,Morok,201,0.0,ceb,es
1087293,,395,0.0,en,
1620244,,471,0.0,en,
649077,Iruttu,407,0.0,en,ta
329029,Gums,72,0.0,en,
807049,,392,0.0,et,
1266490,Growing Boy,54,0.0,en,en
690451,,366,0.0,en,
1149881,SlashFM II,75,0.0,da,en
553676,Amaavasai,341,0.0,en,ta
112150,Fearful John,316,0.0,es,es
1516925,,446,0.0,en,
853155,Bad Blood,452,0.0,en,en
447357,Black Magic,90,0.0,ro,cn
994551,,59,0.0,en,
850050,Hangry,135,0.0,fi,
1469177,,52,0.0,en,
950735,Hans,127,0.0,en,it
531618,Araf 2,321,0.0,tr,tr
476047,Umbilical World,71,0.0,en,en
203425,Shadow of the Wraith,92,0.0,en,ja
1388030,Bodoach,170,0.0,en,en
872751,Relembre da Carne,83,0.0,pt,pt
963823,Kangling,310,0.0,et,et
58674,T2,86,0.0,en,tl
64447,Karmina 2,191,0.0,en,fr
892671,Namidá,455,0.0,en,pt
1651347,,82,0.0,en,
705184,Don't Play With Death,148,0.0,es,my
1354031,Witchcast,196,0.0,et,en
322499,4 Days,210,0.0,en,ko
1282783,Not Him,103,0.0,id,en
1028215,,71,0.0,en,
1305942,,297,0.0,en,
1087086,Posers,341,0.0,en,
1492205,Playback,146,0.0,en,en
1135900,,43,0.0,en,
1543939,Rotten,233,0.0,en,en
1506061,,198,0.0,en,
730339,2011,332,0.0,en,fr
1679098,Epidemic,76,0.0,en,
422984,Miedo a la muerte,179,0.0,en,es
312172,Horror Floor,142,0.0,en,zh
1655094,Fantasma,137,0.0,en,en
813406,RadioPesadilla,275,0.0,es,es
334388,Baskın,320,0.0,en,tr
1250695,Zomburbia,112,0.0,en,
882418,MIsogyny,410,0.0,en,en
1318051,,169,0.0,en,
1685907,Dissociation,93,0.0,id,
1568561,,371,0.0,nl,
384013,Ghost Ship,42,0.0,en,th
873620,The House of Headless Ghost,148,0.0,en,th
1219694,Binary,263,0.0,et,en
1696028,096,383,0.0,et,
1398564,Metempsychosis,113,0.0,en,en
1201628,,419,0.0,en,
1318998,,493,0.0,en,
28646,Spoiler,380,0.0,en,en
1381795,Fractals,315,0.0,en,en
1456224,Randy,441,0.0,en,en
791698,,315,0.0,en,
785763,,240,0.0,en,
691646,A Deathtrip in Berlin,105,0.0,et,en
376415,Disembodied,159,0.0,en,en
1584267,,325,0.0,et,
1709334,,138,0.0,en,
445882,Proboscis,51,0.0,en,en
719843,Η Δαιμονισμένη,153,0.0,tl,el
1232945,,476,0.0,nl,
732471,,398,0.0,et,
757345,Blackout,106,0.0,en,en
863177,Scream of the Forest: People Who Disappeared,80,0.0,en,ko
719324,Seuls,342,0.0,fr,en
28232,Stitches,456,0.0,en,fr
1636140,,312,0.0,nl,
1686344,,315,0.0,nl,
1489729,Heshers on the Run,79,0.0,en,
33565,Santau,488,0.0,ms,en
967020,Break Out,203,0.0,en,zh
54121,The Slayer,47,0.0,en,en
273855,Embedded,419,0.0,en,en
217198,Más carnaza,102,0.0,es,de
1609153,,114,0.0,en,
523939,The Groaning Drain,56,0.0,en,ja
208703,Rufus,118,0.0,en,en
450610,Unfamiliar,77,0.0,eu,ko
1465594,,352,0.0,en,
468609,No Tomorrow,79,0.0,en,en
900747,La última cena,494,0.0,es,es
895500,Leshy,435,0.0,en,cs
1529906,Klee,275,0.0,fi,en
135973,Pennhurst,55,0.0,en,en
393424,Deadlock,55,0.0,en,en
416501,Kadence,274,0.0,en,en
1721547,,308,0.0,et,
883089,,163,0.0,en,
128759,Rage,162,0.0,de,de
541988,Ramkahani,317,0.0,en,ne
559003,Naakhara 2,306,0.0,ru,ru
255250,Knock,64,0.0,en,ko
250866,The Daughter,54,0.0,is,en
213792,Wishbone,129,0.0,en,en
930248,Find,45,0.0,en,ja
622714,Açougueiros,197,0.0,pt,pt
1281120,1861,112,0.0,en,en
135252,Your Name Here,389,0.0,en,
1076179,,177,0.0,en,
179995,Lifeline Express,77,0.0,en,zh
843489,Powerless,335,0.0,en,en
618418,Deadly Encounter,92,0.0,en,
850683,V F C,309,0.0,fr,fr
1453109,Hotel Attack,44,0.0,tr,en
1008466,Aréata,459,0.0,id,ar
977758,Silvanesti,407,0.0,et,de
1017733,,411,0.0,et,
1163528,Fractured Skies,77,0.0,en,en
950279,Essere Amato,460,0.0,ht,
691143,8,382,0.0,es,es
56673,Unborn Sins,143,0.0,en,en
916351,Payé,366,0.0,es,es
131575,Fear Has 1000 Eyes,85,0.0,en,sv
642697,Woods,363,0.0,nl,en
1352454,,299,0.0,nl,
29394,Homicidal,43,0.0,en,en
721952,Homecoming Massacre,349,0.0,en,en
482858,The Midnight Terror,55,0.0,ar,fa
1725252,,96,0.0,en,
439917,Devil Medusa,199,0.0,fr,th
1104364,Heartbreakers,385,0.0,en,en
583711,Phaedra,86,0.0,en,
1559361,Mediator,223,0.0,nl,en
711754,Quaranstein,48,0.0,fi,en
619527,this is not the end,80,0.0,pt,pt
1433750,,319,0.0,en,
1156532,Smoking Drill,61,0.0,en,
321704,A Ghost Story,67,0.0,en,en
803302,藝大の怪談,125,0.0,sq,ja
1406584,Safebox,119,0.0,en,en
523906,Shift,64,0.0,en,th
1487474,Phobophobia,58,0.0,tl,en
547530,8,404,0.0,en,fi
849847,,314,0.0,en,
349046,The Harpies,84,0.0,id,en
651006,,353,0.0,nl,
1337629,TapewormZ,337,0.0,et,en
102762,Awakening,488,0.0,en,en
1403571,,138,0.0,en,
307719,,43,0.0,en,
208182,Asylum,437,0.0,en,en
66470,Orcs!,209,0.0,en,en
1511727,Gooey,70,0.0,en,en
1368259,Ghost Light,451,0.0,en,en
1448123,Pumpkin,99,0.0,nl,en
933069,母親 (mǔqīn),454,0.0,et,en
957108,Sir Ghost,125,0.0,en,th
1709459,,433,0.0,et,
1656228,,403,0.0,en,
825193,Rhyme Slaya,67,0.0,da,en
1430892,,390,0.0,en,
1139981,CHIP,85,0.0,en,en
204242,Mantra,383,0.0,ht,en
950910,,190,0.0,et,
522133,Revenge on Kliwon Friday,186,0.0,en,id
73217,Beasties,68,0.0,en,en
918820,Mystery Case Of Deep House,175,0.0,en,zh
1042479,,328,0.0,nl,
447798,Nightmarish Highway,78,0.0,en,zh
1205044,Homicidium Cruentum,478,0.0,fr,en
1253503,,491,0.0,en,
1523565,,122,0.0,en,
339117,Kalpana,132,0.0,en,kn
995237,,322,0.0,en,
970630,Contempt,149,0.0,et,en
987061,Unbitten,439,0.0,tl,en
327025,Amerikan Holocaust,299,0.0,fi,en
793354,Writers Block,479,0.0,et,en
1395041,,70,0.0,en,
411644,Zoo School,321,0.0,it,it
1441003,KLLR: 108.7,69,0.0,en,en
719829,Dark:30,127,0.0,gl,en
880322,Sucesión,420,0.0,es,es
677646,Limerence,379,0.0,nl,en
737974,İntikam Soğuk Duş,427,0.0,id,en
1647494,,368,0.0,en,
715239,Triggered,44,0.0,en,en
813006,Decapitarium,373,0.0,en,en
299457,Feline Spirit,47,0.0,sd,ja
1493590,,464,0.0,en,
573106,The 3rd Eye 2,345,0.0,en,id
344142,Root,77,0.0,en,en
1703907,Riverhood,331,0.0,en,
594542,Marco Polo,333,0.0,et,
77858,Al-Hijab,464,0.0,ms,en
896173,Mnesis,110,0.0,de,en
1243953,,292,0.0,en,
28397,Empusa,466,0.0,en,es
241174,Jaani Dushman,96,0.0,id,hi
1401194,,80,0.0,en,
1384653,,275,0.0,en,
1523947,,469,0.0,en,
1464610,Eles,506,0.0,et,en
414192,Jenny,61,0.0,en,id
1724651,,63,0.0,en,
599404,7,323,0.0,en,nl
1239764,My Baby,71,0.0,en,en
1726009,,428,0.0,nl,
103984,Muckman,437,0.0,en,en
823034,Schizophrenic,186,0.0,et,
1600174,,365,0.0,et,
1214699,Wieland,402,0.0,nl,en
913645,Boomerang,375,0.0,es,en
651494,Street Trash,48,0.0,en,en
1655768,Dread,481,0.0,en,
3410,My Friend Frankenstein,204,0.0,tr,tr
670633,Zombiosis,329,0.0,ca,es
282554,Apthamitra,50,0.0,en,kn
1259653,Tarot,247,0.0,id,en
425072,Sargad,48,0.0,en,sv
813980,Extremism Breaks My Balls,108,0.0,en,en
442880,Qatil Chandalini,135,0.0,en,hi
444803,Cla'am,46,0.0,en,en
1165951,Detox,158,0.0,en,en
810163,,313,0.0,en,
125162,Ousama Game,308,0.0,en,ja
270837,Lizard Man,352,0.0,en,en
338751,Moor-Monster!,434,0.0,en,de
759665,Hunters,400,0.0,id,en
512158,Hellstone,122,0.0,de,de
97984,Kazuo Umezu's Horror Theater: Snake Girl,437,0.0,en,ja
716700,Alem-i Cin 2,314,0.0,tr,tr
854196,Zalava,308,0.0,en,fa
1517372,,107,0.0,en,
724888,Tenebris,59,0.0,la,hu
453756,Hantu Nancy,337,0.0,en,id
925420,Fulet,144,0.0,sv,sv
40069,Premonition,289,0.0,en,ja
1720375,,356,0.0,et,
602924,Arisa in Yukiji's Land,53,0.0,sr,ja
729109,Who is it?,443,0.0,en,dv
786399,Jenma Natchathiram,105,0.0,fr,en
889107,,89,0.0,en,
670263,Six,167,0.0,id,id
1031801,Carniçal,330,0.0,pt,pt
710304,Пугало: Легенда оживает,82,0.0,ru,ru
1190508,Whippersnapper,52,0.0,en,en
1546530,,52,0.0,en,
770436,Unseen,494,0.0,fi,en
321695,Madam White Snake,177,0.0,lv,ko
322586,A Growing Business,70,0.0,en,ko
1656845,Women's Playground,172,0.0,en,
1475181,Grey Matter,158,0.0,en,
480268,Kataka,402,0.0,en,kn
1050619,,486,0.0,nl,
425253,Pigskin,227,0.0,et,en
864531,Chandralekha,69,0.0,id,kn
650328,Demon Fighter Kocho,44,0.0,ps,ja
444682,Witchunter,326,0.0,id,en
785157,,334,0.0,id,
557991,In2ruders,115,0.0,ro,en
1422993,,66,0.0,en,
1564582,,295,0.0,fi,
1281245,Imogen,478,0.0,en,en
52137,A Small Doomsday,305,0.0,id,tr
672204,Carved,307,0.0,en,en
1682648,,126,0.0,fi,
1701671,,169,0.0,en,
1100125,Lady M,438,0.0,id,
710312,Призрак 3: Предчуствие смерти,83,0.0,ru,ru
719665,Mane Maratakkide,114,0.0,fr,kn
1417698,,260,0.0,fi,
540009,Dachra,309,0.0,en,ar
1045572,,371,0.0,en,
1381002,Gnomegeddon,477,0.0,ha,en
1715434,Little Deaths,479,0.0,et,en
859992,Thirty Dangerous Seconds,349,0.0,en,en
52400,Samurai Zombie,47,0.0,en,ja
503328,Syirik,122,0.0,id,id
249235,Wor,131,0.0,en,th
18213,Bikini Bloodbath,69,0.0,en,en
1501973,Helter Skelter,157,0.0,cs,
478530,Impuratus,89,0.0,en,en
1160275,Fck'n Nuts,47,0.0,en,en
1160200,Frankenstein,422,0.0,en,en
1094777,,413,0.0,et,
9755,Bloodsuckers,104,0.0,en,en
678697,Ghosts Who Love Too Much,66,0.0,es,es
638475,Shopner Ghor,396,0.0,en,bn
200672,Torro. Torro. Torro!,185,0.0,en,en
607693,Aruvam,134,0.0,en,ta
135210,Junk,236,0.0,cv,ru
1191076,Reptchild,499,0.0,et,en
924780,,262,0.0,en,
1651230,Father,120,0.0,nl,
1258785,,298,0.0,en,
184712,Battledogs,148,0.0,en,en
1063438,A Folded Ocean,86,0.0,cy,en
1010673,,483,0.0,en,
791655,Chased by Satan,313,0.0,id,id
518228,Shanda's River,392,0.0,en,en
56532,Corridor,119,0.0,de,sv
991810,Bottom,251,0.0,en,en
409197,Deyyam,133,0.0,en,te
334305,Hot Panties,465,0.0,en,es
1635671,Wake Up,62,0.0,en,en
1596410,,347,0.0,en,
532656,Perfect Skin,114,0.0,en,en
1692597,,353,0.0,tl,
82828,Melancholia,502,0.0,en,ja
115241,Stevie,151,0.0,en,en
1162334,,159,0.0,id,
1696466,,91,0.0,en,
1500517,Jaknife,409,0.0,en,en
861043,Boys Night,119,0.0,en,en
140172,Cool Air,42,0.0,en,en
880271,Tranvía,106,0.0,it,
1692968,,135,0.0,is,
613690,Suwung,480,0.0,en,id
708034,Upstairs,409,0.0,en,it
20121,Killdozer,61,0.0,en,en
83958,Truffle,109,0.0,fr,fr
262919,Catacombs,79,0.0,en,en
726124,Bestiarii,183,0.0,en,en
1367652,LISTEN,329,0.0,de,en
1097354,Décolleté,345,0.0,nl,en
173106,Ghost Festival,53,0.0,en,cn
382689,Job Interview,388,0.0,en,de
129385,Gingerclown,294,0.0,en,en
504547,,374,0.0,en,
1151700,,102,0.0,en,
349795,Janara,418,0.0,it,it
301671,Devil's Domain,106,0.0,en,hi
1513607,,156,0.0,en,
493094,Sangu Chakkaram,162,0.0,en,ta
206794,Family Saga 2,59,0.0,de,de
109083,Babangluksa,75,0.0,tl,tl
904678,Maggot Farmers,107,0.0,en,nl
120226,Mondo Keyhole,305,0.0,en,
1480271,,78,0.0,en,
967633,Kuntilanak-Kuntilanak,316,0.0,en,id
627430,Closed School,68,0.0,en,ko
1722316,,304,0.0,en,
249534,Ghost In-Law,176,0.0,en,th
1329629,Dul Muluk Dul Malik,210,0.0,id,en
1338435,"Iloveyou, Iloveyou, Iloveyou (...)",360,0.0,en,en
1244874,Lucky Penny,97,0.0,id,en
215965,The Holy Man With Ghost Sathu,212,0.0,en,th
1354783,Necrosluts,123,0.0,en,
274877,Hylo,308,0.0,en,en
1502997,,55,0.0,en,
81489,Carnivorous,80,0.0,en,en
987975,SAVJ,504,0.0,en,en
356912,"Keep Running! Sir, Yes Sir!",117,0.0,en,th
1664518,,230,0.0,en,
531393,Reindeer Games,145,0.0,en,en
1079377,,132,0.0,en,
1726788,,484,0.0,en,
588236,Lillith,91,0.0,en,en
330259,Lucid,492,0.0,en,en
416275,The Hex,53,0.0,es,es
299586,Haunted Cave,47,0.0,en,ja
921451,Samrek Kon Ta Sak 5,190,0.0,ro,km
326086,Mr Rape's First Date,145,0.0,ht,
1142388,,381,0.0,id,
1144122,,163,0.0,lv,
1398778,Gene,434,0.0,en,
1639090,,221,0.0,fi,
593751,Kumanthong,338,0.0,en,vi
67732,Karaꓘ,314,0.0,ms,ms
825376,The Bag,370,0.0,uk,uk
522134,Anaphora,123,0.0,ru,ru
803758,Echthaar,477,0.0,en,de
766505,Quitter,54,0.0,en,en
246233,Banned! In America V: The Final Chapter,51,0.0,et,
347425,Manje',82,0.0,en,en
1042250,,47,0.0,en,
1457803,,318,0.0,en,
557035,Mouras,298,0.0,gl,es
1684586,Leftovers,179,0.0,nl,en
1686301,,383,0.0,tl,
142665,Ghost Office,362,0.0,en,cn
257834,Axed,432,0.0,en,en
633402,,351,0.0,en,
1032612,,409,0.0,et,
1234364,Ransom,155,0.0,en,
1231910,Lianne,499,0.0,es,
133666,D@bbe 2,412,0.0,tr,tr
267226,An Uninvited Guest,94,0.0,en,ko
1248492,,43,0.0,en,
1083016,Hellscape,424,0.0,en,
34618,Dimples,477,0.0,en,en
717973,The Hound,61,0.0,cv,ru
478179,Jules D.,165,0.0,en,es
703272,Insania,281,0.0,es,es
1553971,Mensonges Blancs,337,0.0,et,en
847140,Stalkers,318,0.0,id,en
1280685,Pests,111,0.0,en,en
243997,Dead Sign,179,0.0,en,zh
405960,Óbito,371,0.0,es,es
738914,,456,0.0,en,
5844,Alive,154,0.0,id,ja
822687,Isha,446,0.0,en,ml
1588809,,427,0.0,en,
523898,7th Graveyard,66,0.0,lo,th
242361,RA,262,0.0,en,ta
1209324,,57,0.0,en,
827180,Ascetic,136,0.0,en,en
221972,Caregiver,204,0.0,en,en
1142226,,68,0.0,en,
1597906,,49,0.0,en,
1284629,Sludge,259,0.0,et,en
1482376,,379,0.0,en,
1446762,Apples,94,0.0,en,
729053,Karuppankaatu Valasu,385,0.0,en,ta
338224,Folies meurtrières,104,0.0,fr,fr
1415645,,42,0.0,en,
785125,Fugue,96,0.0,en,en
1458702,Noturno,151,0.0,en,en
412472,Kookie,349,0.0,nl,en
527975,Zohak,314,0.0,id,tr
751856,Mr. Thisforthat,442,0.0,en,en
1089242,,78,0.0,en,
946548,Haunted(From)Home,84,0.0,et,th
422221,Murderous Lust,343,0.0,es,es
64856,Frightworld,62,0.0,en,en
1560425,,104,0.0,en,
1404713,,66,0.0,en,
732520,Catfish Killer,50,0.0,en,en
941523,Sorhuano,433,0.0,en,tl
992285,Swole Ghost,137,0.0,et,en
1110690,Ghost,42,0.0,en,en
661709,Ghost of Machine,91,0.0,en,ko
1634568,,407,0.0,en,
1314739,,392,0.0,et,
504226,Sawadikap,315,0.0,id,id
192252,The Princess and Toxicant,47,0.0,en,zh
1023600,Yoi ko to asobou,52,0.0,en,ja
1037461,,116,0.0,en,
690481,Aurora,300,0.0,pt,en
912778,Junoon,359,0.0,en,en
545784,,481,0.0,en,
634317,Svatý Mikuláš,492,0.0,cs,cs
92804,Bigfoot,386,0.0,en,en
1692825,,197,0.0,cs,
1687660,,192,0.0,en,
1639853,Swallow,69,0.0,nl,en
586467,Rakkhosh,500,0.0,en,hi
1292212,Convalescent,104,0.0,la,
1463017,Fever,472,0.0,en,en
1632759,,150,0.0,en,
215280,Billy Badd,413,0.0,es,en
736377,Goreinvasión,475,0.0,es,es
828799,Tío,400,0.0,es,es
1168744,,392,0.0,en,
90652,Decoder,66,0.0,en,de
427396,esias,64,0.0,en,en
133998,Home Sweet Home,121,0.0,en,ko
504617,The Sunken Cemetery,172,0.0,cs,hr
1703740,,446,0.0,en,
1557350,God's Glove,380,0.0,fr,
552790,Langsuir,434,0.0,ms,ms
478258,Supernatural,74,0.0,en,
629076,Untold Body,163,0.0,en,zh
1441451,anniversary_6,135,0.0,en,en
1014195,EZRA,80,0.0,sw,en
334693,Hollow,453,0.0,en,vi
379314,Fuckkkyouuu,49,0.0,en,en
1460565,Rec Nights At Freddys 2,74,0.0,en,en
1575984,Necromancer: Part 1,55,0.0,en,en
322587,Hot Service: A Cruel Hairdresser,108,0.0,en,ko
397658,Ninjas,467,0.0,pt,pt
1375731,,262,0.0,en,
579535,Monstersdotcom,56,0.0,en,en
269602,I REC U,168,0.0,en,en
1314832,Thingy,352,0.0,,
1391103,,213,0.0,id,
864685,BLINDFÏELD,51,0.0,fr,fr
100516,Kill,48,0.0,en,en
101152,Whodunit?,84,0.0,en,en
27844,Drainiac!,134,0.0,en,en
510522,The Hunting Ground,359,0.0,ru,ru
532891,WrestleMassacre,69,0.0,en,en
1266676,,492,0.0,en,
778439,Jolly,50,0.0,en,en
1662921,,83,0.0,en,
1312032,,417,0.0,en,
829028,Caín,42,0.0,es,es
1596448,,178,0.0,en,
1120077,,109,0.0,en,
377635,Hopscotch,90,0.0,nl,
955466,Baton of Dracula,508,0.0,en,tl
1396687,Anxiety,408,0.0,en,en
1703731,,144,0.0,en,
968935,Horse Girl,49,0.0,en,en
1575491,M.U.B.,337,0.0,en,en
940187,INQUISITION,50,0.0,en,en
326044,Kaidan Shin Mimibukuro,124,0.0,en,ja
468958,Büyü 2,360,0.0,en,tr
1054573,,163,0.0,en,
1532427,,221,0.0,et,
899603,,154,0.0,en,
353813,Saboot,148,0.0,en,hi
546658,Zórnit,348,0.0,pt,pt
898774,Amityville Uprising,108,0.0,en,en
448087,Golden Buddha Against the Snake Phantom,130,0.0,no,th
1114965,Séance,48,0.0,en,en
1643476,,457,0.0,en,
108561,Monster Heaven: Ghost Hero,84,0.0,mn,ja
391463,Love Life of a Gorilla,149,0.0,en,en
960586,Shortcake,62,0.0,en,
936719,The Hill of Hell,178,0.0,uk,uk
1228870,,257,0.0,nl,
1290994,Pop,57,0.0,en,en
299625,Ghost Story: Crying in the Night Lantern,73,0.0,en,ja
334454,Drums O' Voodoo,166,0.0,en,en
1529709,Cake,110,0.0,en,
727457,The Living Grave,72,0.0,en,en
