id,title,year,status,latency_s,title_text,credits_text,other_text,languages,mood,fear_labels,weapon,monster,person,animal,blood_gore,violence,sexual_content,sensitive,moderation_notes,description,model_id,input_tokens,output_tokens,error
299081,Anthology of Terror: Prelude,2010,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.657,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299093,The Party is Over,2011,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.653,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299154,Beneath,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299245,The Gallows,2015,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.648,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299359,The Cabining,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.697,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299413,The Passion of a Woman Teacher,1926,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.659,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299423,The Ghost Cat and the Mysterious Shamisen,1938,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.648,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299427,Ghost Cat of Nabeshima,1949,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.609,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299438,Jenifer,2005,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.656,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299468,Russian Yeti: The Killer Lives,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.659,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299496,Dracula Bites the Big Apple,1979,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.694,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299504,Life Raft,2016,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.651,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299526,Behold the Noose,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.635,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299540,DeGenerazione,1994,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299548,Knightmare,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.639,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299551,The Atticus Institute,2015,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.668,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299589,Croaker,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.653,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299599,Asylum: the Lost Footage,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299730,The Dead the Damned and the Darkness,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.665,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299737,Innards,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.635,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299858,Dog Food,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.666,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299939,Debug,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.621,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
299965,The House on the Wrong Side of the Tracks,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.648,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300019,Daypass,2001,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.637,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300049,Outcall,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.672,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300096,Garden of Hedon,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.652,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300143,The Rainbow Man,1949,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300144,Blood Brothers,1989,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.637,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300156,The Interrogation of Cheryl Cooper,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300236,Carnage: The Legend of Quiltface,2000,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.658,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300321,RWD,2015,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.696,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300355,Night of the Krampus,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.638,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300393,HalloweeNight,2009,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.665,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300467,Dark Was the Night,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.626,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300469,A Chance In Hell,2011,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300581,Exposure,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.612,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300591,Mistik Syirik Tahyul,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300613,The Offering,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.585,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300662,Strangers,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.669,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300665,Leatherface,2017,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.638,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300668,Annihilation,2018,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.673,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300669,Don't Breathe,2016,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.652,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300683,Holy Moly,1991,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.639,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300767,H7N3,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.664,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300804,Victoria,2011,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.643,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300902,Deadly Revisions,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.641,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300903,Gravedigger,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.617,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300972,Human Nature,2004,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.664,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300986,Tortured Females,1965,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.661,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300994,In Darkness We Live,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.648,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
300996,Zombie Army,1991,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.652,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301010,Shadows of the Dead,2004,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.652,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301014,Crybaby Bridge,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.641,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301074,The Killing of Jacob Marr,2010,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.631,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301080,101st: A-Company,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.648,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301122,MP2V,2012,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.681,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301199,Bible Belt Slasher: The Holy Terror,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.691,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301233,Terrified,1995,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.638,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301249,Morbius: The Living Vampire,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.659,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301286,Killing for Love,1995,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.606,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301303,The Advocate's Devil,1997,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.665,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301325,#Horror,2015,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.614,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301343,Patayin sa Sindak si Barbara,1995,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301356,The Widower,1999,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.637,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301365,The Neon Demon,2016,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.662,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301382,The Maniac Project,2010,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.647,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301417,Hell Fire,2015,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.666,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301431,Vampire Sunrise,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.657,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301606,Matthew 18,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,0.632,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301655,Demon Haunt,2009,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.088,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301566,Too Many Cooks,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.643,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301711,Skunk Ape Hunters in Texas,2011,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.557,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301728,Infini,2015,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301804,Before I Wake,2016,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.634,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301846,Howl,2015,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.635,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301866,Revived,2011,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.636,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
301920,Born of the Wind,1964,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.647,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302019,Crow Hand,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.659,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302020,The Heebie-Jeebies,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.654,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302038,An Erotic Tale of Ms. Dracula,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.676,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302045,The Ogre,2011,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.673,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302184,Scream,1949,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.653,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302256,Rest House,1969,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302428,Ovulation,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302477,Rotten Shaolin Zombies,2004,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.653,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302490,Trasharella,2009,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.668,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302506,Theatre of the Deranged,2012,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.642,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302512,Awaken the Devil,2015,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.638,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302584,Thr33 Days Dead,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.642,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302586,Hinckley's Drop,2014,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.641,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302644,Blood Effects,2013,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.652,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
302675,Desert Spirits,1994,error: ClientError: An error occurred (UnrecognizedClientException) when calling,1.64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,us.amazon.nova-2-lite-v1:0,,,ClientError: An error occurred (UnrecognizedClientException) when calling the Invoke operation: The security token included in the request is invalid.
